anio,idestado,idmunicipio,nomcicloproductivo,nommodalidad,nomestado,nommunicipio,volumenproduccion,cosechada,siniestrada,sembrada,valorproduccion,precio_mean,precio_total,rendimiento_real,tasa_siniestro,nivel_sequia_max,nivel_sequia_prev90_max,tmean_ciclo,tmin_ciclo_mean,tmax_ciclo_mean,dias_helada,gdd_ciclo,tmean_inicio,tmean_preseason,tmean_prev90,tmean_prev90_normal,tmean_prev90_anom,tmean_normal,tmean_ciclo_anom,tmean_ciclo_anom_z,gdd_normal,gdd_anom,tmean_inicio_anom,tmean_preseason_anom,n_dias_ventana,n_dias_con_dato,n_dias_prev90,ventana_incompleta,prev90_incompleta,altitud_media_m,altitud_min_m,altitud_max_m,altitud_std_m,tiene_acuifero_sobreexplotado,tiene_cuenca_sin_disp,acuifero_disp,cuencas_disp,acuifero_condicion_ok,sequia_no_clasificada,sequia_prev90_no_clasificada,clima_ok,prev90_ok,altitud_ok,hidro_ok,siniestro_ok
2016,1,8,PV,Temporal,Aguascalientes,San José de Gracia,1982.4,2832.0,0.0,2832.0,5634595.34,2842.31,2842.31,0.7000000000000001,0.0,0,0,20.023360655737704,12.54879781420765,27.497923497267752,0.0,1834.275,20.49877049180328,15.238583333333333,14.03472222222222,15.175340277777778,-1.1406180555555585,20.21295423497268,-0.1895935792349732,-0.5346119613940009,1869.48,-35.20499999999993,0.4369979508196735,-1.052226518361584,183.0,183.0,90.0,False,False,2344.9,2053.0,2874.0,232.4,0,1,-29.64,249.77,0,False,True,True,True,True,True,True
2016,1,9,PV,Riego,Aguascalientes,Tepezalá,11482.5,1490.0,0.0,1490.0,44851333.95,3906.06,3906.06,7.706375838926174,0.0,0,0,20.842677595628416,13.41502732240437,28.270327868852455,0.0,1984.2100000000005,21.175901639344268,15.889833333333334,14.6645,15.72195138888889,-1.0574513888888897,20.993401639344263,-0.1507240437158472,-0.461272574494788,2012.03875,-27.828749999999673,0.4741086065573832,-0.9415102401129918,183.0,183.0,90.0,False,False,2019.6,1921.0,2148.0,77.1,0,1,-29.64,249.77,0,False,True,True,True,True,True,True
2016,1,9,PV,Temporal,Aguascalientes,Tepezalá,1422.41,2123.0,1794.0,3917.0,4849593.1,3409.42,3409.42,0.67,0.4580035741639009,0,0,20.842677595628416,13.41502732240437,28.270327868852455,0.0,1984.2100000000005,21.175901639344268,15.889833333333334,14.6645,15.72195138888889,-1.0574513888888897,20.993401639344263,-0.1507240437158472,-0.461272574494788,2012.03875,-27.828749999999673,0.4741086065573832,-0.9415102401129918,183.0,183.0,90.0,False,False,2019.6,1921.0,2148.0,77.1,0,1,-29.64,249.77,0,False,True,True,True,True,True,True
2016,1,10,PV,Riego,Aguascalientes,El Llano,1474.2,197.0,0.0,197.0,5174206.13,3509.84,3509.84,7.483248730964467,0.0,0,0,20.82423497267759,13.3579781420765,28.290491803278687,0.0,1980.835,21.249590163934432,16.0385,14.862333333333332,15.843826388888887,-0.981493055555557,20.898043032786884,-0.0738080601092932,-0.2367072255218494,1994.596875,-13.761874999999918,0.5886168032786969,-0.8773343926553672,183.0,183.0,90.0,False,False,2048.3,1987.0,2292.0,80.3,0,1,-29.64,249.77,0,False,True,True,True,True,True,True
2016,1,10,PV,Temporal,Aguascalientes,El Llano,3800.7,7616.0,600.0,8216.0,12816834.56,3372.23,3372.23,0.49904149159663863,0.0730282375851996,0,0,20.82423497267759,13.3579781420765,28.290491803278687,0.0,1980.835,21.249590163934432,16.0385,14.862333333333332,15.843826388888887,-0.981493055555557,20.898043032786884,-0.0738080601092932,-0.2367072255218494,1994.596875,-13.761874999999918,0.5886168032786969,-0.8773343926553672,183.0,183.0,90.0,False,False,2048.3,1987.0,2292.0,80.3,0,1,-29.64,249.77,0,False,True,True,True,True,True,True
2016,1,11,PV,Riego,Aguascalientes,San Francisco de Los Romo,269.1,35.0,0.0,35.0,1019708.7,3789.33,3789.33,7.6885714285714295,0.0,0,0,21.29658469945355,13.843224043715844,28.749945355191254,0.0,2067.275,21.595737704918037,16.426,15.237444444444447,16.195506944444446,-0.9580624999999988,21.37702527322405,-0.0804405737704954,-0.265427815551865,2082.185625,-14.910624999999982,0.5624692622950889,-0.8322957274011316,183.0,183.0,90.0,False,False,1943.9,1891.0,2031.0,45.5,0,1,-29.64,249.77,0,False,True,True,True,True,True,True
2016,1,11,PV,Temporal,Aguascalientes,San Francisco de Los Romo,315.8,533.0,0.0,533.0,992714.14,3143.49,3143.49,0.5924953095684803,0.0,0,0,21.29658469945355,13.843224043715844,28.749945355191254,0.0,2067.275,21.595737704918037,16.426,15.237444444444447,16.195506944444446,-0.9580624999999988,21.37702527322405,-0.0804405737704954,-0.265427815551865,2082.185625,-14.910624999999982,0.5624692622950889,-0.8322957274011316,183.0,183.0,90.0,False,False,1943.9,1891.0,2031.0,45.5,0,1,-29.64,249.77,0,False,True,True,True,True,True,True
2016,2,1,PV,Riego,Baja California,Ensenada,94.5,21.0,0.0,21.0,375637.5,3975.0,3975.0,4.5,0.0,3,3,11.84620218579235,-3.9977049180327864,27.69010928961748,125.0,606.76,6.9786065573770495,5.310916666666667,4.487499999999999,3.184715277777778,1.302784722222221,11.34814549180328,0.4980566939890707,0.2872883056496441,696.60875,-89.84875,1.3075,2.8271193502824863,183.0,183.0,90.0,False,False,1012.4,388.0,1557.0,434.0,0,1,-11.63,14.02,0,False,False,True,True,True,True,True
2016,2,1,PV,Temporal,Baja California,Ensenada,0.0,0.0,135.0,135.0,0.0,0.0,0.0,0.0,1.0,3,3,11.84620218579235,-3.9977049180327864,27.69010928961748,125.0,606.76,6.9786065573770495,5.310916666666667,4.487499999999999,3.184715277777778,1.302784722222221,11.34814549180328,0.4980566939890707,0.2872883056496441,696.60875,-89.84875,1.3075,2.8271193502824863,183.0,183.0,90.0,False,False,1012.4,388.0,1557.0,434.0,0,1,-11.63,14.02,0,False,False,True,True,True,True,False
2016,2,2,PV,Riego,Baja California,Mexicali,2464.4300000000003,282.0,40.0,322.0,9230978.73,3766.66,18833.3,8.739113475177305,0.12422360248447205,2,2,27.622595628415297,16.613224043715842,38.63196721311475,0.0,3047.01,22.17418032786885,17.868916666666664,16.202388888888887,13.759840277777776,2.4425486111111105,25.24775956284153,2.374836065573767,0.8246083394572721,2685.983125,361.026875,2.2807172131147517,3.5172658898305045,183.0,183.0,90.0,False,False,61.4,-2.0,313.0,113.3,0,1,-11.63,14.02,0,False,False,True,True,True,True,True
2016,2,4,PV,Riego,Baja California,Tijuana,9.0,2.0,0.0,2.0,35820.0,3980.0,3980.0,4.5,0.0,3,3,18.796393442622954,12.25393442622951,25.33885245901639,0.0,1609.7400000000002,14.969098360655735,13.0555,12.407555555555554,12.21773611111111,0.1898194444444438,19.023213797814208,-0.2268203551912542,-0.325074125083839,1651.4675,-41.727499999999736,-0.5382377049180338,0.7843117937853119,183.0,183.0,90.0,False,False,276.6,121.0,519.0,121.8,0,1,-11.63,14.02,0,False,False,True,True,True,True,True
2016,3,1,OI,Riego,Baja California Sur,Comondú,23100.0,3756.0,0.0,3756.0,86661498.0,3751.58,3751.58,6.1501597444089455,0.0,0,0,20.65695054945055,12.163516483516483,29.15038461538462,0.0,1942.61,20.177377049180325,29.02213114754099,29.961222222222226,30.012666666666664,-0.0514444444444386,21.132137688336066,-0.4751871388855164,-0.485448787594695,2014.685625,-72.07562500000017,-1.1878053278688547,-0.0483504098360612,182.0,182.0,90.0,False,False,142.5,65.0,322.0,105.4,0,1,-0.18,14.02,0,False,True,True,True,True,True,True
2016,3,1,PV,Riego,Baja California Sur,Comondú,24668.45,3386.0,0.0,3386.0,86364243.45,3501.0,3501.0,7.285425280567041,0.0,0,0,27.79346994535519,20.26431693989071,35.32262295081968,0.0,3166.22,23.371147540983603,21.6165,20.35788888888889,20.03268055555555,0.325208333333336,28.880525956284153,-1.087056010928961,-1.2573789697507003,3272.033125,-105.81312500000011,-1.346444672131149,0.9473885946327664,183.0,183.0,90.0,False,False,142.5,65.0,322.0,105.4,0,1,-0.18,14.02,0,False,True,True,True,True,True,True
2016,3,2,OI,Riego,Baja California Sur,Mulegé,8.3,2.0,0.0,2.0,30295.0,3650.0,3650.0,4.15,0.0,0,0,19.255467032967037,10.493021978021975,28.01791208791209,0.0,1687.25,18.429918032786887,28.92745901639344,30.27988888888889,30.724874999999997,-0.4449861111111062,20.063823853076787,-0.8083568201097506,-0.7525167062457417,1819.473125,-132.22312499999998,-1.814612363387976,-0.4392520491803324,182.0,182.0,90.0,False,False,390.6,4.0,1161.0,416.1,0,1,-0.18,14.02,0,False,True,True,True,True,True,True
2016,3,2,PV,Riego,Baja California Sur,Mulegé,16.52,4.0,0.0,4.0,60298.0,3650.0,3650.0,4.13,0.0,0,0,28.2079781420765,20.236830601092898,36.1791256830601,0.0,3116.9049999999997,22.35196721311476,20.44258333333333,19.095333333333333,18.74198611111111,0.3533472222222222,29.591130464480877,-1.3831523224043778,-1.0809479256790793,3256.60625,-139.70125000000007,-2.219743852459011,1.2244426200564966,183.0,183.0,90.0,False,False,390.6,4.0,1161.0,416.1,0,1,-0.18,14.02,0,False,True,True,True,True,True,True
2016,3,3,OI,Riego,Baja California Sur,La Paz,668.25,121.5,0.0,121.5,2695927.66,4034.31,4034.31,5.5,0.0,0,0,21.524917582417583,13.094450549450553,29.955384615384617,0.0,2098.8149999999996,21.298360655737707,29.09188524590164,29.83205555555556,29.803631944444447,0.028423611111112,21.71505020840501,-0.1901326259874274,-0.2681660192561851,2120.13375,-21.318750000000364,-0.817740778688524,0.0295286885245893,182.0,182.0,90.0,False,False,245.0,71.0,634.0,196.6,0,1,-0.18,14.02,0,True,True,True,True,True,True,True
2016,3,3,PV,Riego,Baja California Sur,La Paz,450.45,105.0,0.0,105.0,1698984.79,3771.75,3771.75,4.29,0.0,0,0,28.095601092896175,20.45103825136612,35.740163934426235,0.0,3237.9050000000007,24.37008196721311,22.31566666666667,21.056222222222218,20.61777083333333,0.4384513888888861,28.68881830601093,-0.5932172131147553,-0.9333888925822814,3287.445625,-49.54062499999918,-0.6163524590163973,1.08551288841808,183.0,183.0,90.0,False,False,245.0,71.0,634.0,196.6,0,1,-0.18,14.02,0,True,True,True,True,True,True,True
2016,3,8,OI,Riego,Baja California Sur,Los Cabos,266.75,70.0,0.0,70.0,1215203.63,4555.59,4555.59,3.8107142857142855,0.0,0,0,21.827637362637365,13.70752747252747,29.947747252747252,0.0,2152.63,21.799508196721312,28.65885245901639,29.278777777777773,29.287381944444444,-0.0086041666666716,21.865414629837627,-0.037777267200262,-0.0697790276109136,2147.36375,5.266250000000127,-0.5932698087431696,-0.0089856557377068,182.0,182.0,90.0,False,False,414.2,71.0,1302.0,360.0,0,1,-0.18,14.02,0,True,True,True,True,True,True,True
2016,3,8,PV,Riego,Baja California Sur,Los Cabos,278.0,73.0,0.0,73.0,1258380.9,4526.55,4526.55,3.808219178082192,0.0,0,0,27.86491803278689,20.451857923497265,35.2779781420765,0.0,3231.005,24.525819672131146,22.3705,21.269666666666662,20.8141875,0.4554791666666631,28.18489071038251,-0.3199726775956222,-0.6282622376105171,3254.739375,-23.734375,-0.2186782786885253,1.0568721751412404,183.0,183.0,90.0,False,False,414.2,71.0,1302.0,360.0,0,1,-0.18,14.02,0,True,True,True,True,True,True,True
2016,4,1,OI,Riego,Campeche,Calkiní,42.6,12.0,0.0,12.0,123540.0,2900.0,2900.0,3.5500000000000003,0.0,0,1,25.90667582417582,20.171428571428574,31.64192307692308,0.0,2885.955,26.45270491803278,28.580163934426228,28.901222222222223,28.715868055555557,0.1853541666666665,25.700273307378623,0.2064025167971976,0.4521356612553741,2836.1175,49.83750000000009,1.125509733606549,0.1071004098360646,182.0,182.0,90.0,False,False,9.0,1.0,34.0,10.8,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,1,PV,Temporal,Campeche,Calkiní,22141.97,7290.0,0.0,7290.0,74836094.47,3379.83,3379.83,3.0373072702331965,0.0,1,0,29.371803278688525,23.449562841530053,35.294043715847,0.0,3502.2,29.460491803278693,25.119000000000003,24.59861111111111,25.128291666666662,-0.5296805555555544,29.087124316939892,0.2846789617486323,0.7781837780108378,3465.1143749999997,37.08562500000016,0.7716393442622973,-0.659835805084743,183.0,183.0,90.0,False,False,9.0,1.0,34.0,10.8,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,2,OI,Riego,Campeche,Campeche,11752.1,2257.0,0.0,2257.0,42515572.17,3617.7,3617.7,5.206956136464333,0.0,0,0,26.202445054945056,20.41016483516483,31.99472527472527,0.0,2940.8900000000003,26.60663934426229,28.620163934426227,28.974333333333337,28.69161111111111,0.2827222222222261,25.98144151737229,0.2210035375727699,0.496440700310139,2887.66875,53.22125000000051,1.025953381147538,0.155040983606554,182.0,182.0,90.0,False,False,47.5,23.0,67.0,17.9,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,2,OI,Temporal,Campeche,Campeche,1014.0,260.0,0.0,260.0,3650400.0,3600.0,3600.0,3.9,0.0,0,0,26.202445054945056,20.41016483516483,31.99472527472527,0.0,2940.8900000000003,26.60663934426229,28.620163934426227,28.974333333333337,28.69161111111111,0.2827222222222261,25.98144151737229,0.2210035375727699,0.496440700310139,2887.66875,53.22125000000051,1.025953381147538,0.155040983606554,182.0,182.0,90.0,False,False,47.5,23.0,67.0,17.9,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,2,PV,Riego,Campeche,Campeche,805.0,210.0,0.0,210.0,2782100.0,3456.02,3456.02,3.8333333333333335,0.0,1,0,29.336065573770497,23.40715846994536,35.26497267759563,0.0,3502.6800000000003,29.556065573770493,25.518583333333343,25.02244444444445,25.492375000000003,-0.4699305555555533,29.044511612021857,0.2915539617486402,0.7910511859452989,3462.533125,40.14687500000037,0.8325204918032796,-0.5774623940677905,183.0,183.0,90.0,False,False,47.5,23.0,67.0,17.9,0,1,312.71,349.48,0,False,True,True,True,True,True,True
2016,4,2,PV,Temporal,Campeche,Campeche,61322.8,17750.0,0.0,17750.0,211871140.8,3455.01,3455.01,3.4548056338028172,0.0,1,0,29.336065573770497,23.40715846994536,35.26497267759563,0.0,3502.6800000000003,29.556065573770493,25.518583333333343,25.02244444444445,25.492375000000003,-0.4699305555555533,29.044511612021857,0.2915539617486402,0.7910511859452989,3462.533125,40.14687500000037,0.8325204918032796,-0.5774623940677905,183.0,183.0,90.0,False,False,47.5,23.0,67.0,17.9,0,1,312.71,349.48,0,False,True,True,True,True,True,True
2016,4,3,OI,Temporal,Campeche,Carmen,811.8,963.0,4.0,967.0,2839140.61,3497.34,3497.34,0.8429906542056075,0.004136504653567736,0,0,26.806538461538455,21.01692307692308,32.59615384615385,0.0,3047.0599999999995,26.94245901639345,28.8794262295082,29.22222222222223,28.842534722222226,0.3796875000000028,26.45815051285424,0.3483879486842163,0.7353969297787653,2973.2225,73.83749999999964,0.915677083333339,0.2602663934426275,182.0,182.0,90.0,False,False,8.5,-3.0,43.0,15.4,0,0,312.71,3087.9,0,False,False,True,True,True,True,True
2016,4,3,PV,Riego,Campeche,Carmen,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,1,0,29.573060109289617,23.7279781420765,35.41814207650273,0.0,3538.7650000000003,29.997540983606555,26.30641666666667,25.820666666666668,26.061493055555555,-0.2408263888888875,29.21449453551913,0.3585655737704911,1.0101542316472265,3489.2875,49.47750000000042,1.0150922131147515,-0.2810361935028211,183.0,183.0,90.0,False,False,8.5,-3.0,43.0,15.4,0,0,312.71,3087.9,0,False,False,True,True,True,True,False
2016,4,3,PV,Temporal,Campeche,Carmen,4990.2,7380.0,120.0,7500.0,18252704.44,3657.71,3657.71,0.6761788617886179,0.016,1,0,29.573060109289617,23.7279781420765,35.41814207650273,0.0,3538.7650000000003,29.997540983606555,26.30641666666667,25.820666666666668,26.061493055555555,-0.2408263888888875,29.21449453551913,0.3585655737704911,1.0101542316472265,3489.2875,49.47750000000042,1.0150922131147515,-0.2810361935028211,183.0,183.0,90.0,False,False,8.5,-3.0,43.0,15.4,0,0,312.71,3087.9,0,False,False,True,True,True,True,True
2016,4,4,OI,Riego,Campeche,Champotón,386.14,86.0,0.0,86.0,1351490.0,3500.0,3500.0,4.49,0.0,0,0,26.11379120879121,20.2693956043956,31.958186813186813,0.0,2927.11,26.413770491803277,28.390081967213114,28.73844444444444,28.428201388888887,0.3102430555555528,25.86735477084303,0.24643643794818,0.5603645894347108,2868.7337500000003,58.3762499999998,0.9699166666666664,0.1796823770491791,182.0,182.0,90.0,False,False,50.3,9.0,87.0,32.1,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,4,OI,Temporal,Campeche,Champotón,4110.9,2071.0,0.0,2071.0,14388150.0,3500.0,7000.0,1.984983099951714,0.0,0,0,26.11379120879121,20.2693956043956,31.958186813186813,0.0,2927.11,26.413770491803277,28.390081967213114,28.73844444444444,28.428201388888887,0.3102430555555528,25.86735477084303,0.24643643794818,0.5603645894347108,2868.7337500000003,58.3762499999998,0.9699166666666664,0.1796823770491791,182.0,182.0,90.0,False,False,50.3,9.0,87.0,32.1,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,4,PV,Temporal,Campeche,Champotón,23465.2,13305.0,0.0,13305.0,101314320.57,3980.465,7960.93,1.7636377301766253,0.0,1,0,29.0798087431694,23.142677595628413,35.016939890710375,0.0,3468.12,29.37098360655737,25.506416666666667,25.016777777777783,25.423069444444444,-0.4062916666666609,28.78117827868852,0.2986304644808797,0.8155450722108396,3423.269375,44.85062500000003,0.8676741803278603,-0.4940716807909595,183.0,183.0,90.0,False,False,50.3,9.0,87.0,32.1,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,5,OI,Riego,Campeche,Hecelchakán,29.49,8.0,0.0,8.0,91419.0,3100.0,3100.0,3.68625,0.0,0,0,25.740109890109895,19.949835164835164,31.53038461538462,0.0,2859.26,26.23893442622951,28.30450819672131,28.639555555555553,28.42182638888889,0.2177291666666647,25.556852832039812,0.1832570580700832,0.4162516399411747,2812.26875,46.99125000000003,1.0693235997267756,0.1106557377049206,182.0,182.0,90.0,False,False,58.2,-1.0,105.0,39.3,0,1,312.71,349.48,0,False,False,True,True,True,True,True
2016,4,5,PV,Temporal,Campeche,Hecelchakán,53762.76,15750.0,0.0,15750.0,178435912.3,3318.95,3318.95,3.4135085714285713,0.0,1,0,29.043907103825138,23.092459016393445,34.99535519125683,0.0,3459.955,29.17155737704918,24.99283333333333,24.48816666666666,25.02601388888889,-0.5378472222222292,28.774538934426225,0.2693681693989127,0.7329720167812147,3420.049375,39.90562499999987,0.7581249999999997,-0.6661415960452004,183.0,183.0,90.0,False,False,58.2,-1.0,105.0,39.3,0,1,312.71,349.48,0,False,True,True,True,True,True,True
