idestado,idmunicipio,nomcicloproductivo,anio,tmean_ciclo,tmin_ciclo_mean,tmax_ciclo_mean,dias_helada,gdd_ciclo,tmean_inicio,tmean_preseason,tmean_prev90,tmean_prev90_normal,tmean_prev90_anom,tmean_normal,tmean_ciclo_anom,tmean_ciclo_anom_z,gdd_normal,gdd_anom,tmean_inicio_anom,tmean_preseason_anom,n_dias_ventana,n_dias_con_dato,n_dias_prev90,ventana_incompleta,prev90_incompleta
15,110,PV,2017,21.338715846994535,13.96185792349727,28.7155737704918,0.0,2074.985,21.628278688524592,18.58474576271187,17.946722222222224,17.986458333333335,-0.03973611111111097,21.20854849726776,0.13016734972677568,0.46914274043253595,2051.34,23.644999999999982,0.4536475409836065,-0.13735063559321503,183,183,90,False,False
15,110,OI,2018,18.325745856353592,9.244806629834256,27.406685082872933,0.0,1506.9600000000005,17.05934426229508,20.09508196721312,20.466333333333335,20.49507638888889,-0.02874305555555523,18.219952806152563,0.10579305020102936,0.26877319143595946,1497.231875,9.728125000000546,-0.37034887295082086,-0.1752561475409813,181,181,90,False,False
15,110,PV,2018,21.164207650273227,13.686010928961748,28.642404371584696,0.0,2043.05,21.59188524590164,19.532203389830507,18.244777777777777,17.986458333333335,0.2583194444444423,21.20854849726776,-0.04434084699453322,-0.15981109330242468,2051.34,-8.290000000000191,0.4172540983606545,0.8101069915254229,183,183,90,False,False
15,110,OI,2019,17.997182320441986,9.191933701657458,26.80243093922652,1.0,1471.65,16.116803278688526,20.420983606557375,20.4385,20.49507638888889,-0.05657638888888883,18.219952806152563,-0.22277048571057634,-0.5659609425042158,1497.231875,-25.581874999999854,-1.3128898565573763,0.15064549180327447,181,181,90,False,False
15,110,PV,2019,21.33437158469945,13.594043715846995,29.07469945355191,0.0,2074.19,21.467950819672136,19.368813559322035,18.399944444444444,17.986458333333335,0.41348611111110856,21.20854849726776,0.1258230874316908,0.4534853645809738,2051.34,22.84999999999991,0.29331967213115107,0.6467171610169515,183,183,90,False,False
15,110,OI,2020,18.78118131868132,10.160549450549452,27.401813186813182,0.0,1598.1749999999995,18.041229508196725,20.62983606557377,20.873722222222224,20.49507638888889,0.37864583333333357,18.219952806152563,0.561228512528757,1.425832586834165,1497.231875,100.94312499999955,0.6115363729508232,0.3594979508196694,182,182,90,False,False
15,110,PV,2020,21.302704918032788,13.665464480874316,28.93994535519126,0.0,2068.395,21.611803278688523,19.147416666666665,18.302722222222226,17.986458333333335,0.3162638888888907,21.20854849726776,0.09415642076502806,0.3393539267699922,2051.34,17.054999999999836,0.4371721311475376,0.4253202683615811,183,183,90,False,False
15,110,OI,2021,17.415694444444444,8.5985,26.23288888888889,4.0,1379.09,17.5035,19.89819672131147,20.17344444444444,20.49507638888889,-0.32163194444445153,18.219952806152563,-0.8042583617081185,-2.043263581157659,1497.231875,-118.14187500000003,0.07380686475409703,-0.37214139344262875,181,180,90,False,False
15,110,PV,2021,20.584617486338797,13.403934426229508,27.765300546448092,0.0,1938.39,20.45262295081967,16.77415254237288,16.794277777777776,17.986458333333335,-1.1921805555555594,21.20854849726776,-0.6239310109289633,-2.2487413696481275,2051.34,-112.95000000000005,-0.7220081967213154,-1.947943855932202,183,183,90,False,False
15,110,OI,2022,18.242624309392266,9.20806629834254,27.27718232044199,0.0,1493.585,16.972213114754098,20.266967213114757,20.360388888888888,20.49507638888889,-0.13468750000000185,18.219952806152563,0.022671503239703128,0.057598228511294154,1497.231875,-3.646874999999909,-0.45748002049180414,-0.00337090163934306,181,181,90,False,False
15,110,PV,2022,21.35655737704918,13.931147540983607,28.78196721311475,0.0,2078.25,22.206393442622954,18.4785593220339,17.988388888888892,17.986458333333335,0.0019305555555568787,21.20854849726776,0.14800887978142185,0.533446302892058,2051.34,26.909999999999854,1.0317622950819683,-0.24353707627118482,183,183,90,False,False
15,110,OI,2023,18.208011049723755,9.431325966850826,26.98469613259669,0.0,1485.65,17.63245901639344,19.868114754098364,20.249444444444443,20.49507638888889,-0.24563194444444747,18.219952806152563,-0.011941756428807793,-0.030338703540757978,1497.231875,-11.581874999999854,0.20276588114753835,-0.4022233606557357,181,181,90,False,False
15,110,PV,2023,21.107049180327863,14.022131147540984,28.19196721311475,0.0,2032.5899999999997,18.133278688524587,19.56779661016949,18.66627777777778,17.986458333333335,0.6798194444444441,21.20854849726776,-0.101499316939897,-0.3658188309216128,2051.34,-18.750000000000455,-3.041352459016398,0.8457002118644077,183,183,90,False,False
15,110,OI,2024,19.158434065934063,10.17434065934066,28.14252747252747,0.0,1666.835,18.04213114754098,21.48,21.623888888888892,20.49507638888889,1.1288125000000022,18.219952806152563,0.9384812597815007,2.3842643993627797,1497.231875,169.6031250000001,0.6124380122950797,1.2096618852459002,182,182,90,False,False
15,110,PV,2024,22.78841530054645,15.167486338797817,30.40934426229509,0.0,2340.28,24.05426229508197,19.420750000000005,18.782166666666665,17.986458333333335,0.7957083333333301,21.20854849726776,1.5798668032786907,5.694077993938693,2051.34,288.94000000000005,2.8796311475409837,0.6986536016949216,183,183,90,False,False
15,111,OI,2016,14.662307692307692,5.552087912087911,23.772527472527475,5.0,869.1699999999998,14.074098360655736,16.668524590163937,16.75038888888889,16.493506944444444,0.25688194444444434,14.565825020321913,0.09648267198577898,0.2599367139307067,849.965,19.204999999999814,0.5842346311475399,0.3527049180327886,182,182,90,False,False
15,111,PV,2016,17.72726775956284,9.734043715846996,25.72049180327869,0.0,1414.09,18.994999999999997,14.757166666666668,13.823444444444444,14.406666666666666,-0.5832222222222221,17.38606898907104,0.3411987704918005,0.9465655338728076,1354.321875,59.76812499999983,1.2135758196721298,-0.5349216101694907,183,183,90,False,False
15,111,OI,2017,14.593416666666664,4.806833333333333,24.38,2.0,826.815,14.02075,16.264098360655737,16.55805555555556,16.493506944444444,0.06454861111111398,14.565825020321913,0.027591646344751197,0.07433544008658828,849.965,-23.149999999999977,0.5308862704918038,-0.05172131147541137,181,180,90,False,False
15,111,PV,2017,17.578224043715846,9.649125683060111,25.507322404371585,0.0,1386.815,18.299918032786888,14.878050847457628,14.171055555555558,14.406666666666666,-0.23561111111110833,17.38606898907104,0.19215505464480742,0.5330832570822283,1354.321875,32.493124999999964,0.5184938524590201,-0.4140374293785314,183,183,90,False,False
15,111,OI,2018,14.56781767955801,4.534640883977901,24.600994475138116,14.0,838.74,13.01204918032787,16.159918032786887,16.502444444444443,16.493506944444444,0.008937499999998266,14.565825020321913,0.0019926592360963724,0.005368479988726978,849.965,-11.225000000000023,-0.4778145491803265,-0.15590163934426116,181,181,90,False,False
15,111,PV,2018,17.24650273224044,9.257814207650272,25.235191256830596,0.0,1326.11,18.001475409836065,16.01872881355932,14.579722222222223,14.406666666666666,0.17305555555555685,17.38606898907104,-0.13956625683059798,-0.3871895793090471,1354.321875,-28.21187500000019,0.2200512295081971,0.7266405367231616,183,183,90,False,False
15,111,OI,2019,14.467596685082874,4.787624309392265,24.147569060773485,10.0,858.96,12.216967213114753,16.553688524590164,16.471777777777778,16.493506944444444,-0.0217291666666668,14.565825020321913,-0.09822833523903896,-0.26463975500888987,849.965,8.995000000000005,-1.272896516393443,0.237868852459016,181,181,90,False,False
15,111,PV,2019,17.52571038251366,9.232622950819673,25.818797814207652,0.0,1377.205,18.29786885245901,16.12593220338983,14.948166666666667,14.406666666666666,0.541500000000001,17.38606898907104,0.1396413934426235,0.38739802591972167,1354.321875,22.883124999999836,0.5164446721311435,0.833843926553671,183,183,90,False,False
15,111,OI,2020,15.16434065934066,5.604615384615385,24.724065934065937,2.0,940.375,14.25754098360656,16.75426229508197,16.89061111111111,16.493506944444444,0.39710416666666504,14.565825020321913,0.5985156390187463,1.6124780257495468,849.965,90.40999999999997,0.7676772540983645,0.43844262295082004,182,182,90,False,False
15,111,PV,2020,17.56789617486339,9.278524590163936,25.85726775956284,0.0,1384.925,18.35196721311475,15.712166666666668,14.630944444444443,14.406666666666666,0.22427777777777713,17.38606898907104,0.18182718579235058,0.5044313229618235,1354.321875,30.603124999999864,0.5705430327868832,0.4200783898305094,183,183,90,False,False
15,111,OI,2021,13.812861111111117,4.033555555555555,23.592166666666664,8.0,773.665,13.612749999999998,15.798278688524592,16.102999999999998,16.493506944444444,-0.39050694444444645,14.565825020321913,-0.7529639092107967,-2.028581508372011,849.965,-76.30000000000007,0.12288627049180256,-0.5175409836065565,181,180,90,False,False
15,111,PV,2021,16.704508196721314,8.966994535519126,24.442021857923493,0.0,1240.265,16.88827868852459,13.429406779661017,13.353833333333334,14.406666666666666,-1.0528333333333322,17.38606898907104,-0.6815607923497247,-1.890809730490499,1354.321875,-114.05687499999999,-0.8931454918032777,-1.8626814971751422,183,183,90,False,False
