CVE_ENT,CVE_MUN,nombre_entidad,NOMGEO,anio,nomcicloproductivo,lluvia_acumulada_mm,lluvia_anio_anterior_mm
12,036,Guerrero,Igualapa,2016,OI,89.76,873.4
12,038,Guerrero,Zihuatanejo de Azueta,2016,OI,272.3,1319.4
12,039,Guerrero,Juan R. Escudero,2016,OI,128.4,946.1
12,040,Guerrero,Leonardo Bravo,2016,OI,239.5,981.9
12,044,Guerrero,Mochitlán,2016,OI,197.0,1115.1000000000001
12,045,Guerrero,Olinalá,2016,OI,123.89999999999999,2048.1
12,046,Guerrero,Ometepec,2016,OI,109.8,993.7
12,048,Guerrero,Petatlán,2016,OI,225.5,1022.0
12,050,Guerrero,Pungarabato,2016,OI,129.6,1407.7300000000002
12,053,Guerrero,San Marcos,2016,OI,110.0,1152.7
12,055,Guerrero,Taxco de Alarcón,2016,OI,111.2,1138.6
12,057,Guerrero,Técpan de Galeana,2016,OI,97.18,380.63
12,059,Guerrero,Tepecoacuilco de Trujano,2016,OI,186.40000000000003,1264.6200000000001
12,061,Guerrero,Tixtla de Guerrero,2016,OI,64.0,719.5999999999999
12,066,Guerrero,Tlapa de Comonfort,2016,OI,91.56,972.26
12,068,Michoacán,La Unión de Isidoro Montes de Oca,2016,OI,66.02,1449.85
12,070,Guerrero,Xochihuehuetlán,2016,OI,81.5,1146.5
12,073,Guerrero,Zirándaro,2016,OI,34.0,426.3
12,082,Guerrero,Las Vigas,2016,OI,103.5,730.3
13,003,Hidalgo,Actopan,2016,OI,40.5,506.0
13,006,Hidalgo,Alfajayucan,2016,OI,116.0,829.0
13,011,Hidalgo,Atlapexco,2016,OI,357.00999999999993,1430.72
13,016,Hidalgo,Cuautepec de Hinojosa,2016,OI,140.12,771.4499999999999
13,025,Veracruz,Huautla,2016,OI,160.8,940.6
13,028,Hidalgo,Huejutla de Reyes,2016,OI,282.0,1302.71
13,029,Hidalgo,Huichapan,2016,OI,89.75,629.0
13,030,Hidalgo,Ixmiquilpan,2016,OI,47.8,358.31
13,037,Hidalgo,Metztitlán,2016,OI,73.0,621.12
13,038,Hidalgo,Mineral del Chico,2016,OI,143.4,1180.0
13,041,Hidalgo,Mixquiahuala de Juárez,2016,OI,86.0,557.0
13,046,Hidalgo,San Felipe Orizatlán,2016,OI,340.21999999999997,1568.58
13,048,Hidalgo,Pachuca de Soto,2016,OI,100.30000000000001,649.8499999999999
13,064,Hidalgo,Tepetitlán,2016,OI,77.3,695.0
13,073,Hidalgo,Tlanchinol,2016,OI,1794.8,4184.77
13,076,Hidalgo,Tula de Allende,2016,OI,73.5,675.5
13,077,Hidalgo,Tulancingo de Bravo,2016,OI,138.01,648.4700000000001
13,081,Hidalgo,Zacualtipán de Ángeles,2016,OI,299.8,1281.2000000000003
13,084,Hidalgo,Zimapán,2016,OI,77.4,573.5
14,002,Jalisco,Acatlán de Juárez,2016,OI,64.50999999999999,1903.03
14,005,Jalisco,Amatitán,2016,OI,46.61,689.6999999999999
14,006,Jalisco,Ameca,2016,OI,26.810000000000002,880.1299999999999
14,015,Jalisco,Autlán de Navarro,2016,OI,62.300000000000004,837.2900000000002
14,016,Jalisco,Ayotlán,2016,OI,35.5,954.53
14,017,Jalisco,Ayutla,2016,OI,80.30000000000001,1217.1
14,018,Jalisco,La Barca,2016,OI,43.99999999999999,227.8
14,019,Jalisco,Bolaños,2016,OI,17.720000000000002,612.4899999999999
14,022,Jalisco,Cihuatlán,2016,OI,16.5,1616.27
14,023,Jalisco,Zapotlán el Grande,2016,OI,32.400000000000006,1327.7999999999997
14,025,Jalisco,Colotlán,2016,OI,101.4,1770.2299999999998
14,030,Jalisco,Chapala,2016,OI,122.02000000000001,3593.0899999999997
14,033,Jalisco,Degollado,2016,OI,30.1,954.52
14,034,Jalisco,Ejutla,2016,OI,50.5,905.02
14,039,Jalisco,Guadalajara,2016,OI,170.79999999999998,4361.370000000001
14,040,Jalisco,Hostotipaquillo,2016,OI,79.6,933.4
14,041,Jalisco,Huejúcar,2016,OI,84.24,874.8999999999999
14,046,Jalisco,Jalostotitlán,2016,OI,107.8,1355.9
14,047,Jalisco,Jamay,2016,OI,50.7,906.68
14,049,Jalisco,Jilotlán de los Dolores,2016,OI,56.0,804.0
14,053,Jalisco,Lagos de Moreno,2016,OI,292.52,4374.54
14,058,Jalisco,Mascota,2016,OI,265.53,2892.6500000000005
14,061,Jalisco,Mezquitic,2016,OI,63.7,773.9100000000001
14,063,Jalisco,Ocotlán,2016,OI,68.43,1758.34
14,065,Jalisco,Pihuamo,2016,OI,59.0,1002.4000000000001
14,066,Jalisco,Poncitlán,2016,OI,14.61,822.64
14,067,Jalisco,Puerto Vallarta,2016,OI,211.8,1889.23
14,071,Jalisco,San Cristóbal de la Barranca,2016,OI,52.300000000000004,1589.91
14,081,Jalisco,Santa María de los Ángeles,2016,OI,70.1,869.0699999999999
14,083,Jalisco,Tala,2016,OI,53.80000000000001,800.4
14,091,Jalisco,Teocaltiche,2016,OI,145.60000000000002,2304.3100000000004
14,095,Jalisco,Teuchitlán,2016,OI,52.410000000000004,960.45
14,098,Jalisco,San Pedro Tlaquepaque,2016,OI,72.3,2060.25
14,099,Jalisco,Tolimán,2016,OI,92.8,1376.7999999999997
14,100,Jalisco,Tomatlán,2016,OI,213.5,1670.24
14,108,Jalisco,Tuxpan,2016,OI,117.39999999999999,1565.6
14,110,Jalisco,Unión de Tula,2016,OI,50.599999999999994,1038.1
14,111,Jalisco,Valle de Guadalupe,2016,OI,40.3,770.1099999999999
14,112,Jalisco,Valle de Juárez,2016,OI,43.0,1052.71
14,118,Jalisco,Yahualica de González Gallo,2016,OI,39.8,1173.02
14,120,Jalisco,Zapopan,2016,OI,77.85000000000001,1880.95
15,003,Estado de México,Aculco,2016,OI,145.41,1904.0400000000004
15,005,Estado de México,Almoloya de Juárez,2016,OI,153.9,1819.53
15,009,Estado de México,Amecameca,2016,OI,219.0,1851.0000000000002
15,011,Estado de México,Atenco,2016,OI,91.7,533.8199999999999
15,013,Estado de México,Atizapán de Zaragoza,2016,OI,262.1,2450.85
15,014,Estado de México,Atlacomulco,2016,OI,306.07,3763.9000000000005
15,025,Estado de México,Chalco,2016,OI,127.81,706.3699999999999
15,033,Estado de México,Ecatepec de Morelos,2016,OI,135.2,1295.34
15,037,Estado de México,Huixquilucan,2016,OI,225.2,2060.9
15,042,Estado de México,Ixtlahuaca,2016,OI,259.53000000000003,2614.08
15,045,Estado de México,Jilotepec,2016,OI,82.14999999999999,1040.27
15,055,Estado de México,Mexicaltzingo,2016,OI,10.74,749.9599999999999
15,057,Ciudad de México,Naucalpan de Juárez,2016,OI,56.599999999999994,628.68
15,057,Estado de México,Naucalpan de Juárez,2016,OI,683.62,5903.550000000001
15,062,Ciudad de México,Ocoyoacac,2016,OI,168.19,401.3
15,070,Estado de México,La Paz,2016,OI,27.97,534.62
15,074,Estado de México,San Felipe del Progreso,2016,OI,135.83,1224.25
15,081,Estado de México,Tecámac,2016,OI,34.3,558.8999999999999
15,083,Estado de México,Temamatla,2016,OI,123.10999999999999,616.7400000000001
15,087,Estado de México,Temoaya,2016,OI,142.33,2170.3700000000003
15,090,Estado de México,Tenango del Valle,2016,OI,144.78,1088.6799999999998
15,091,Estado de México,Teoloyucan,2016,OI,59.5,825.05
15,095,Estado de México,Tepotzotlán,2016,OI,100.0,1053.7
15,096,Estado de México,Tequixquiac,2016,OI,56.400000000000006,601.1000000000001
15,097,Estado de México,Texcaltitlán,2016,OI,118.07000000000001,1106.1
15,099,Estado de México,Texcoco,2016,OI,208.41,1581.4699999999998
15,100,Estado de México,Tezoyuca,2016,OI,77.3,597.42
15,101,Estado de México,Tianguistenco,2016,OI,57.19,1100.2899999999997
15,102,Estado de México,Timilpan,2016,OI,69.07,843.9
15,104,Estado de México,Tlalnepantla de Baz,2016,OI,116.0,1348.55
15,106,Estado de México,Toluca,2016,OI,64.24,993.05
15,109,Estado de México,Tultitlán,2016,OI,58.3,508.11
15,110,Estado de México,Valle de Bravo,2016,OI,276.3,2075.34
15,111,Estado de México,Villa de Allende,2016,OI,383.7,3024.7999999999997
15,112,Estado de México,Villa del Carbón,2016,OI,56.0,1148.5
15,113,Estado de México,Villa Guerrero,2016,OI,121.00999999999999,1016.3100000000001
15,114,Estado de México,Villa Victoria,2016,OI,255.3,1112.4699999999998
15,118,Estado de México,Zinacantepec,2016,OI,248.29999999999995,2296.3199999999997
16,003,Michoacán,Álvaro Obregón,2016,OI,32.4,689.9
16,004,Michoacán,Angamacutiro,2016,OI,68.2,966.0199999999999
16,006,Michoacán,Apatzingán,2016,OI,28.0,809.6
16,010,Michoacán,Arteaga,2016,OI,78.0,666.11
16,011,Michoacán,Briseñas,2016,OI,32.6,694.01
16,017,Michoacán,Contepec,2016,OI,88.5,357.9000000000001
16,019,Michoacán,Cotija,2016,OI,129.0,1136.0
16,034,Michoacán,Hidalgo,2016,OI,343.13,3517.35
16,035,Michoacán,La Huacana,2016,OI,85.80000000000001,2049.95
16,038,Michoacán,Huetamo,2016,OI,35.4,947.3399999999999
16,042,Michoacán,Ixtlán,2016,OI,53.01,1663.1999999999998
16,043,Michoacán,Jacona,2016,OI,19.400000000000002,733.6
16,044,Michoacán,Jiménez,2016,OI,32.8,894.14
16,050,Michoacán,Maravatío,2016,OI,226.15999999999997,2621.5900000000006
16,053,Michoacán,Morelia,2016,OI,182.78,3314.060000000001
16,055,Michoacán,Múgica,2016,OI,54.7,301.6
16,060,Michoacán,Numarán,2016,OI,15.6,636.12
16,067,Michoacán,Penjamillo,2016,OI,37.24000000000001,774.16
16,072,Michoacán,Queréndaro,2016,OI,87.5,746.9300000000001
16,076,Michoacán,Sahuayo,2016,OI,45.9,774.02
16,080,Michoacán,Senguio,2016,OI,127.1,822.15
16,089,Michoacán,Tepalcatepec,2016,OI,55.5,717.5999999999999
16,094,Michoacán,Tlazazalca,2016,OI,58.7,1616.81
16,104,Michoacán,Villamar,2016,OI,108.9,1790.81
16,105,Michoacán,Vista Hermosa,2016,OI,44.5,573.72
16,106,Michoacán,Yurécuaro,2016,OI,32.800000000000004,859.2099999999999
16,107,Michoacán,Zacapu,2016,OI,35.4,615.03
16,108,Michoacán,Zamora,2016,OI,63.61000000000001,1499.93
16,110,Michoacán,Zinapécuaro,2016,OI,94.32,763.15
16,112,Michoacán,Zitácuaro,2016,OI,124.7,1142.34
16,113,Michoacán,José Sixto Verduzco,2016,OI,67.87,1301.2599999999998
17,001,Morelos,Amacuzac,2016,OI,144.92000000000002,1786.5199999999998
17,002,Morelos,Atlatlahucan,2016,OI,348.6,1964.6
17,004,Morelos,Ayala,2016,OI,231.26000000000002,1718.76
17,006,Morelos,Cuautla,2016,OI,114.33000000000001,767.92
17,007,Morelos,Cuernavaca,2016,OI,351.3,2987.5200000000004
17,008,Morelos,Emiliano Zapata,2016,OI,160.10000000000002,950.6
17,009,Morelos,Huitzilac,2016,OI,249.01,1654.4300000000003
17,011,Morelos,Jiutepec,2016,OI,309.12,3373.0600000000004
17,012,Morelos,Jojutla,2016,OI,269.31,2719.82
17,013,Morelos,Jonacatepec de Leandro Valle,2016,OI,269.5,1528.6000000000001
17,014,Morelos,Mazatepec,2016,OI,53.5,297.70000000000005
17,015,Morelos,Miacatlán,2016,OI,139.72,784.3000000000001
17,016,Morelos,Ocuituco,2016,OI,677.32,3611.55
17,017,Morelos,Puente de Ixtla,2016,OI,167.84,1791.27
17,018,Morelos,Temixco,2016,OI,196.0,872.8
17,019,Morelos,Tepalcingo,2016,OI,142.60000000000002,819.9
17,020,Morelos,Tepoztlán,2016,OI,118.81,924.9200000000001
17,021,Morelos,Tetecala,2016,OI,68.53,828.89
17,023,Morelos,Tlalnepantla,2016,OI,252.45000000000002,
17,024,Morelos,Tlaltizapán de Zapata,2016,OI,112.4,998.6999999999999
17,025,Morelos,Tlaquiltenango,2016,OI,237.35,1381.6100000000001
17,027,Morelos,Totolapan,2016,OI,179.89999999999998,1277.0
17,028,Morelos,Xochitepec,2016,OI,68.7,724.5400000000002
17,029,Morelos,Yautepec,2016,OI,206.32999999999998,1189.93
17,030,Morelos,Yecapixtla,2016,OI,358.47,1967.1799999999996
17,031,Morelos,Zacatepec,2016,OI,50.0,584.9
17,032,Morelos,Zacualpan de Amilpas,2016,OI,281.44,1130.92
17,033,Morelos,Temoac,2016,OI,282.21000000000004,817.2
18,001,Nayarit,Acaponeta,2016,OI,116.58,3151.03
18,005,Nayarit,Huajicori,2016,OI,6.31,346.5
18,006,Nayarit,Ixtlán del Río,2016,OI,7.75,
18,009,Nayarit,Del Nayar,2016,OI,654.81,4888.259999999999
18,010,Nayarit,Rosamorada,2016,OI,14.53,1579.9399999999998
18,011,Nayarit,Ruíz,2016,OI,75.25000000000001,1555.76
18,012,Nayarit,San Blas,2016,OI,3.5,216.45999999999998
18,015,Nayarit,Santiago Ixcuintla,2016,OI,22.52,1173.01
18,017,Nayarit,Tepic,2016,OI,347.09,2412.19
18,019,Nayarit,La Yesca,2016,OI,180.2,957.21
18,020,Nayarit,Bahía de Banderas,2016,OI,65.53999999999999,1636.32
19,005,Nuevo León,Anáhuac,2016,OI,369.32,990.2099999999998
19,007,Nuevo León,Aramberri,2016,OI,265.23,1343.78
19,009,Nuevo León,Cadereyta Jiménez,2016,OI,101.08000000000001,775.82
19,011,Nuevo León,Cerralvo,2016,OI,120.03999999999999,708.53
19,013,Nuevo León,China,2016,OI,300.35,711.1899999999999
19,014,Nuevo León,Doctor Arroyo,2016,OI,74.01,811.0
19,015,Nuevo León,Doctor Coss,2016,OI,255.45000000000002,937.0
19,017,Nuevo León,Galeana,2016,OI,195.09000000000003,1537.84
19,019,Nuevo León,San Pedro Garza García,2016,OI,68.0,181.75
19,024,Nuevo León,General Zaragoza,2016,OI,86.5,633.0
19,025,Nuevo León,General Zuazua,2016,OI,145.20000000000002,1001.4
19,033,Nuevo León,Linares,2016,OI,1240.7,4640.620000000001
19,036,Nuevo León,Mier y Noriega,2016,OI,114.78,697.8500000000001
19,038,Nuevo León,Montemorelos,2016,OI,302.38,2163.4700000000003
19,039,Nuevo León,Monterrey,2016,OI,369.31,1639.0699999999997
19,042,Nuevo León,Los Ramones,2016,OI,172.70999999999998,669.4199999999998
19,046,Nuevo León,San Nicolás de los Garza,2016,OI,237.15999999999997,900.42
19,048,Nuevo León,Santa Catarina,2016,OI,47.5,84.0
19,049,Nuevo León,Santiago,2016,OI,159.7,1012.4
20,002,Oaxaca,Acatlán de Pérez Figueroa,2016,OI,255.42,1950.12
20,014,Oaxaca,Ciudad Ixtepec,2016,OI,75.0,253.1
20,039,Oaxaca,Heroica Ciudad de Huajuapan de León,2016,OI,63.3,723.9
20,043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,2016,OI,392.6,1628.5
20,052,Oaxaca,Magdalena Tequisistlán,2016,OI,180.5,619.8999999999999
20,067,Oaxaca,Oaxaca de Juárez,2016,OI,212.3,2190.9300000000003
20,079,Oaxaca,Salina Cruz,2016,OI,107.7,449.8
20,083,Oaxaca,San Agustín de las Juntas,2016,OI,103.4,698.6
20,134,Oaxaca,San Felipe Jalapa de Díaz,2016,OI,584.09,3245.09
20,136,Oaxaca,San Felipe Usila,2016,OI,1603.1200000000001,6437.23
20,173,Oaxaca,San Juan Atepec,2016,OI,195.32,1105.59
20,184,Oaxaca,San Juan Bautista Tuxtepec,2016,OI,388.46000000000004,2325.74
20,232,Oaxaca,San Lucas Ojitlán,2016,OI,956.86,5820.879999999999
20,237,Oaxaca,San Marcos Arteaga,2016,OI,76.50999999999999,840.2999999999998
20,250,Oaxaca,San Mateo Etlatongo,2016,OI,66.04,477.49
20,278,Oaxaca,San Miguel Soyaltepec,2016,OI,232.39999999999995,2270.1
20,293,Oaxaca,San Pablo Etla,2016,OI,24.4,541.8
20,307,Oaxaca,San Pedro Huamelula,2016,OI,99.7,130.6
20,324,Oaxaca,San Pedro Pochutla,2016,OI,74.2,474.80000000000007
20,327,Oaxaca,San Pedro Tapanatepec,2016,OI,24.9,819.6
20,334,Oaxaca,Villa de Tututepec,2016,OI,157.0,833.8
20,337,Oaxaca,San Pedro y San Pablo Ayutla,2016,OI,316.4,1043.8999999999999
20,354,Oaxaca,Santa Ana Ateixtlahuaca,2016,OI,136.8,793.6999999999999
20,357,Oaxaca,Santa Ana Tavela,2016,OI,24.5,396.59999999999997
20,363,Oaxaca,Santa Catarina Ixtepeji,2016,OI,170.0,558.5
20,417,Oaxaca,Santa María Jacatepec,2016,OI,767.15,4229.43
20,418,Oaxaca,Santa María Jalapa del Marqués,2016,OI,157.4,743.1999999999999
20,421,Oaxaca,Santa María Mixtequilla,2016,OI,48.5,239.5
20,468,Oaxaca,Santiago Jocotepec,2016,OI,519.8,2986.3199999999997
20,472,Oaxaca,Santiago Laollaga,2016,OI,58.5,165.0
20,498,Oaxaca,Santiago Yaveo,2016,OI,377.53999999999996,2364.06
20,502,Oaxaca,Santiago Zacatepec,2016,OI,653.8599999999999,3164.8100000000004
20,515,Oaxaca,Santo Domingo Tehuantepec,2016,OI,147.5,214.0
20,525,Oaxaca,Santo Domingo Zanatepec,2016,OI,20.5,787.8
20,559,Oaxaca,San Juan Bautista Valle Nacional,2016,OI,1039.97,3776.83
20,560,Oaxaca,Villa Díaz Ordaz,2016,OI,248.33999999999997,1183.07
21,001,Puebla,Acajete,2016,OI,137.8,839.3000000000001
21,003,Puebla,Acatlán,2016,OI,73.5,805.3000000000001
21,008,Puebla,Ahuazotepec,2016,OI,192.01999999999998,973.6099999999999
21,015,Puebla,Amozoc,2016,OI,144.8,857.8
21,019,Puebla,Atlixco,2016,OI,202.39999999999998,994.6999999999999
21,023,Puebla,Atzitzintla,2016,OI,193.5,1007.5
21,024,Puebla,Axutla,2016,OI,0.0,312.90000000000003
21,025,Puebla,Ayotoxco de Guerrero,2016,OI,674.15,2298.6
21,026,Puebla,Calpan,2016,OI,148.5,833.0
21,027,Puebla,Caltepec,2016,OI,88.22,508.03000000000003
21,031,Puebla,Coatzingo,2016,OI,113.8,681.8
21,043,Puebla,Cuetzalan del Progreso,2016,OI,1510.39,7062.3099999999995
21,045,Puebla,Chalchicomula de Sesma,2016,OI,156.6,672.1
21,051,Puebla,Chietla,2016,OI,165.0,851.7
21,053,Puebla,Chignahuapan,2016,OI,216.07,965.1
21,059,Puebla,Chinantla,2016,OI,42.7,1018.9
21,069,Puebla,Huaquechula,2016,OI,268.8,899.5
21,071,Puebla,Huauchinango,2016,OI,766.78,3660.75
21,081,Puebla,Ixcamilpa de Guerrero,2016,OI,25.1,423.20000000000005
21,083,Puebla,Ixtacamaxtitlán,2016,OI,220.57999999999998,753.09
21,085,Puebla,Izúcar de Matamoros,2016,OI,169.0,771.7
21,086,Puebla,Jalpan,2016,OI,449.02,2262.0
21,091,Puebla,Juan Galindo,2016,OI,397.0,2211.7
21,094,Puebla,Libres,2016,OI,220.1,912.2
21,098,Puebla,Molcaxac,2016,OI,151.0,947.6
21,108,Puebla,Oriental,2016,OI,284.55,1710.7
21,109,Puebla,Pahuatlán,2016,OI,154.1,1447.0000000000002
21,114,Puebla,Puebla,2016,OI,1393.6999999999998,6507.499999999999
21,140,Puebla,San Pedro Cholula,2016,OI,182.60000000000002,1000.3
21,145,Puebla,San Sebastián Tlacotepec,2016,OI,1720.2599999999998,8494.47
21,153,Puebla,Tecali de Herrera,2016,OI,295.3,1444.1
21,154,Puebla,Tecamachalco,2016,OI,185.5,602.3
21,156,Puebla,Tehuacán,2016,OI,223.76999999999998,825.39
21,160,Puebla,Teotlalco,2016,OI,99.7,769.0
21,162,Puebla,Tepango de Rodríguez,2016,OI,735.11,2973.45
21,170,Puebla,Tepeyahualco,2016,OI,250.78,1118.13
21,172,Puebla,Tetela de Ocampo,2016,OI,330.11,1119.7
21,174,Puebla,Teziutlán,2016,OI,502.45,1671.4799999999998
21,180,Puebla,Tlahuapan,2016,OI,124.6,741.4000000000001
21,183,Puebla,Tlaola,2016,OI,1409.71,6159.48
21,186,Puebla,Tlatlauquitepec,2016,OI,1253.73,6336.23
21,194,Puebla,Venustiano Carranza,2016,OI,249.0,1110.4099999999999
21,197,Puebla,Xicotepec,2016,OI,913.1099999999999,4766.31
21,198,Puebla,Xicotlán,2016,OI,120.4,909.5999999999999
21,207,Puebla,Zacapoaxtla,2016,OI,361.21000000000004,1308.33
21,217,Puebla,Zoquitlán,2016,OI,354.8299999999999,1858.0
22,001,Querétaro,Amealco de Bonfil,2016,OI,57.7,861.3
22,006,Querétaro,Corregidora,2016,OI,120.31,1452.54
22,008,Querétaro,Huimilpan,2016,OI,4.56,571.5899999999999
22,009,Querétaro,Jalpan de Serra,2016,OI,65.9,773.2000000000002
22,013,Querétaro,Peñamiller,2016,OI,79.53999999999999,473.06000000000006
22,014,Querétaro,Querétaro,2016,OI,297.25,2570.3
22,016,Querétaro,San Juan del Río,2016,OI,109.95000000000002,1390.69
23,001,Quintana Roo,Cozumel,2016,OI,1080.1,1549.8999999999999
23,002,Quintana Roo,Felipe Carrillo Puerto,2016,OI,495.40000000000003,1620.96
23,004,Quintana Roo,Othón P. Blanco,2016,OI,1177.4499999999998,3348.42
23,005,Quintana Roo,Benito Juárez,2016,OI,950.71,2897.32
23,007,Quintana Roo,Lázaro Cárdenas,2016,OI,219.2,1094.2
23,008,Quintana Roo,Solidaridad,2016,OI,477.7,1313.8
24,003,San Luis Potosí,Aquismón,2016,OI,100.0,1335.2
24,008,San Luis Potosí,Cerritos,2016,OI,53.519999999999996,525.8599999999999
24,013,San Luis Potosí,Ciudad Valles,2016,OI,1257.08,6012.690000000001
24,016,San Luis Potosí,Ebano,2016,OI,276.8,1817.01
24,020,San Luis Potosí,Matehuala,2016,OI,78.61,625.81
24,024,San Luis Potosí,Rioverde,2016,OI,80.9,558.73
24,027,San Luis Potosí,San Ciro de Acosta,2016,OI,53.11,422.65
24,028,San Luis Potosí,San Luis Potosí,2016,OI,91.80000000000001,1136.12
24,032,San Luis Potosí,Santa María del Río,2016,OI,47.0,554.0
24,037,San Luis Potosí,Tamazunchale,2016,OI,869.4,3930.9999999999995
24,040,San Luis Potosí,Tamuín,2016,OI,186.14999999999998,545.0400000000001
24,043,San Luis Potosí,Tierra Nueva,2016,OI,16.7,90.14999999999999
24,050,San Luis Potosí,Villa de Reyes,2016,OI,49.37,518.8200000000002
24,053,San Luis Potosí,Axtla de Terrazas,2016,OI,533.8000000000001,1908.6
24,057,San Luis Potosí,Matlapa,2016,OI,376.9,1862.21
24,058,San Luis Potosí,El Naranjo,2016,OI,72.31,1234.9
25,001,Sinaloa,Ahome,2016,OI,110.62,1761.92
25,003,Sinaloa,Badiraguato,2016,OI,314.55999999999995,3441.6099999999997
25,005,Sinaloa,Cosalá,2016,OI,178.21,2433.94
25,006,Sinaloa,Culiacán,2016,OI,669.7399999999999,9085.939999999999
25,007,Sinaloa,Choix,2016,OI,187.20000000000002,3457.7099999999996
25,008,Sinaloa,Elota,2016,OI,159.0,1587.0
25,010,Sinaloa,El Fuerte,2016,OI,184.50000000000003,2231.1200000000003
25,011,Sinaloa,Guasave,2016,OI,98.81,1612.19
25,012,Sinaloa,Mazatlán,2016,OI,175.12999999999997,2744.57
25,013,Sinaloa,Mocorito,2016,OI,108.11000000000001,2041.9699999999998
25,014,Sinaloa,Rosario,2016,OI,197.4,2455.9
25,015,Sinaloa,Salvador Alvarado,2016,OI,82.41,1520.43
25,016,Sinaloa,San Ignacio,2016,OI,83.53,1597.3200000000002
25,017,Sinaloa,Sinaloa,2016,OI,226.95,3759.26
25,019,Sinaloa,Eldorado,2016,OI,64.52,514.0799999999999
26,001,Sonora,Aconchi,2016,OI,71.50999999999999,709.5799999999999
26,003,Sonora,Álamos,2016,OI,308.5,2890.4800000000005
26,004,Sonora,Altar,2016,OI,46.52,279.47
26,006,Sonora,Arizpe,2016,OI,179.94,1150.9100000000003
26,010,Sonora,Bacerac,2016,OI,95.74000000000001,504.69
26,017,Sonora,Caborca,2016,OI,28.53,270.05
26,018,Sonora,Cajeme,2016,OI,492.23,5954.33
26,019,Sonora,Cananea,2016,OI,69.85,410.71
26,021,Sonora,La Colorada,2016,OI,31.060000000000002,510.28999999999996
26,025,Sonora,Empalme,2016,OI,21.9,391.31
26,026,Sonora,Etchojoa,2016,OI,95.66999999999999,2092.4400000000005
26,029,Sonora,Guaymas,2016,OI,111.44999999999999,2162.1100000000006
26,030,Sonora,Hermosillo,2016,OI,108.50000000000001,3006.8900000000003
26,031,Sonora,Huachinera,2016,OI,358.32,1810.45
26,033,Sonora,Huatabampo,2016,OI,82.55,990.47
26,035,Sonora,Imuris,2016,OI,76.82000000000001,437.13
26,040,Sonora,Nácori Chico,2016,OI,61.21,747.0300000000001
26,041,Sonora,Nacozari de García,2016,OI,230.43,1195.34
26,042,Sonora,Navojoa,2016,OI,168.12,2908.49
26,043,Sonora,Nogales,2016,OI,132.71,677.4999999999999
26,045,Sonora,Opodepe,2016,OI,2.1,473.36999999999995
26,047,Sonora,Pitiquito,2016,OI,25.0,208.0
26,048,Sonora,Puerto Peñasco,2016,OI,2.61,57.67
26,049,Sonora,Quiriego,2016,OI,76.95,1494.35
26,050,Sonora,Rayón,2016,OI,0.0,142.0
26,052,Sonora,Sahuaripa,2016,OI,129.13,1267.9299999999998
26,056,Sonora,San Miguel de Horcasitas,2016,OI,40.22,819.8999999999999
26,061,Sonora,Soyopa,2016,OI,63.309999999999995,1293.1
26,063,Sonora,Tepache,2016,OI,60.33,851.8499999999999
26,064,Sonora,Trincheras,2016,OI,5.549999999999999,394.66999999999996
26,065,Sonora,Tubutama,2016,OI,170.5,589.31
26,069,Sonora,Yécora,2016,OI,50.81999999999999,1101.88
26,070,Sonora,General Plutarco Elías Calles,2016,OI,68.9,157.31000000000003
26,071,Sonora,Benito Juárez,2016,OI,18.05,239.26
26,072,Sonora,San Ignacio Río Muerto,2016,OI,76.11,1066.6699999999998
27,001,Tabasco,Balancán,2016,OI,738.4,1822.2999999999997
27,002,Tabasco,Cárdenas,2016,OI,1013.5,3724.3999999999996
27,003,Tabasco,Centla,2016,OI,1545.2000000000003,2255.2
27,004,Tabasco,Centro,2016,OI,4923.0,10820.109999999999
27,006,Tabasco,Cunduacán,2016,OI,898.1,2300.5
27,007,Tabasco,Emiliano Zapata,2016,OI,1343.1,3797.2000000000003
27,008,Tabasco,Huimanguillo,2016,OI,1407.6,3602.1
27,011,Tabasco,Jonuta,2016,OI,484.2,255.8
27,012,Tabasco,Macuspana,2016,OI,1079.6000000000001,2762.1
27,013,Tabasco,Nacajuca,2016,OI,451.1,635.0
27,014,Tabasco,Paraíso,2016,OI,849.75,2033.5
27,015,Tabasco,Tacotalpa,2016,OI,3001.6200000000003,7222.61
27,016,Tabasco,Teapa,2016,OI,3766.0,8220.69
27,017,Tabasco,Tenosique,2016,OI,1440.3000000000002,6204.099999999999
29,003,Tlaxcala,Atlangatepec,2016,OI,135.53,975.51
29,006,Tlaxcala,Calpulalpan,2016,OI,80.39999999999999,676.3200000000002
29,007,Tlaxcala,El Carmen Tequexquitla,2016,OI,137.56,468.3499999999999
29,008,Tlaxcala,Cuapiaxtla,2016,OI,150.7,833.6500000000002
29,013,Tlaxcala,Huamantla,2016,OI,133.03,753.26
29,031,Tlaxcala,Tetla de la Solidaridad,2016,OI,73.50999999999999,904.5
29,033,Tlaxcala,Tlaxcala,2016,OI,126.52999999999999,1658.83
29,037,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,2016,OI,207.01999999999998,1022.78
29,044,Tlaxcala,Zacatelco,2016,OI,173.4,1001.6099999999999
30,001,Veracruz,Acajete,2016,OI,427.09000000000003,2112.9399999999996
30,002,Veracruz,Acatlán,2016,OI,486.51,1653.9399999999998
