CVE_ENT,CVE_MUN,nombre_entidad,NOMGEO,anio,nomcicloproductivo,temp_min_ciclo_min,temp_min_anual_anterior
07,086,Chiapas,Suchiapa,2019,OI,16.16666667,13.2
07,087,Chiapas,Suchiate,2019,OI,21.13870968,22.57307692
07,089,Chiapas,Tapachula,2019,OI,17.125,18.68846154
07,091,Chiapas,Tapilula,2019,OI,15.44541667,17.12846154
07,092,Chiapas,Tecpatán,2019,OI,15.92857143,13.6
07,097,Chiapas,Tonalá,2019,OI,20.42857143,12.9
07,099,Chiapas,La Trinitaria,2019,OI,11.29032258,11.55
07,101,Chiapas,Tuxtla Gutiérrez,2019,OI,17.51935484,11.4
07,106,Chiapas,Venustiano Carranza,2019,OI,14.51923077,13.2
07,107,Chiapas,Villa Corzo,2019,OI,14.74193548,15.7
07,108,Chiapas,Villaflores,2019,OI,13.80322581,12.3
07,112,Chiapas,San Juan Cancuc,2019,OI,15.346,14.3
07,116,Chiapas,Marqués de Comillas,2019,OI,20.925,20.925
07,123,Chiapas,Emiliano Zapata,2019,OI,16.11290323,16.11290323
07,124,Chiapas,Mezcalapa,2019,OI,20.75,12.0
08,002,Chihuahua,Aldama,2019,OI,1.35483871,2.3
08,006,Chihuahua,Bachíniva,2019,OI,-1.548387097,-2.0
08,007,Chihuahua,Balleza,2019,OI,-4.368421053,-7.2
08,008,Chihuahua,Batopilas de Manuel Gómez Morín,2019,OI,8.185185185,8.185185185
08,010,Chihuahua,Buenaventura,2019,OI,-1.1,-1.1
08,014,Chihuahua,Coronado,2019,OI,-0.111111111,-1.7
08,017,Chihuahua,Cuauhtémoc,2019,OI,0.157894737,0.157894737
08,019,Chihuahua,Chihuahua,2019,OI,-2.483870968,-1.038461538
08,020,Chihuahua,Chínipas,2019,OI,6.74516129,6.896428571
08,021,Chihuahua,Delicias,2019,OI,2.444444444,2.1
08,027,Chihuahua,Guachochi,2019,OI,8.510526316,-4.6
08,031,Chihuahua,Guerrero,2019,OI,-3.333333333,-3.3
08,032,Chihuahua,Hidalgo del Parral,2019,OI,1.843333333,1.843333333
08,036,Chihuahua,Jiménez,2019,OI,1.789285714,-0.1
08,037,Chihuahua,Juárez,2019,OI,4.444444444,1.7
08,040,Chihuahua,Madera,2019,OI,-7.161290323,-4.068965517
08,041,Chihuahua,Maguarichi,2019,OI,-0.434782609,-0.185185185
08,043,Chihuahua,Matachí,2019,OI,-4.548387097,-1.344827586
08,047,Chihuahua,Moris,2019,OI,2.032258065,5.586206897
08,050,Chihuahua,Nuevo Casas Grandes,2019,OI,-0.380645161,-0.5
08,051,Chihuahua,Ocampo,2019,OI,-2.346666667,-4.2
08,052,Chihuahua,Ojinaga,2019,OI,2.016129032,-0.2
08,055,Chihuahua,Rosales,2019,OI,1.652173913,1.652173913
08,058,Chihuahua,San Francisco de Conchos,2019,OI,2.714285714,-1.0
08,061,Chihuahua,Satevó,2019,OI,2.209032258,0.6
08,063,Chihuahua,Temósachic,2019,OI,-4.032258065,-5.7
08,065,Chihuahua,Urique,2019,OI,7.641935484,9.162962963
08,067,Chihuahua,Valle de Zaragoza,2019,OI,0.887096774,0.887096774
09,002,Ciudad de México,Azcapotzalco,2019,OI,7.470967742,5.6
09,003,Ciudad de México,Coyoacán,2019,OI,6.993548387,5.6
09,005,Ciudad de México,Gustavo A. Madero,2019,OI,4.806451613,2.2
09,007,Ciudad de México,Iztapalapa,2019,OI,8.196774194,6.3
09,010,Ciudad de México,Álvaro Obregón,2019,OI,8.01,6.6
09,012,Ciudad de México,Tlalpan,2019,OI,8.612903226,5.4
09,013,Ciudad de México,Xochimilco,2019,OI,7.851612903,6.1
09,014,Ciudad de México,Benito Juárez,2019,OI,9.925,5.8
09,015,Ciudad de México,Cuauhtémoc,2019,OI,9.419354839,7.7
09,016,Ciudad de México,Miguel Hidalgo,2019,OI,4.933333333,4.933333333
10,001,Durango,Canatlán,2019,OI,0.403225806,0.3
10,004,Durango,Cuencamé,2019,OI,7.903225806,5.3
10,005,Durango,Durango,2019,OI,-6.423076923,-6.423076923
10,006,Durango,General Simón Bolívar,2019,OI,2.925925926,2.4
10,008,Durango,Guadalupe Victoria,2019,OI,1.774193548,1.774193548
10,009,Durango,Guanaceví,2019,OI,-9.133333333,-10.6
10,010,Durango,Hidalgo,2019,OI,0.566666667,0.566666667
10,011,Durango,Indé,2019,OI,7.25,5.4
10,012,Durango,Lerdo,2019,OI,6.166666667,5.4
10,013,Durango,Mapimí,2019,OI,1.0,-1.6
10,015,Durango,Nazas,2019,OI,0.648387097,0.6
10,017,Durango,Ocampo,2019,OI,-1.609677419,-2.8
10,018,Durango,El Oro,2019,OI,-2.833333333,-2.833333333
10,020,Durango,Pánuco de Coronado,2019,OI,1.857142857,1.857142857
10,022,Durango,Poanas,2019,OI,1.741935484,1.741935484
10,023,Durango,Pueblo Nuevo,2019,OI,-2.807692308,-1.608695652
10,024,Durango,Rodeo,2019,OI,3.833333333,2.9
10,025,Durango,San Bernardo,2019,OI,-2.566666667,-2.566666667
10,027,Durango,San Juan de Guadalupe,2019,OI,7.16,7.16
10,030,Durango,San Pedro del Gallo,2019,OI,2.806451613,2.2
10,031,Durango,Santa Clara,2019,OI,-0.790322581,-0.790322581
10,031,Zacatecas,Santa Clara,2019,OI,3.758064516,4.379310345
10,032,Durango,Santiago Papasquiaro,2019,OI,-0.983870968,-2.3
10,034,Durango,Tamazula,2019,OI,11.5,11.5
10,036,Durango,Tlahualilo,2019,OI,4.034482759,3.0
10,038,Durango,Vicente Guerrero,2019,OI,-0.362068966,-0.362068966
10,039,Durango,Nuevo Ideal,2019,OI,-0.346153846,-0.346153846
11,001,Guanajuato,Abasolo,2019,OI,8.112903226,7.5
11,002,Guanajuato,Acámbaro,2019,OI,6.107142857,6.1
11,003,Guanajuato,San Miguel de Allende,2019,OI,2.870967742,1.7
11,004,Guanajuato,Apaseo el Alto,2019,OI,6.793103448,5.6
11,005,Guanajuato,Apaseo el Grande,2019,OI,4.451612903,3.7
11,007,Guanajuato,Celaya,2019,OI,6.269230769,4.5
11,008,Guanajuato,Manuel Doblado,2019,OI,4.516129032,2.6
11,010,Guanajuato,Coroneo,2019,OI,1.629032258,-0.5
11,011,Guanajuato,Cortazar,2019,OI,3.8,1.7
11,012,Guanajuato,Cuerámaro,2019,OI,8.566666667,6.5
11,014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,2019,OI,2.274193548,1.5
11,015,Guanajuato,Guanajuato,2019,OI,6.903225806,4.0
11,017,Guanajuato,Irapuato,2019,OI,4.413793103,3.7
11,018,Guanajuato,Jaral del Progreso,2019,OI,4.724137931,4.1
11,019,Guanajuato,Jerécuaro,2019,OI,4.709677419,3.4
11,020,Guanajuato,León,2019,OI,5.206451613,5.206451613
11,022,Guanajuato,Ocampo,2019,OI,3.387096774,1.8
11,023,Guanajuato,Pénjamo,2019,OI,5.0,3.9
11,027,Guanajuato,Salamanca,2019,OI,5.129032258,4.8
11,028,Guanajuato,Salvatierra,2019,OI,4.3,4.2
11,030,Guanajuato,San Felipe,2019,OI,1.548387097,-0.3
11,031,Guanajuato,San Francisco del Rincón,2019,OI,5.465517241,4.2
11,033,Guanajuato,San Luis de la Paz,2019,OI,1.692307692,-0.6
11,037,Guanajuato,Silao de la Victoria,2019,OI,5.310344828,4.1
11,039,Guanajuato,Tarimoro,2019,OI,6.1875,5.6
11,042,Guanajuato,Valle de Santiago,2019,OI,6.52173913,4.0
11,043,Guanajuato,Victoria,2019,OI,4.5,4.5
11,045,Guanajuato,Xichú,2019,OI,7.553571429,6.1
12,001,Guerrero,Acapulco de Juárez,2019,OI,15.87083333,15.87083333
12,003,Guerrero,Ajuchitlán del Progreso,2019,OI,19.025,17.6
12,005,Guerrero,Alpoyeca,2019,OI,13.22580645,11.8
12,010,Guerrero,Atlixtac,2019,OI,11.89545455,12.3125
12,011,Guerrero,Atoyac de Álvarez,2019,OI,18.53571429,20.0
12,012,Guerrero,Ayutla de los Libres,2019,OI,16.83870968,16.8
12,014,Guerrero,Benito Juárez,2019,OI,20.13333333,20.9
12,015,Guerrero,Buenavista de Cuéllar,2019,OI,12.12903226,12.4516129
12,021,Guerrero,Coyuca de Benítez,2019,OI,19.18181818,18.4
12,023,Guerrero,Cuajinicuilapa,2019,OI,21.0,18.7
12,028,Guerrero,Chilapa de Álvarez,2019,OI,10.25806452,10.1
12,029,Guerrero,Chilpancingo de los Bravo,2019,OI,11.375,11.375
12,032,Guerrero,General Heliodoro Castillo,2019,OI,7.966666667,7.966666667
12,035,Guerrero,Iguala de la Independencia,2019,OI,15.18064516,14.1
12,036,Guerrero,Igualapa,2019,OI,17.52777778,16.9
12,038,Guerrero,Zihuatanejo de Azueta,2019,OI,21.46666667,20.4
12,039,Guerrero,Juan R. Escudero,2019,OI,18.52380952,19.15384615
12,040,Guerrero,Leonardo Bravo,2019,OI,10.19354839,8.7
12,044,Guerrero,Mochitlán,2019,OI,14.71428571,15.3
12,045,Guerrero,Olinalá,2019,OI,11.12903226,9.4
12,046,Guerrero,Ometepec,2019,OI,15.0,15.0
12,050,Guerrero,Pungarabato,2019,OI,16.59677419,17.1
12,053,Guerrero,San Marcos,2019,OI,11.75,11.75
12,055,Guerrero,Taxco de Alarcón,2019,OI,13.72580645,9.8
12,057,Guerrero,Técpan de Galeana,2019,OI,20.70588235,20.4
12,061,Guerrero,Tixtla de Guerrero,2019,OI,12.18518519,10.7
12,066,Guerrero,Tlapa de Comonfort,2019,OI,12.5483871,12.84615385
12,068,Michoacán,La Unión de Isidoro Montes de Oca,2019,OI,20.07894737,22.17647059
12,070,Guerrero,Xochihuehuetlán,2019,OI,10.48387097,9.8
12,073,Guerrero,Zirándaro,2019,OI,13.88636364,13.9
12,082,Guerrero,Las Vigas,2019,OI,17.23333333,13.5
13,002,Hidalgo,Acaxochitlán,2019,OI,5.6356,7.071666667
13,003,Hidalgo,Actopan,2019,OI,4.040740741,2.2
13,006,Hidalgo,Alfajayucan,2019,OI,6.741935484,5.4
13,011,Hidalgo,Atlapexco,2019,OI,16.67391304,12.3
13,013,Hidalgo,Atotonilco de Tula,2019,OI,4.677419355,2.9
13,016,Hidalgo,Cuautepec de Hinojosa,2019,OI,3.428571429,0.9
13,019,Hidalgo,Chilcuautla,2019,OI,5.741935484,5.806451613
13,028,Hidalgo,Huejutla de Reyes,2019,OI,13.5625,11.4
13,029,Hidalgo,Huichapan,2019,OI,4.432258065,2.6
13,030,Hidalgo,Ixmiquilpan,2019,OI,7.806451613,5.8
13,037,Hidalgo,Metztitlán,2019,OI,14.80769231,8.8
13,046,Hidalgo,San Felipe Orizatlán,2019,OI,16.60416667,12.0
13,048,Hidalgo,Pachuca de Soto,2019,OI,5.174193548,1.9
13,064,Hidalgo,Tepetitlán,2019,OI,6.0,4.5
13,073,Hidalgo,Tlanchinol,2019,OI,13.55,13.55
13,077,Hidalgo,Tulancingo de Bravo,2019,OI,6.003225806,4.5
13,081,Hidalgo,Zacualtipán de Ángeles,2019,OI,6.266666667,4.3
13,084,Hidalgo,Zimapán,2019,OI,11.20689655,5.3
14,002,Jalisco,Acatlán de Juárez,2019,OI,3.538461538,3.538461538
14,006,Jalisco,Ameca,2019,OI,4.642857143,4.642857143
14,013,Jalisco,Atotonilco el Alto,2019,OI,6.893548387,6.893548387
14,017,Jalisco,Ayutla,2019,OI,8.111111111,8.111111111
14,019,Jalisco,Bolaños,2019,OI,12.06666667,10.2
14,022,Jalisco,Cihuatlán,2019,OI,20.07142857,20.2
14,023,Jalisco,Zapotlán el Grande,2019,OI,8.223333333,7.2
14,025,Jalisco,Colotlán,2019,OI,3.628571429,3.628571429
14,030,Jalisco,Chapala,2019,OI,12.58064516,5.0
14,033,Jalisco,Degollado,2019,OI,7.192307692,7.192307692
14,039,Jalisco,Guadalajara,2019,OI,9.903225806,6.9
14,041,Jalisco,Huejúcar,2019,OI,2.741935484,
14,041,Zacatecas,Huejúcar,2019,OI,5.0,2.4
14,046,Jalisco,Jalostotitlán,2019,OI,1.173076923,-0.3
14,047,Jalisco,Jamay,2019,OI,5.138888889,4.8
14,049,Jalisco,Jilotlán de los Dolores,2019,OI,15.29032258,15.38709677
14,051,Jalisco,Juanacatlán,2019,OI,7.767857143,9.32
14,053,Jalisco,Lagos de Moreno,2019,OI,1.9,0.9
14,054,Jalisco,El Limón,2019,OI,11.30322581,7.5
14,058,Jalisco,Mascota,2019,OI,5.0,5.0
14,061,Jalisco,Mezquitic,2019,OI,2.5,4.946428571
14,065,Jalisco,Pihuamo,2019,OI,15.59677419,15.59677419
14,070,Jalisco,El Salto,2019,OI,9.806451613,9.806451613
14,071,Jalisco,San Cristóbal de la Barranca,2019,OI,8.434782609,8.434782609
14,081,Jalisco,Santa María de los Ángeles,2019,OI,3.625,3.625
14,091,Jalisco,Teocaltiche,2019,OI,1.9,1.9
14,095,Jalisco,Teuchitlán,2019,OI,7.37037037,7.37037037
14,097,Jalisco,Tlajomulco de Zúñiga,2019,OI,5.164516129,5.164516129
14,098,Jalisco,San Pedro Tlaquepaque,2019,OI,8.384615385,8.384615385
14,100,Jalisco,Tomatlán,2019,OI,19.48333333,19.0
14,118,Jalisco,Yahualica de González Gallo,2019,OI,4.296296296,4.296296296
14,120,Jalisco,Zapopan,2019,OI,7.166666667,6.9
15,002,Estado de México,Acolman,2019,OI,3.193548387,1.1
15,003,Estado de México,Aculco,2019,OI,3.464285714,-0.5
15,003,Querétaro,Aculco,2019,OI,7.631578947,1.9
15,005,Estado de México,Almoloya de Juárez,2019,OI,-1.909090909,-4.0
15,011,Estado de México,Atenco,2019,OI,1.741935484,8.9
15,013,Estado de México,Atizapán de Zaragoza,2019,OI,4.516129032,3.6
15,014,Estado de México,Atlacomulco,2019,OI,1.857142857,-1.7
15,033,Estado de México,Ecatepec de Morelos,2019,OI,7.403225806,4.8
15,042,Estado de México,Ixtlahuaca,2019,OI,-2.290322581,-1.4
15,045,Estado de México,Jilotepec,2019,OI,0.741935484,0.1
15,052,Estado de México,Malinalco,2019,OI,16.0,16.0
15,057,Estado de México,Naucalpan de Juárez,2019,OI,-1.193548387,-1.7
15,063,Estado de México,Ocuilan,2019,OI,5.660714286,6.62962963
15,066,Estado de México,Otzoloapan,2019,OI,2.5,0.6
15,074,Estado de México,San Felipe del Progreso,2019,OI,3.125,0.2
15,083,Estado de México,Temamatla,2019,OI,3.64516129,1.4
15,087,Estado de México,Temoaya,2019,OI,-1.935483871,3.6
15,091,Estado de México,Teoloyucan,2019,OI,2.258064516,0.4
15,095,Estado de México,Tepotzotlán,2019,OI,2.862068966,2.862068966
15,096,Estado de México,Tequixquiac,2019,OI,1.870967742,-0.3
15,097,Estado de México,Texcaltitlán,2019,OI,3.75,2.8
15,099,Estado de México,Texcoco,2019,OI,2.017857143,-1.5
15,100,Estado de México,Tezoyuca,2019,OI,7.258064516,7.612903226
15,101,Estado de México,Tianguistenco,2019,OI,2.285714286,-0.8
15,105,Guerrero,Tlatlaya,2019,OI,14.33870968,14.69444444
15,106,Estado de México,Toluca,2019,OI,1.178571429,-4.7
15,109,Estado de México,Tultitlán,2019,OI,7.016129032,7.016129032
15,112,Estado de México,Villa del Carbón,2019,OI,2.419354839,
15,112,Hidalgo,Villa del Carbón,2019,OI,5.066666667,5.066666667
15,113,Estado de México,Villa Guerrero,2019,OI,5.677419355,7.214285714
15,118,Estado de México,Zinacantepec,2019,OI,0.164516129,-0.9
16,002,Michoacán,Aguililla,2019,OI,18.9375,14.5
16,004,Michoacán,Angamacutiro,2019,OI,2.442307692,2.442307692
16,006,Michoacán,Apatzingán,2019,OI,15.09677419,15.88709677
16,010,Michoacán,Arteaga,2019,OI,19.77777778,18.7
16,017,Michoacán,Contepec,2019,OI,5.903225806,4.5
16,019,Michoacán,Cotija,2019,OI,7.370967742,6.0
16,034,Michoacán,Hidalgo,2019,OI,2.675,1.4
16,035,Michoacán,La Huacana,2019,OI,15.0,16.9
16,038,Michoacán,Huetamo,2019,OI,14.44117647,13.3
16,039,Michoacán,Huiramba,2019,OI,2.672413793,0.9
16,042,Michoacán,Ixtlán,2019,OI,5.5,6.177419355
16,043,Michoacán,Jacona,2019,OI,5.863636364,5.863636364
16,044,Michoacán,Jiménez,2019,OI,5.069230769,5.0
16,049,Michoacán,Madero,2019,OI,4.796296296,4.796296296
16,050,Michoacán,Maravatío,2019,OI,2.555555556,2.555555556
16,052,Michoacán,Lázaro Cárdenas,2019,OI,18.88888889,0.8
16,053,Michoacán,Morelia,2019,OI,5.419354839,3.9
16,067,Michoacán,Penjamillo,2019,OI,5.851851852,5.851851852
16,069,Michoacán,La Piedad,2019,OI,4.227272727,4.227272727
16,072,Michoacán,Queréndaro,2019,OI,4.064516129,4.074074074
16,076,Michoacán,Sahuayo,2019,OI,5.435483871,6.0
16,085,Michoacán,Tangancícuaro,2019,OI,3.14516129,3.1875
16,089,Michoacán,Tepalcatepec,2019,OI,14.29032258,14.29032258
16,103,Michoacán,Venustiano Carranza,2019,OI,9.246428571,8.7
16,104,Michoacán,Villamar,2019,OI,5.838709677,5.4
16,105,Michoacán,Vista Hermosa,2019,OI,5.0,5.0
16,106,Michoacán,Yurécuaro,2019,OI,8.696428571,5.4
16,107,Michoacán,Zacapu,2019,OI,8.9,5.2
16,108,Michoacán,Zamora,2019,OI,5.642857143,2.3
16,109,Michoacán,Zináparo,2019,OI,3.071428571,3.071428571
16,110,Michoacán,Zinapécuaro,2019,OI,3.0,2.6
16,113,Michoacán,José Sixto Verduzco,2019,OI,3.434782609,3.4
17,001,Morelos,Amacuzac,2019,OI,9.206896552,8.2
17,002,Morelos,Atlatlahucan,2019,OI,12.33333333,11.4
17,004,Morelos,Ayala,2019,OI,11.63636364,10.4
17,006,Morelos,Cuautla,2019,OI,10.33333333,9.3
17,007,Morelos,Cuernavaca,2019,OI,11.40740741,11.73333333
17,008,Morelos,Emiliano Zapata,2019,OI,13.59090909,9.4
17,009,Morelos,Huitzilac,2019,OI,2.451612903,2.861290323
17,011,Morelos,Jiutepec,2019,OI,12.4137931,10.6
17,012,Morelos,Jojutla,2019,OI,10.69354839,9.4
17,013,Morelos,Jonacatepec de Leandro Valle,2019,OI,9.69047619,9.6
17,015,Morelos,Miacatlán,2019,OI,14.2173913,6.0
17,016,Morelos,Ocuituco,2019,OI,8.677419355,4.4
17,017,Morelos,Puente de Ixtla,2019,OI,11.16,9.4
17,019,Morelos,Tepalcingo,2019,OI,11.88461538,11.88461538
17,021,Morelos,Tetecala,2019,OI,13.6875,6.1
17,023,Morelos,Tlalnepantla,2019,OI,4.0,2.7
17,024,Morelos,Tlaltizapán de Zapata,2019,OI,11.25862069,8.4
17,025,Morelos,Tlaquiltenango,2019,OI,9.724137931,7.1
17,027,Morelos,Totolapan,2019,OI,10.95454545,8.6
17,028,Morelos,Xochitepec,2019,OI,15.68181818,11.6
17,029,Morelos,Yautepec,2019,OI,11.24074074,9.0
17,030,Morelos,Yecapixtla,2019,OI,10.56451613,8.8
17,031,Morelos,Zacatepec,2019,OI,11.48275862,10.2
17,032,Morelos,Zacualpan de Amilpas,2019,OI,10.18181818,10.18181818
17,033,Morelos,Temoac,2019,OI,11.53333333,14.15
17,035,Morelos,Xoxocotla,2019,OI,11.42592593,11.42592593
17,036,Morelos,Hueyapan,2019,OI,6.36,6.36
18,001,Nayarit,Acaponeta,2019,OI,13.7483871,13.3
18,009,Nayarit,Del Nayar,2019,OI,10.43333333,10.43333333
18,010,Nayarit,Rosamorada,2019,OI,13.41935484,12.7
18,011,Nayarit,Ruíz,2019,OI,14.75806452,14.6
18,015,Nayarit,Santiago Ixcuintla,2019,OI,13.51290323,13.1
18,017,Nayarit,Tepic,2019,OI,13.24,12.5
18,020,Nayarit,Bahía de Banderas,2019,OI,15.85483871,19.125
19,003,Nuevo León,Los Aldamas,2019,OI,10.5,10.5
19,004,Nuevo León,Allende,2019,OI,6.444444444,7.36
19,005,Nuevo León,Anáhuac,2019,OI,10.08,4.4
19,007,Nuevo León,Aramberri,2019,OI,3.5,1.5
19,011,Nuevo León,Cerralvo,2019,OI,7.0,4.5
19,012,Nuevo León,Ciénega de Flores,2019,OI,7.103448276,3.7
19,013,Nuevo León,China,2019,OI,9.304347826,10.54
19,014,Nuevo León,Doctor Arroyo,2019,OI,5.516129032,5.4
19,017,Nuevo León,Galeana,2019,OI,-1.370967742,-1.370967742
19,021,Nuevo León,General Escobedo,2019,OI,8.923076923,5.9
19,024,Nuevo León,General Zaragoza,2019,OI,6.034482759,3.4
19,026,Nuevo León,Guadalupe,2019,OI,8.803571429,6.6
19,028,Nuevo León,Higueras,2019,OI,11.15384615,4.2
19,033,Nuevo León,Linares,2019,OI,7.142857143,4.0
19,036,Nuevo León,Mier y Noriega,2019,OI,6.774193548,6.774193548
19,038,Nuevo León,Montemorelos,2019,OI,6.211538462,4.0
19,039,Nuevo León,Monterrey,2019,OI,5.178571429,5.72
19,042,Nuevo León,Los Ramones,2019,OI,10.05769231,5.3
19,046,Nuevo León,San Nicolás de los Garza,2019,OI,9.296153846,7.5
19,049,Nuevo León,Santiago,2019,OI,7.314814815,3.0
20,006,Oaxaca,Asunción Nochixtlán,2019,OI,16.83333333,
20,011,Oaxaca,Calihualá,2019,OI,14.35,14.9
20,014,Oaxaca,Ciudad Ixtepec,2019,OI,21.55357143,19.9
20,039,Oaxaca,Heroica Ciudad de Huajuapan de León,2019,OI,6.687096774,6.3
20,043,Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,2019,OI,21.37931034,19.7
20,052,Oaxaca,Magdalena Tequisistlán,2019,OI,17.98214286,14.4
20,067,Oaxaca,Oaxaca de Juárez,2019,OI,10.08333333,7.4
20,073,Oaxaca,Putla Villa de Guerrero,2019,OI,11.08333333,10.8
20,079,Oaxaca,Salina Cruz,2019,OI,23.01153846,21.9
20,083,Oaxaca,San Agustín de las Juntas,2019,OI,9.464516129,8.5
20,105,Oaxaca,San Antonino Monte Verde,2019,OI,11.61111111,13.0
20,136,Oaxaca,San Felipe Usila,2019,OI,15.3,14.2
20,173,Oaxaca,San Juan Atepec,2019,OI,7.387096774,6.4
20,184,Oaxaca,San Juan Bautista Tuxtepec,2019,OI,16.72413793,15.5
20,221,Oaxaca,San Juan Teposcolula,2019,OI,7.269230769,8.7
20,228,Oaxaca,San Lorenzo Cuaunecuiltitla,2019,OI,8.625,7.1
20,237,Oaxaca,San Marcos Arteaga,2019,OI,13.8,11.2
20,262,Oaxaca,San Miguel Amatlán,2019,OI,2.677419355,1.5
20,278,Oaxaca,San Miguel Soyaltepec,2019,OI,18.37037037,18.58
20,307,Oaxaca,San Pedro Huamelula,2019,OI,19.0,20.94
20,324,Oaxaca,San Pedro Pochutla,2019,OI,21.92580645,20.8
20,327,Oaxaca,San Pedro Tapanatepec,2019,OI,19.73214286,17.9
20,337,Oaxaca,San Pedro y San Pablo Ayutla,2019,OI,3.433333333,
20,357,Oaxaca,Santa Ana Tavela,2019,OI,11.19354839,12.6
20,363,Oaxaca,Santa Catarina Ixtepeji,2019,OI,6.935483871,6.9
20,390,Oaxaca,Santa Lucía del Camino,2019,OI,9.44,7.9
20,417,Oaxaca,Santa María Jacatepec,2019,OI,17.05,15.0
20,418,Oaxaca,Santa María Jalapa del Marqués,2019,OI,16.5483871,16.5483871
20,421,Oaxaca,Santa María Mixtequilla,2019,OI,18.5,18.5
20,439,Oaxaca,Santa María Tonameca,2019,OI,17.56666667,16.1
20,459,Oaxaca,Villa de Santiago Chazumba,2019,OI,13.25,13.3
20,468,Oaxaca,Santiago Jocotepec,2019,OI,17.62962963,16.0
20,478,Oaxaca,Santiago Nacaltepec,2019,OI,8.689655172,5.8
20,498,Oaxaca,Santiago Yaveo,2019,OI,16.80434783,16.80434783
20,502,Oaxaca,Santiago Zacatepec,2019,OI,13.04166667,13.5
20,525,Oaxaca,Santo Domingo Zanatepec,2019,OI,15.89285714,14.9
20,537,Oaxaca,Silacayoápam,2019,OI,12.94736842,14.0
20,547,Oaxaca,Teotongo,2019,OI,6.090909091,9.5
20,549,Oaxaca,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",2019,OI,10.78571429,12.4
20,559,Oaxaca,San Juan Bautista Valle Nacional,2019,OI,17.11538462,18.5
20,567,Oaxaca,Zapotitlán Lagunas,2019,OI,14.96875,14.7
20,568,Oaxaca,Zapotitlán Palmas,2019,OI,6.764705882,5.9
21,001,Puebla,Acajete,2019,OI,3.806451613,4.916666667
21,003,Puebla,Acatlán,2019,OI,10.58064516,11.35483871
21,008,Puebla,Ahuazotepec,2019,OI,1.403225806,-0.2
21,015,Puebla,Amozoc,2019,OI,5.741935484,4.0
21,016,Puebla,Aquixtla,2019,OI,9.75,9.75
21,019,Puebla,Atlixco,2019,OI,8.677419355,7.7
21,023,Puebla,Atzitzintla,2019,OI,3.258064516,1.7
21,025,Puebla,Ayotoxco de Guerrero,2019,OI,16.0,16.2
21,026,Puebla,Calpan,2019,OI,3.846153846,3.2
21,031,Puebla,Coatzingo,2019,OI,9.35483871,10.06451613
21,043,Puebla,Cuetzalan del Progreso,2019,OI,10.12903226,7.2
21,045,Puebla,Chalchicomula de Sesma,2019,OI,2.903225806,0.4
21,051,Puebla,Chietla,2019,OI,11.74193548,12.3
21,053,Puebla,Chignahuapan,2019,OI,1.838709677,2.483333333
21,059,Puebla,Chinantla,2019,OI,9.935483871,10.58064516
21,064,Puebla,Francisco Z. Mena,2019,OI,8.5,8.5
21,069,Puebla,Huaquechula,2019,OI,9.774193548,9.1
21,071,Puebla,Huauchinango,2019,OI,7.689655172,5.5
21,083,Puebla,Ixtacamaxtitlán,2019,OI,1.322580645,0.8
21,085,Puebla,Izúcar de Matamoros,2019,OI,15.85185185,12.3
21,086,Puebla,Jalpan,2019,OI,15.57692308,12.4
21,091,Puebla,Juan Galindo,2019,OI,9.900833333,10.17478261
21,094,Puebla,Libres,2019,OI,3.935483871,2.6
21,098,Puebla,Molcaxac,2019,OI,2.4,2.4
21,106,Puebla,Ocoyucan,2019,OI,4.769230769,4.769230769
21,108,Puebla,Oriental,2019,OI,6.85,5.6
21,114,Puebla,Puebla,2019,OI,3.129032258,2.5
21,140,Puebla,San Pedro Cholula,2019,OI,5.35483871,5.951612903
21,145,Puebla,San Sebastián Tlacotepec,2019,OI,15.14814815,14.6
21,153,Puebla,Tecali de Herrera,2019,OI,4.322580645,2.9
21,154,Puebla,Tecamachalco,2019,OI,4.64516129,3.9
21,156,Puebla,Tehuacán,2019,OI,6.322580645,5.5
21,160,Puebla,Teotlalco,2019,OI,8.129032258,12.35
21,162,Puebla,Tepango de Rodríguez,2019,OI,5.483870968,3.7
21,170,Puebla,Tepeyahualco,2019,OI,0.435483871,-0.2
21,170,Veracruz,Tepeyahualco,2019,OI,1.586956522,-2.5
21,172,Puebla,Tetela de Ocampo,2019,OI,5.454545455,4.2
21,174,Puebla,Teziutlán,2019,OI,6.538461538,3.7
21,184,Puebla,Tlapacoya,2019,OI,5.032258065,2.4
21,185,Puebla,Tlapanalá,2019,OI,13.196,13.196
21,186,Puebla,Tlatlauquitepec,2019,OI,1.483870968,-1.2
21,187,Puebla,Tlaxco,2019,OI,14.94736842,12.4
21,193,Puebla,Tzicatlacoyan,2019,OI,3.322580645,4.080645161
21,194,Puebla,Venustiano Carranza,2019,OI,6.322580645,6.903225806
21,197,Puebla,Xicotepec,2019,OI,7.047826087,7.047826087
21,198,Puebla,Xicotlán,2019,OI,6.161290323,9.225806452
21,207,Puebla,Zacapoaxtla,2019,OI,6.724137931,4.3
21,217,Puebla,Zoquitlán,2019,OI,6.838709677,7.4
22,006,Querétaro,Corregidora,2019,OI,7.895833333,5.3
22,008,Querétaro,Huimilpan,2019,OI,8.958333333,3.9
