anio,cosechada,idcader,idciclo,idcultivo,idddr,idestado,idmodalidad,idmunicipio,idunidadmedida,nomcader,nomcicloproductivo,nomcultivo,nomddr,nomestado,nommodalidad,nommunicipio,nomunidad,precio,rendimiento,sembrada,siniestrada,valorproduccion,volumenproduccion
2020,11210.0,9,2,7490000,77,15,2,48,200201,Jocotitlán,Primavera-Verano,Maíz grano,Atlacomulco,México,Temporal,Jocotitlán,Tonelada,5140.0,4.52,11210.0,0.0,260439688.0,50669.2
2020,6360.0,10,2,7490000,77,15,1,47,200201,Jiquipilco,Primavera-Verano,Maíz grano,Atlacomulco,México,Riego,Jiquipilco,Tonelada,4950.0,4.44,6360.0,0.0,139780080.0,28238.4
2020,6400.0,10,2,7490000,77,15,2,47,200201,Jiquipilco,Primavera-Verano,Maíz grano,Atlacomulco,México,Temporal,Jiquipilco,Tonelada,4900.0,4.18,6400.0,0.0,131084800.0,26752.0
2020,1412.39,1,2,7490000,78,15,2,97,200201,Texcaltitlán,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Texcaltitlán,Tonelada,3383.7,4.87,1412.39,0.0,23274239.06,6878.34
2020,312.92,2,2,7490000,78,15,1,88,200201,Tenancingo,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Riego,Tenancingo,Tonelada,4560.0,4.42,312.92,0.0,6306981.6,1383.11
2020,3746.44,2,2,7490000,78,15,2,88,200201,Tenancingo,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Tenancingo,Tonelada,3463.05,3.94,3746.44,0.0,51117977.16,14760.97
2020,51.19,2,1,7490000,78,15,1,119,200201,Tenancingo,Otoño-Invierno,Maíz grano,Coatepec Harinas,México,Riego,Zumpahuacán,Tonelada,4100.0,4.15,51.19,0.0,871004.0,212.44
2020,100.83,2,2,7490000,78,15,1,119,200201,Tenancingo,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Riego,Zumpahuacán,Tonelada,4010.0,2.35,100.83,0.0,950169.5,236.95
2020,1178.44,2,2,7490000,78,15,2,119,200201,Tenancingo,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Zumpahuacán,Tonelada,3395.76,3.55,1178.44,0.0,14206026.13,4183.46
2020,16.3,3,1,7490000,78,15,1,21,200201,Coatepec Harinas,Otoño-Invierno,Maíz grano,Coatepec Harinas,México,Riego,Coatepec Harinas,Tonelada,3170.0,4.95,16.3,0.0,255787.3,80.69
2020,208.5,3,2,7490000,78,15,1,21,200201,Coatepec Harinas,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Riego,Coatepec Harinas,Tonelada,4850.0,4.9,208.5,0.0,4955002.5,1021.65
2020,3543.11,3,2,7490000,78,15,2,21,200201,Coatepec Harinas,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Coatepec Harinas,Tonelada,3599.14,4.16,3543.11,0.0,53048948.17,14739.34
2020,3520.44,4,2,7490000,78,15,2,63,200201,Ocuilan,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Ocuilan,Tonelada,3718.01,3.73,3520.44,0.0,48822081.63,13131.24
2020,23.2,5,1,7490000,78,15,1,80,200201,Sultepec,Otoño-Invierno,Maíz grano,Coatepec Harinas,México,Riego,Sultepec,Tonelada,4087.0,3.67,23.2,0.0,347967.18,85.14
2020,4300.83,5,2,7490000,78,15,2,80,200201,Sultepec,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Sultepec,Tonelada,3745.24,3.42,4300.83,0.0,55088135.92,14708.84
2020,4087.1,6,2,7490000,78,15,2,117,200201,Zacualpan,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Zacualpan,Tonelada,3731.66,3.72,4087.1,0.0,56736195.96,15204.01
2020,111.3,7,1,7490000,78,15,1,52,200201,Malinalco,Otoño-Invierno,Maíz grano,Coatepec Harinas,México,Riego,Malinalco,Tonelada,3051.13,3.88,111.3,0.0,1317599.98,431.84
2020,2987.94,7,2,7490000,78,15,2,52,200201,Malinalco,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Malinalco,Tonelada,3365.29,4.6,2987.94,0.0,46254295.71,13744.52
2020,65.2,8,1,7490000,78,15,1,4,200201,Almoloya de Alquisiras,Otoño-Invierno,Maíz grano,Coatepec Harinas,México,Riego,Almoloya de Alquisiras,Tonelada,3651.0,3.67,65.2,0.0,873611.28,239.28
2020,131.5,8,2,7490000,78,15,1,4,200201,Almoloya de Alquisiras,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Riego,Almoloya de Alquisiras,Tonelada,4055.0,4.3,131.5,0.0,2292899.75,565.45
2020,2529.22,8,2,7490000,78,15,2,4,200201,Almoloya de Alquisiras,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Almoloya de Alquisiras,Tonelada,3780.28,3.99,2529.22,0.0,38149035.85,10091.59
2020,1360.56,9,2,7490000,78,15,2,113,200201,Villa Guerrero,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Villa Guerrero,Tonelada,4529.37,3.04,1360.56,0.0,18733927.26,4136.1
2020,10.34,10,1,7490000,78,15,1,40,200201,Tonatico,Otoño-Invierno,Maíz grano,Coatepec Harinas,México,Riego,Ixtapan de La Sal,Tonelada,4800.0,5.1,10.34,0.0,253104.0,52.73
2020,33.5,10,2,7490000,78,15,1,40,200201,Tonatico,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Riego,Ixtapan de La Sal,Tonelada,4210.0,5.5,33.5,0.0,775692.5,184.25
2020,1051.01,10,2,7490000,78,15,2,40,200201,Tonatico,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Ixtapan de La Sal,Tonelada,4162.36,5.18,1051.01,0.0,22660845.18,5444.23
2020,6.5,10,1,7490000,78,15,1,107,200201,Tonatico,Otoño-Invierno,Maíz grano,Coatepec Harinas,México,Riego,Tonatico,Tonelada,3431.0,4.7,6.5,0.0,104817.05,30.55
2020,15.5,10,2,7490000,78,15,1,107,200201,Tonatico,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Riego,Tonatico,Tonelada,4670.0,5.2,15.5,0.0,376402.0,80.6
2020,2074.78,10,2,7490000,78,15,2,107,200201,Tonatico,Primavera-Verano,Maíz grano,Coatepec Harinas,México,Temporal,Tonatico,Tonelada,4077.87,4.75,2074.78,0.0,40188265.2,9855.21
2020,412.0,1,2,7490000,79,15,1,110,200201,Valle de Bravo,Primavera-Verano,Maíz grano,Valle de Bravo,México,Riego,Valle de Bravo,Tonelada,3791.33,3.64,412.0,0.0,5685781.77,1499.68
2020,2016.0,1,2,7490000,79,15,2,110,200201,Valle de Bravo,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Valle de Bravo,Tonelada,3707.51,3.59,2016.0,0.0,26832881.17,7237.44
2020,1550.0,2,2,7490000,79,15,1,114,200201,Villa Victoria,Primavera-Verano,Maíz grano,Valle de Bravo,México,Riego,Villa Victoria,Tonelada,3765.0,4.16,1550.0,0.0,24276720.0,6448.0
2020,15587.0,2,2,7490000,79,15,2,114,200201,Villa Victoria,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Villa Victoria,Tonelada,3787.85,3.45,15587.0,0.0,203692201.9,53775.15
2020,10548.0,3,2,7490000,79,15,2,111,200201,Villa de Allende,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Villa de Allende,Tonelada,3684.45,3.5,10548.0,0.0,136022525.1,36918.0
2020,897.0,4,2,7490000,79,15,2,66,200201,Otzoloapan,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Otzoloapan,Tonelada,3583.65,2.93,897.0,0.0,9418584.77,2628.21
2020,17.5,4,1,7490000,79,15,1,78,200201,Otzoloapan,Otoño-Invierno,Maíz grano,Valle de Bravo,México,Riego,Santo Tomás,Tonelada,4101.6,3.03,17.5,0.0,217507.85,53.03
2020,1172.0,4,2,7490000,79,15,2,78,200201,Otzoloapan,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Santo Tomás,Tonelada,3665.47,3.3,1172.0,0.0,14176571.77,3867.6
2020,510.0,4,2,7490000,79,15,2,116,200201,Otzoloapan,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Zacazonapan,Tonelada,3816.87,3.46,510.0,0.0,6735248.8,1764.6
2020,4580.0,5,2,7490000,79,15,2,7,200201,Amanalco,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Amanalco,Tonelada,3813.48,3.41,4580.0,0.0,59558167.94,15617.8
2020,15.0,6,1,7490000,79,15,1,32,200201,Donato Guerra,Otoño-Invierno,Maíz grano,Valle de Bravo,México,Riego,Donato Guerra,Tonelada,4168.98,2.97,15.0,0.0,185728.06,44.55
2020,4250.0,6,2,7490000,79,15,2,32,200201,Donato Guerra,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Donato Guerra,Tonelada,3731.05,3.03,4250.0,0.0,48046596.38,12877.5
2020,14.0,6,1,7490000,79,15,1,41,200201,Donato Guerra,Otoño-Invierno,Maíz grano,Valle de Bravo,México,Riego,Ixtapan del Oro,Tonelada,4286.06,3.07,14.0,0.0,184214.86,42.98
2020,1875.0,6,2,7490000,79,15,2,41,200201,Donato Guerra,Primavera-Verano,Maíz grano,Valle de Bravo,México,Temporal,Ixtapan del Oro,Tonelada,3631.29,2.79,1875.0,0.0,18996185.81,5231.25
2020,1634.0,1,2,7490000,80,15,1,26,200201,Chapa de Mota,Primavera-Verano,Maíz grano,Jilotepec,México,Riego,Chapa de Mota,Tonelada,4217.31,3.73,1634.0,0.0,25727060.51,6100.35
2020,2335.0,1,2,7490000,80,15,2,26,200201,Chapa de Mota,Primavera-Verano,Maíz grano,Jilotepec,México,Temporal,Chapa de Mota,Tonelada,4222.59,1.98,2335.0,0.0,19500783.0,4618.2
2020,172.0,1,2,7490000,80,15,1,102,200201,Chapa de Mota,Primavera-Verano,Maíz grano,Jilotepec,México,Riego,Timilpan,Tonelada,4065.16,4.58,172.0,0.0,3202938.75,787.9
2020,3175.0,1,2,7490000,80,15,2,102,200201,Chapa de Mota,Primavera-Verano,Maíz grano,Jilotepec,México,Temporal,Timilpan,Tonelada,4051.26,2.29,3175.0,0.0,29405230.0,7258.3
2020,3030.0,1,2,7490000,80,15,1,112,200201,Chapa de Mota,Primavera-Verano,Maíz grano,Jilotepec,México,Riego,Villa del Carbón,Tonelada,4152.61,3.31,3030.0,0.0,41681360.98,10037.38
2020,3434.0,1,2,7490000,80,15,2,112,200201,Chapa de Mota,Primavera-Verano,Maíz grano,Jilotepec,México,Temporal,Villa del Carbón,Tonelada,4052.87,2.45,3434.0,0.0,34046077.5,8400.49
2020,4578.0,2,2,7490000,80,15,1,45,200201,Jilotepec,Primavera-Verano,Maíz grano,Jilotepec,México,Riego,Jilotepec,Tonelada,4163.95,4.17,4578.0,0.0,79575490.13,19110.58
2020,11184.0,2,2,7490000,80,15,2,45,200201,Jilotepec,Primavera-Verano,Maíz grano,Jilotepec,México,Temporal,Jilotepec,Tonelada,4147.31,2.79,11184.0,0.0,129306225.0,31178.34
2020,2818.0,2,2,7490000,80,15,1,79,200201,Jilotepec,Primavera-Verano,Maíz grano,Jilotepec,México,Riego,Soyaniquilpan de Juárez,Tonelada,4134.84,3.69,2818.0,0.0,42997455.03,10398.82
2020,2230.0,2,2,7490000,80,15,2,79,200201,Jilotepec,Primavera-Verano,Maíz grano,Jilotepec,México,Temporal,Soyaniquilpan de Juárez,Tonelada,4125.13,1.83,2230.0,0.0,16821463.56,4077.8
2020,4295.0,3,2,7490000,80,15,1,3,200201,Arroyozarco,Primavera-Verano,Maíz grano,Jilotepec,México,Riego,Aculco,Tonelada,4187.93,3.23,4295.0,0.0,58144323.59,13883.8
2020,9479.0,3,2,7490000,80,15,2,3,200201,Arroyozarco,Primavera-Verano,Maíz grano,Jilotepec,México,Temporal,Aculco,Tonelada,4020.56,2.68,9479.0,0.0,102127255.0,25401.25
2020,1085.0,3,2,7490000,80,15,1,71,200201,Arroyozarco,Primavera-Verano,Maíz grano,Jilotepec,México,Riego,Polotitlán,Tonelada,4388.47,4.45,1085.0,0.0,21177444.05,4825.7
2020,1630.0,3,2,7490000,80,15,2,71,200201,Arroyozarco,Primavera-Verano,Maíz grano,Jilotepec,México,Temporal,Polotitlán,Tonelada,4130.51,2.25,1630.0,0.0,15142442.0,3666.0
2020,235.0,1,1,7490000,81,16,1,8,200201,Aquila,Otoño-Invierno,Maíz grano,Coahuayana,Michoacán,Riego,Aquila,Tonelada,4957.64,3.37,235.0,0.0,3926203.0,791.95
2020,7231.67,1,2,7490000,81,16,2,8,200201,Aquila,Primavera-Verano,Maíz grano,Coahuayana,Michoacán,Temporal,Aquila,Tonelada,4630.47,2.17,7231.67,0.0,72664669.18,15692.72
2020,224.0,2,1,7490000,81,16,1,14,200201,Coahuayana,Otoño-Invierno,Maíz grano,Coahuayana,Michoacán,Riego,Coahuayana,Tonelada,4903.69,3.52,224.0,0.0,3866461.49,788.48
2020,398.33,2,2,7490000,81,16,2,14,200201,Coahuayana,Primavera-Verano,Maíz grano,Coahuayana,Michoacán,Temporal,Coahuayana,Tonelada,4207.95,2.97,398.33,0.0,4978173.17,1183.04
2020,131.0,3,1,7490000,81,16,1,26,200201,Chinicuila,Otoño-Invierno,Maíz grano,Coahuayana,Michoacán,Riego,Chinicuila,Tonelada,5062.02,3.43,131.0,0.0,2274517.45,449.33
2020,4533.33,3,2,7490000,81,16,2,26,200201,Chinicuila,Primavera-Verano,Maíz grano,Coahuayana,Michoacán,Temporal,Chinicuila,Tonelada,4770.23,2.02,4533.33,0.0,43682570.29,9157.33
2020,182.58,1,1,7490000,82,16,1,2,200201,Aguililla,Otoño-Invierno,Maíz grano,Aguililla,Michoacán,Riego,Aguililla,Tonelada,3962.2,4.7,182.58,0.0,3400082.69,858.13
2020,5100.0,1,2,7490000,82,16,2,2,200201,Aguililla,Primavera-Verano,Maíz grano,Aguililla,Michoacán,Temporal,Aguililla,Tonelada,4533.37,3.6,5100.0,0.0,83232673.2,18360.0
2020,124.92,2,1,7490000,82,16,1,15,200201,Coalcomán,Otoño-Invierno,Maíz grano,Aguililla,Michoacán,Riego,Coalcomán de Vázquez Pallares,Tonelada,3877.14,4.7,124.92,0.0,2276346.44,587.12
2020,4610.0,2,2,7490000,82,16,2,15,200201,Coalcomán,Primavera-Verano,Maíz grano,Aguililla,Michoacán,Temporal,Coalcomán de Vázquez Pallares,Tonelada,4323.25,3.2,4610.0,0.0,63776584.0,14752.0
2020,165.0,1,1,7490000,83,16,1,52,200201,Lázaro Cárdenas,Otoño-Invierno,Maíz grano,Lázaro Cárdenas,Michoacán,Riego,Lázaro Cárdenas,Tonelada,3770.0,3.3,165.0,0.0,2052765.0,544.5
2020,1080.67,1,2,7490000,83,16,2,52,200201,Lázaro Cárdenas,Primavera-Verano,Maíz grano,Lázaro Cárdenas,Michoacán,Temporal,Lázaro Cárdenas,Tonelada,4138.51,2.09,1080.67,0.0,9347238.69,2258.6
2020,6291.44,2,2,7490000,83,16,2,10,200201,Arteaga,Primavera-Verano,Maíz grano,Lázaro Cárdenas,Michoacán,Temporal,Arteaga,Tonelada,4237.27,2.2,6291.44,0.0,58648774.41,13841.17
2020,640.0,1,1,7490000,84,16,1,35,200201,Zicuirán,Otoño-Invierno,Maíz grano,Huacana,Michoacán,Riego,La Huacana,Tonelada,3843.75,3.7,640.0,0.0,9102000.0,2368.0
2020,4933.5,1,2,7490000,84,16,2,35,200201,Zicuirán,Primavera-Verano,Maíz grano,Huacana,Michoacán,Temporal,La Huacana,Tonelada,4530.27,1.96,4933.5,0.0,43805445.77,9669.5
2020,185.0,2,1,7490000,84,16,1,29,200201,Churumuco,Otoño-Invierno,Maíz grano,Huacana,Michoacán,Riego,Churumuco,Tonelada,3760.81,2.6,185.0,0.0,1808949.61,481.0
2020,3300.0,2,2,7490000,84,16,2,29,200201,Churumuco,Primavera-Verano,Maíz grano,Huacana,Michoacán,Temporal,Churumuco,Tonelada,4502.37,2.27,3300.0,0.0,33727253.67,7491.0
2020,45.0,3,1,7490000,84,16,1,96,200201,Las Cruces,Otoño-Invierno,Maíz grano,Huacana,Michoacán,Riego,Tumbiscatío,Tonelada,3734.85,3.8,45.0,0.0,638659.35,171.0
2020,3050.0,3,2,7490000,84,16,2,96,200201,Las Cruces,Primavera-Verano,Maíz grano,Huacana,Michoacán,Temporal,Tumbiscatío,Tonelada,4745.96,1.44,3050.0,0.0,20882224.0,4400.0
2020,553.45,1,1,7490000,85,16,1,6,200201,Apatzingán,Otoño-Invierno,Maíz grano,Apatzingán,Michoacán,Riego,Apatzingán,Tonelada,3986.04,4.4,553.45,0.0,9706724.89,2435.18
2020,154.0,1,2,7490000,85,16,1,6,200201,Apatzingán,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Riego,Apatzingán,Tonelada,4100.0,4.3,154.0,0.0,2715020.0,662.2
2020,775.67,1,2,7490000,85,16,2,6,200201,Apatzingán,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Temporal,Apatzingán,Tonelada,4100.0,3.69,775.67,0.0,11735102.0,2862.22
2020,793.27,2,1,7490000,85,16,1,89,200201,Tepalcatepec,Otoño-Invierno,Maíz grano,Apatzingán,Michoacán,Riego,Tepalcatepec,Tonelada,3993.25,4.5,793.27,0.0,14254784.39,3569.72
2020,763.0,2,2,7490000,85,16,1,89,200201,Tepalcatepec,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Riego,Tepalcatepec,Tonelada,4100.0,4.3,763.0,0.0,13451690.0,3280.9
2020,748.67,2,2,7490000,85,16,2,89,200201,Tepalcatepec,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Temporal,Tepalcatepec,Tonelada,4100.0,3.93,748.67,0.0,12063307.0,2942.27
2020,368.96,3,1,7490000,85,16,1,12,200201,Buenavista,Otoño-Invierno,Maíz grano,Apatzingán,Michoacán,Riego,Buenavista,Tonelada,3990.0,4.32,368.96,0.0,6359700.9,1593.91
2020,399.0,3,2,7490000,85,16,1,12,200201,Buenavista,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Riego,Buenavista,Tonelada,4000.0,4.36,399.0,0.0,6958560.0,1739.64
2020,1643.33,3,2,7490000,85,16,2,12,200201,Buenavista,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Temporal,Buenavista,Tonelada,3986.57,3.8,1643.33,0.0,24894734.35,6244.65
2020,264.42,4,1,7490000,85,16,1,55,200201,Cuatro Caminos,Otoño-Invierno,Maíz grano,Apatzingán,Michoacán,Riego,Múgica,Tonelada,3991.04,4.4,264.42,0.0,4643375.49,1163.45
2020,387.33,4,2,7490000,85,16,1,55,200201,Cuatro Caminos,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Riego,Múgica,Tonelada,4002.07,4.3,387.33,0.0,6665527.63,1665.52
2020,148.0,4,2,7490000,85,16,2,55,200201,Cuatro Caminos,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Temporal,Múgica,Tonelada,4000.0,3.87,148.0,0.0,2291040.0,572.76
2020,479.65,4,1,7490000,85,16,1,64,200201,Cuatro Caminos,Otoño-Invierno,Maíz grano,Apatzingán,Michoacán,Riego,Parácuaro,Tonelada,3988.0,4.42,479.65,0.0,8454759.4,2120.05
2020,559.67,4,2,7490000,85,16,1,64,200201,Cuatro Caminos,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Riego,Parácuaro,Tonelada,4018.93,4.39,559.67,0.0,9874310.06,2456.95
2020,496.0,4,2,7490000,85,16,2,64,200201,Cuatro Caminos,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Temporal,Parácuaro,Tonelada,4020.0,4.18,496.0,0.0,8334585.6,2073.28
2020,375.11,5,1,7490000,85,16,1,33,200201,Gabriel Zamora,Otoño-Invierno,Maíz grano,Apatzingán,Michoacán,Riego,Gabriel Zamora,Tonelada,3988.95,4.3,375.11,0.0,6434056.68,1612.97
2020,312.43,5,2,7490000,85,16,1,33,200201,Gabriel Zamora,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Riego,Gabriel Zamora,Tonelada,4082.11,4.38,312.43,0.0,5586122.61,1368.44
2020,47.67,5,2,7490000,85,16,2,33,200201,Gabriel Zamora,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Temporal,Gabriel Zamora,Tonelada,4020.0,3.89,47.67,0.0,745468.8,185.44
2020,252.13,5,1,7490000,85,16,1,59,200201,Gabriel Zamora,Otoño-Invierno,Maíz grano,Apatzingán,Michoacán,Riego,Nuevo Urecho,Tonelada,3842.23,4.42,252.13,0.0,4281819.53,1114.41
2020,115.0,5,2,7490000,85,16,1,59,200201,Gabriel Zamora,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Riego,Nuevo Urecho,Tonelada,4000.0,4.37,115.0,0.0,2010200.0,502.55
2020,52.0,5,2,7490000,85,16,2,59,200201,Gabriel Zamora,Primavera-Verano,Maíz grano,Apatzingán,Michoacán,Temporal,Nuevo Urecho,Tonelada,4000.0,3.97,52.0,0.0,825760.0,206.44
2020,800.0,1,2,7490000,86,16,2,58,200201,Parangaricutiro,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Nuevo Parangaricutiro,Tonelada,4944.44,2.31,800.0,0.0,9137325.12,1848.0
2020,45.0,1,1,7490000,86,16,1,83,200201,Parangaricutiro,Otoño-Invierno,Maíz grano,Uruapan,Michoacán,Riego,Tancítaro,Tonelada,5719.75,4.51,45.0,0.0,1160823.26,202.95
2020,4000.0,1,2,7490000,86,16,2,83,200201,Parangaricutiro,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Tancítaro,Tonelada,4944.44,2.5,4000.0,0.0,49444400.0,10000.0
2020,150.0,1,1,7490000,86,16,1,102,200201,Parangaricutiro,Otoño-Invierno,Maíz grano,Uruapan,Michoacán,Riego,Uruapan,Tonelada,5833.33,2.6,150.0,0.0,2274998.7,390.0
2020,4500.0,1,2,7490000,86,16,2,102,200201,Parangaricutiro,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Uruapan,Tonelada,4944.44,2.5,4500.0,0.0,55624950.0,11250.0
2020,50.0,2,1,7490000,86,16,1,87,200201,Ziracuaretiro,Otoño-Invierno,Maíz grano,Uruapan,Michoacán,Riego,Taretan,Tonelada,5840.0,5.01,50.0,0.0,1462920.0,250.5
2020,1400.0,2,2,7490000,86,16,2,87,200201,Ziracuaretiro,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Taretan,Tonelada,4945.5,2.65,1400.0,0.0,18347805.0,3710.0
2020,1350.0,2,2,7490000,86,16,2,90,200201,Ziracuaretiro,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Tingambato,Tonelada,4939.93,2.45,1350.0,0.0,16338818.48,3307.5
2020,2963.82,2,2,7490000,86,16,2,111,200201,Ziracuaretiro,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Ziracuaretiro,Tonelada,4944.08,2.2,2963.82,0.0,32237379.23,6520.4
2020,2205.63,3,2,7490000,86,16,2,21,200201,Paracho,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Charapan,Tonelada,5000.0,2.2,2205.63,0.0,24261950.0,4852.39
2020,1753.78,3,2,7490000,86,16,2,24,200201,Paracho,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Cherán,Tonelada,4938.1,2.3,1753.78,0.0,19918764.59,4033.69
2020,2757.04,3,2,7490000,86,16,2,56,200201,Paracho,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Nahuatzen,Tonelada,4939.16,2.4,2757.04,0.0,32681927.8,6616.9
2020,3101.67,3,2,7490000,86,16,2,65,200201,Paracho,Primavera-Verano,Maíz grano,Uruapan,Michoacán,Temporal,Paracho,Tonelada,4942.33,2.3,3101.67,0.0,35257791.45,7133.84
2020,1437.71,1,2,7490000,87,16,2,23,200201,Zamora,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Chavinda,Tonelada,5500.0,4.8,1437.71,0.0,37955555.0,6901.01
2020,1132.88,1,2,7490000,87,16,2,30,200201,Zamora,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Ecuandureo,Tonelada,5500.0,4.83,1132.88,0.0,30094955.0,5471.81
2020,380.0,1,2,7490000,87,16,1,42,200201,Zamora,Primavera-Verano,Maíz grano,Zamora,Michoacán,Riego,Ixtlán,Tonelada,4942.18,5.1,380.0,0.0,9577944.84,1938.0
2020,1358.22,1,2,7490000,87,16,2,42,200201,Zamora,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Ixtlán,Tonelada,5500.0,4.8,1358.22,0.0,35857030.0,6519.46
2020,285.0,1,2,7490000,87,16,2,43,200201,Zamora,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Jacona,Tonelada,5500.0,6.23,285.0,0.0,9765525.0,1775.55
2020,2840.86,1,2,7490000,87,16,2,84,200201,Zamora,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Tangamandapio,Tonelada,5500.0,3.15,2840.86,0.0,49217905.0,8948.71
2020,2500.0,1,2,7490000,87,16,2,108,200201,Zamora,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Zamora,Tonelada,5500.0,6.51,2500.0,0.0,89512500.0,16275.0
2020,1605.6,2,2,7490000,87,16,2,25,200201,Tangancícuaro,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Chilchota,Tonelada,5500.0,2.59,1605.6,0.0,22871750.0,4158.5
2020,1281.84,2,2,7490000,87,16,2,70,200201,Tangancícuaro,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Purépero,Tonelada,5500.0,2.5,1281.84,0.0,17625300.0,3204.6
2020,2500.0,2,2,7490000,87,16,2,85,200201,Tangancícuaro,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Tangancícuaro,Tonelada,5500.0,2.71,2500.0,0.0,37262500.0,6775.0
2020,891.72,2,2,7490000,87,16,2,94,200201,Tangancícuaro,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Tlazazalca,Tonelada,5500.0,2.82,891.72,0.0,13830575.0,2514.65
2020,450.0,3,2,7490000,87,16,2,68,200201,Reyes Los,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Peribán,Tonelada,4942.18,2.57,450.0,0.0,5715631.17,1156.5
2020,2880.37,3,2,7490000,87,16,2,75,200201,Reyes Los,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Los Reyes,Tonelada,4932.61,2.44,2880.37,0.0,34718662.28,7038.6
2020,2125.46,4,2,7490000,87,16,2,19,200201,Cotija,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Cotija,Tonelada,4942.18,3.03,2125.46,0.0,31828331.11,6440.14
2020,815.0,4,2,7490000,87,16,2,91,200201,Cotija,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Tingüindín,Tonelada,4942.18,3.18,815.0,0.0,12808647.91,2591.7
2020,798.34,4,2,7490000,87,16,2,95,200201,Cotija,Primavera-Verano,Maíz grano,Zamora,Michoacán,Temporal,Tocumbo,Tonelada,4942.18,3.29,798.34,0.0,12980833.46,2626.54
2020,2556.33,1,2,7490000,88,16,1,11,200201,Venustiano Carranza,Primavera-Verano,Maíz grano,Sahuayo,Michoacán,Riego,Briseñas,Tonelada,4358.27,8.64,2556.33,0.0,96205827.86,22074.3
2020,1250.0,1,2,7490000,88,16,2,11,200201,Venustiano Carranza,Primavera-Verano,Maíz grano,Sahuayo,Michoacán,Temporal,Briseñas,Tonelada,4471.77,3.83,1250.0,0.0,21387268.53,4782.73
