LON,LAT,EDO,CLAVE,ESTACION,ago-13
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",110.5
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",107.4
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",67
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",95.5
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",76.03
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",59
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",205
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",93.1
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",116.8
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",18.5
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",2.9
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",51.1
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",286.34
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",89.1
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",106.03
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",358.81
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",104.7
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",149.6
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",70
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",106.6
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",120.03
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",192.3
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",307
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",80.1
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",83.8
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",140.3
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",133.01
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",42
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",243.45
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",260.3
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",163.5
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",79.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",183.4
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",182.9
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",46.9
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",126.76
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",157.9
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",176
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",46
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",35.4
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",269.6
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",35.9
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",135.9
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",149.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",208.05
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",228.4
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",176.7
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",85.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",319.7
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",321
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",112.9
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",0.5
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",115.1
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",228.51
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",140.2
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",83.7
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",277.6
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",192.5
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",300.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",138
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",32.1
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",128.4
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",122.3
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",268.2
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",60
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",81.41
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",157.03
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",113.5
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",64.04
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",126.51
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",110
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",120.54
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",55.03
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",73.33
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",73.61
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",121
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",137.1
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",149
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",111.91
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",59.31
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",79.62
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",80.02
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",149.56
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",78.04
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",116.42
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",68.43
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",226.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",81.41
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",54.03
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",124
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",145.81
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",112
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",93.03
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",72.52
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",97.5
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",89
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",69.8
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",144.6
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",67
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",159.42
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",41.52
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",41.62
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",109.2
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",67.5
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",130.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",124.8
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",178.74
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",156.83
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",136.53
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",94.4
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",94.63
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",148.05
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",115.01
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",163.52
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",74.44
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",47.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",398.81
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",194
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",61.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",250
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",41.25
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",29.31
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",68.94
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",123.7
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",283.61
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",124.34
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",107.35
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",116
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",64.5
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",92
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",83.41
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",479.5
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",47.04
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",201
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",93.8
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",114.71
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",29.3
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",106.6
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",125
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",113.2
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",119.7
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",149.2
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",37.07
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",71.5
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",137.3
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",150.9
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",135.4
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",256.4
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",200.92
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",48.31
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",117.51
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",148.1
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",141.5
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",209.4
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",206.3
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",148.12
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",85.7
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",121.1
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",43.8
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",99.5
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",173.8
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",98.1
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",64.5
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",44.4
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",123
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",211.4
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",152.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",48
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",85.7
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",69.4
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",105.6
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",103.71
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",81.6
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",66.2
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",4.3
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",49.6
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",80.3
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",142.8
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",183.5
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",92.7
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",78
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",159.81
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",164
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",157.51
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",9.8
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",197.8
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",197
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",178.5
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",79.6
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",127.21
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",114.31
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",94.92
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, Méx. SMN*",86.88
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",106.1
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",140.95
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",298.29
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",230.6
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",71
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",180.4
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",154.6
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",148.12
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",111.4
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",105.51
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",103.4
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",100.9
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",104
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",81.63
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",242.2
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",78.5
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",110
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",169
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",157.3
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",108.8
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",120.6
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",48
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",69.97
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",88.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",121.71
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",161.9
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",187.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",79.16
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",156.13
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0.5
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",178.9
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",125.76
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",107.5
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",164
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",104.4
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",125.6
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",123
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",130.02
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",83.1
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",145.05
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",185.77
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",99.1
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",135.2
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",251.62
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",60.3
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",103.3
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",73
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",104.5
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",139
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",165.5
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",62.8
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",193.6
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",153.1
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",309
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",76
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",62.1
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",2.7
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",73.74
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",79.7
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",147
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",127.1
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",219.11
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",111
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",70.4
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",168.8
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",171.4
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",123.9
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",93.3
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",113.1
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",164.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",80
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",84.61
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",61.3
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",205.2
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",141.2
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",142.1
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",145.5
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",133.01
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",134.3
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",177.51
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",88.7
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",156.9
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",100.4
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",79.3
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",312
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",102.2
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",88.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",136.01
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",113.4
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",63
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",57.8
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",206
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",147
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",403.92
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",201.1
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",102.3
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",158.7
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",102
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",96.5
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",218.06
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",97.92
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",177.54
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",157.63
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",202.9
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",121.78
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",246.8
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",154.52
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",136.5
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",122.7
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",315.3
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",194.55
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",314.32
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",201.42
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",240.3
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",51.82
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",159
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",163
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",131.32
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",103.4
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",90
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",126.34
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",148.32
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",198.8
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",237.01
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",219.4
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",196.1
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",153.52
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",165.5
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",120.3
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",130.7
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",178
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",113.74
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",96
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",277.21
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",126.86
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",229.72
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",342.6
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",169.8
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",288.1
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",236.4
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",265.5
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",149.74
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",199.63
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",120.73
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",144.9
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",239.31
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",257.45
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",400.58
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",101.1
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",146.5
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",148.5
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",189.08
-104.298056,21.038889,NAY,IXTLANRIO,"Ixtlán del Río, Nay. SMN*",136.5
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",92.2
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",95.01
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",300.73
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",299.5
