LON,LAT,EDO,CLAVE,ESTACION,ago-18
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",329.95
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",322.38
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",164.85
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",1.75
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",43.34
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",32.07
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",9.04
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",39
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",109.3
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",64.4
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",58.03
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",53.9
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",61.09
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",95.06
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",127.53
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",22.6
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",32.67
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",136.06
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",41.8
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",24
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",33.03
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",141.83
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",88.83
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",75.94
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",36.01
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",47.01
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",82.1
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",86.73
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",208.04
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",82.22
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",57
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",99.03
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",67.03
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",72.06
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",127.01
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",30.07
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",95.83
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",65.06
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",138.22
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",34.12
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",268.76
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",68.52
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",111.03
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",104.8
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",274.3
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",205.7
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",60.5
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",200.9
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",206.6
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",381.4
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",489.4
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",267.3
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",203.5
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",192.5
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",143.8
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",218.8
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",375
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",175.7
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",114.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",303.7
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",211.98
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",421.5
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",391.5
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",287.17
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",174.9
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",124
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",111.9
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",118.4
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",176
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",391.5
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",282.6
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",236.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",179.9
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",293
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",444
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",193.8
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",288.5
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",215.5
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",176
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",130.6
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",138.4
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",452.2
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",328.5
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",174.8
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",398.4
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",242
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",366.3
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",178.9
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",292.3
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",201.2
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",161
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",116
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",160.81
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",183.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",182.9
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",176.85
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",182.03
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",149.52
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",214.5
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",148.55
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",167.33
-100.816667,20.536389,GTO,clygj,"Celaya, Gto.",187.82
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",218
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",161.9
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",104.66
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",197.31
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",147.8
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",125.33
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",235.5
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",93.54
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",188.52
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",169.02
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",208.23
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",182.03
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",197.44
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",149.52
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",203.63
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",121.61
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",168.22
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",180.41
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",172
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",164.55
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",203.01
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",174
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",248
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",96.8
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",64
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",155.73
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",66.71
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",31.74
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",243.8
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",38.56
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",181.4
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",149.94
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",208.07
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",144.05
-100.751944,20.8975,GTO,smagj,"San Miguel de Allende, Gto.",177.53
-100.745833,20.577778,GTO,smogj,"San Miguel Octopan, Gto.",123.7
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",144.12
-100.7525,20.284722,GTO,targj,"Tarimoro, Gto.",199.54
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",298.72
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",218.51
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",26.31
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",25.7
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",104.5
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",108.01
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",65.05
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",24
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",12.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",44.01
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",48.53
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",110.32
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",135.31
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",62.32
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",83.06
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",78.03
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",98.07
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",73.16
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",61
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",22.3
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",181
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",189.2
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",82.7
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",141.01
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",175.72
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",225.63
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",166.53
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",143.02
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",146.21
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",150.4
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",184.1
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",106.42
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",470
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",157.08
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",134.3
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",153.4
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",250.04
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",175.65
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",135.44
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",72
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",403.14
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",212.6
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",225.8
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",31
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",268.08
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",111.01
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",248.13
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",300.6
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",168
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",302.05
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",201.6
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",233.8
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",0
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",210
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",127.8
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",157.33
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",117.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",339.6
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",107.2
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",127.7
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",152.9
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",140.7
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",180.6
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",182.05
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",165.81
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",181.8
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",110.42
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",144.9
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",139.22
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",115
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",74.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",240.3
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",141.54
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",124.7
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",105.03
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",237.74
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",140.3
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",159.86
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",209
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",261.62
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",161.5
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",469.4
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",182.63
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",239.69
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",264.1
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",177.24
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",392.94
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",157.81
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",191.9
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",247.71
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",223.7
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",249.6
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",139.8
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",260.73
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",160.32
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",200.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",272.2
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",155.68
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",188.02
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",169.23
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",244.6
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",156.6
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",230
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",244.44
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",212.09
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",249.54
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",130.05
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",162.05
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",84.06
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",62.23
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",307
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",238.01
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",310.64
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",249.6
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",110.07
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",172.08
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",158.2
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",313.7
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",185.2
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",219.64
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",288
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",234.3
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",136.41
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",199.03
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",373.01
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",222.3
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",194.81
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",215.41
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",233.82
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",183.01
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",250.01
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",252
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",330.7
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",314.52
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",173
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",188.01
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",159.55
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",148
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",151.23
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",190.23
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",374.39
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",272.12
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",280.83
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",317.2
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",223
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",98.51
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",193.5
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",125.3
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",189.2
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",181.13
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",204.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",133.6
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",290.95
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",241.91
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",158.6
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",132.01
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",103.6
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",101.62
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",119.3
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",15
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",401
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",204.32
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",154.71
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",316.82
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",180.32
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",186.5
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",227.5
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",230
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",214.51
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",166.52
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",185.51
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",81.6
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",198.53
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",192.04
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",252.8
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",253.8
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",162.51
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",151.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",168
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",157.6
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",86
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",249.5
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",132.7
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",168.01
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",172.01
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",163.5
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",114.91
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",160.01
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",293.5
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",125.02
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",297.33
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",264.51
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",207.87
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",342.31
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",158.34
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",208.2
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",254.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",252.93
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",357.95
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",248.21
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",454.13
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",175.41
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",182.2
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",195.3
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",247.16
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",253.7
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",237.11
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",206.93
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",343.3
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",230.32
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",348.6
