LON,LAT,EDO,CLAVE,ESTACION,sep-18
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",160.78
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",184.89
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",123.19
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",7.75
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",145.62
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",203.84
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",214.2
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",196.31
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",108.8
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",347.8
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",105.2
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",184.02
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",154.33
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",290.08
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",220.03
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",281.31
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",101.2
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",153.16
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",164.3
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",87.4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",242.03
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",170.04
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",130
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",196.31
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",182.01
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",252.01
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",188
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",188.83
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",153.74
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",200.5
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",192.04
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",245.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",183.3
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",146.01
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",185.54
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",42.04
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",172.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",188.64
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",113.71
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",83.43
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",67.57
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",198.64
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",199.33
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",345.07
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",141.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",158.09
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",424.4
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",142.5
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",274.5
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",88
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",205.4
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",101.2
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",211.2
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",742.7
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",121
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",107.8
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",113
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",157.7
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",161.8
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",230
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",164.1
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",128.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",144.2
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",444.6
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",160.5
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",121.4
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",99.22
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",252.8
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",156
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",83.8
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",210.7
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",215
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",121.4
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",152.2
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",102.8
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",133.6
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",94.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",323.7
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",111
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",33.48
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",240.4
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",215
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",231.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",51
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",269
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",177.5
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",175.1
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",339.1
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",173.5
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",344.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",282
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",120
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",144.7
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",71.6
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",65.6
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",107.24
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",270.07
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",268.1
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",160.01
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",190.31
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",130.05
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",149.02
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",290.03
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",108.74
-100.816667,20.536389,GTO,clygj,"Celaya, Gto.",178.73
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",208
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",217.8
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",107.72
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",125.81
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",150.3
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",125
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",307.94
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",137.53
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",111.07
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",163.68
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",188.14
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",190.31
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",321.71
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",167.07
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",196.74
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",81.44
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",122.13
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",270.14
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",133.2
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",199.54
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",221.53
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",100
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",101
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",97.7
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",95.1
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",156.2
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",228.31
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",139
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",223.34
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",141
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",128.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",172.2
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",216.56
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",211.04
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",130.58
-100.751944,20.8975,GTO,smagj,"San Miguel de Allende, Gto.",106.32
-100.745833,20.577778,GTO,smogj,"San Miguel Octopan, Gto.",146.91
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",317.11
-100.7525,20.284722,GTO,targj,"Tarimoro, Gto.",104.57
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",170.22
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",184.51
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",124.44
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",38
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",167.5
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",73
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",131.03
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",88.75
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",14.3
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",46
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",30.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",163.52
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",65.31
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",141.41
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",41.05
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",139.02
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",47.02
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",78.02
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",193.7
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",7.45
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",142
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",152.4
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",215.25
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",20
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",87.5
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",102.91
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",237.53
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",161.03
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",156.91
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",24.2
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",147
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",164.9
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",212.61
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",213.5
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",107.08
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",229.4
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",105
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",305.04
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",300.74
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",157.21
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",41.03
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",310.11
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",230.1
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",344.51
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",405.92
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",11.02
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",402.73
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",336.1
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",204
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",285.53
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",167.71
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",101.2
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",273.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",191
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",218.22
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",131.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",218.1
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",150
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",155.2
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",67.2
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",194.41
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",362.21
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",212.02
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",79.52
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",111.6
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",179.01
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",70
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",161.11
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",119.8
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",85.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",328.4
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",90.56
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",196.2
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",237.02
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",255.86
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",99.9
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",174.32
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",213
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",278.8
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",128.41
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",235.6
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",222.2
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",119.31
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",215.11
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",118.55
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",186.17
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",134.42
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",126.51
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",137.33
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",137.6
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",165.5
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",195
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",238.61
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",172.11
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",169.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",148.6
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",85.64
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",139.5
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",161.06
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",116
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",47.11
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",205.21
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",153.56
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",147.32
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",195.58
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",87.58
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",133.08
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",96.54
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",74.16
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",218.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",253.31
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",167.88
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",165.5
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",138.03
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",200.06
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",118.4
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",206.9
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",136.4
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",108.83
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",296
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",166.6
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",118.8
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",134.53
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",198
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",167.3
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",94.71
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",114.03
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",207.21
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",137.83
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",167.91
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",199
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",201.9
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",262
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",147.8
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",146.9
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",147.06
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",115
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",125.71
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",126.74
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",210.05
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",211.02
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",205.61
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",359.6
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",266.2
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",55.51
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",198.51
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",76.7
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",176.64
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",152.83
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",194.51
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",148.72
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",138.85
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",231.79
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",167.5
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",284.4
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",123.9
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",50.32
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",122.41
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",3.38
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",193.2
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",72.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",189.23
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",30.51
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",30.6
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",273.71
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",111.42
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",116
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",139.41
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",179.7
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",298.53
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",205.41
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",220
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",113.5
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",126.05
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",134.43
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",138.5
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",181
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",141.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",180.51
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",158
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",99.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",110.5
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",199.43
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",123.4
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",241.63
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",153.01
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",155.1
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",193.71
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",61
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",516.31
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",155.8
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",175.12
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",128.12
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",159.95
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",218.9
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",141.52
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",234.6
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",173.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",110.95
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",216.37
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",138.81
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",149.96
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",155.82
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",218.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",323.9
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",194.07
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",327
