LON,LAT,EDO,CLAVE,ESTACION,jul-15
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",100.6
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",142.2
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",61.41
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",122.03
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",99.01
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",118.3
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",45.8
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",52.11
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",155.87
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",29
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",111
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",61
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",132.7
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",129
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",86.51
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",138.24
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",115.34
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",168.4
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",123.1
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",168.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",141.2
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",82.12
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",106.02
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",138
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",95.2
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",98
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",105.52
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",141.5
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",63.01
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",4.42
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",62.5
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",399.14
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",76.6
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",100.03
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",133.5
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",153.4
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",25
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",101
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",147.3
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",193.1
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",102.1
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",101.4
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",165
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",170
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",47.5
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",179.7
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",47.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",115.4
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",281.5
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",81
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",133.62
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",171.5
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",142.7
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",87
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",61.56
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",120.8
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",127.5
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",89.1
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",196.9
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",180.7
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",87.01
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",132.4
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",192.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",34.2
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",218.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",226.4
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",151.3
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",141.5
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",175.1
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",180.7
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",50.9
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",156
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",41.5
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",122.7
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",159.1
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",81.5
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",97.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",93.6
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",99.1
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",167
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",112.5
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",110
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",113.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",182.01
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",146.04
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",125.5
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",173.53
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",175.92
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",102.6
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",199.61
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",134.08
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",133.61
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",155
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",154.3
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",152.86
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",223.8
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",157.3
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",125.93
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",171.93
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",75.51
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",98.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",177.5
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",207.93
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",135.55
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",79.47
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",225.53
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",179.22
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",111.2
-100.825833,20.588333,GTO,INIFAPGJ,"INIFAP, Gto. INIFAP*",135.2
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",186.22
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",129.86
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",171.8
-101.353889,20.437222,GTO,LASESTACAS,"Las Estacas, Gto. INIFAP*",5.2
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",93.55
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",155
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",194
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",162.5
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",240.4
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",162
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",136.44
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",72.21
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",173.34
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",178.5
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",117.8
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",16
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",123.5
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",194.72
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",131.05
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",68.36
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",88.11
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",88
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",104.32
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",188.73
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",91.01
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",60.91
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",98
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",141
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",227.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",62.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",139.3
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",80
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",34.3
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",172.8
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",28
-98.131944,20.174722,HGO,LREHD,"Los Reyes, Hgo.",173.9
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",108.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",162.1
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",74.51
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",73.13
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",40
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",56
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",34
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",56.1
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",388.9
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",17.6
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",49.4
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",153
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",156.9
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",184
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",157
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",162.8
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",324.41
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",126
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",107.5
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",50.11
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",97.7
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",256.54
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",197
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",100.11
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",151.5
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",117.7
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",1.8
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",225.12
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",220.5
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",150.14
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",153.7
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",307
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",202.51
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",145.6
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",105.1
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",159.9
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",268.43
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",211.51
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",287
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",197.6
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",191
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",184.61
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",152.23
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",66.1
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",240.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",253.9
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",124.71
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",9.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",183.7
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",169.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",77.8
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",86
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",222.21
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",82.3
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",184.6
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",196.24
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",131.4
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",132.01
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",150.3
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",132.01
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",116.7
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",137.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",113.8
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",111.83
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",112.5
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",133.03
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",211.42
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",138.9
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",224.5
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0.6
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",123
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",222
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",307.63
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",200.5
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",115.2
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",92.71
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",108.38
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",84.86
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",148.82
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",174.93
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",160.9
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",236.76
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",145.15
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",132.71
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",167.1
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",135.1
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",79.5
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",213.8
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",163.74
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",182.2
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",98.02
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",61
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",108.61
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",120.37
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",98.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",93.92
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",130
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",221.7
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",131.91
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",130.81
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",99.8
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",125.5
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",84.51
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",153
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",205
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",300.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",161.92
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",156.5
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",91.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",114.72
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",222.02
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",49
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",173.2
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",146.08
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",113.53
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",336
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",120.5
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",78.71
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",155
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",267.01
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",183.4
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",105.12
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",78.4
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",199
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",134.22
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",175.3
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",186.5
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",212.6
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",204.41
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",121.3
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",99.3
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",157.5
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",169.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",182.13
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",122.5
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",168
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",163.42
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",158.1
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",221.01
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",173.1
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",218
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",50.9
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",121.22
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",114.4
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",116
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",165.1
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",140.43
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",155.8
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",237
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",173.22
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",192.64
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",122.4
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",28.3
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",169.2
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",121.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",194.54
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",137.01
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",134.01
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",112.8
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",20.6
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",133.94
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",140.11
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",167.2
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",199.4
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",217.11
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",163.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",182.1
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",8.3
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",99
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",140.6
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",208.5
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",135.6
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",92.52
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",105.51
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",134
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",103
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",26
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",123.53
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",158.61
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",118.11
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",196.92
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",99.6
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",146.91
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",195.51
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",177
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",173.1
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",162.81
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",80.9
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",104.2
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",124.6
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",137.92
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",180.7
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",41.11
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",57.9
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",125.8
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",86
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",93.7
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",238
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",73.3
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",254.3
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",54.79
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",80.5
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",84.5
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",120.2
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",35.6
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",105
