LON,LAT,EDO,CLAVE,ESTACION,oct-15
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",47
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",80
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",73.7
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",14.4
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",44
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",70.44
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",3.4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",26.5
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",17
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",75.4
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",46.5
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",39.51
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",90
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",28.91
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",68.8
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",93.9
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",71.8
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",53
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",95.1
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",51.5
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",64.01
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",44.4
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",28.2
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",34.1
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",90
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",172.21
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",82.02
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",7.63
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",82.5
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",104.7
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",76.5
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",72.52
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",217.6
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",30.4
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",17.9
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",136.35
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",48.6
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",51.6
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",186.6
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",178.2
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",33
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",91.8
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",57
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",44.1
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",72.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",25.1
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",209
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",31.3
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",52.2
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",64.4
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",41.84
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",34.2
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",191.7
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",37.8
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",241.5
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",162.5
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",64.2
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",77
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",204.1
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",14.3
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",31
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",161
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",10.9
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",67.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",191.84
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",107.7
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",141
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",133.5
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",274.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",54.8
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",283.3
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",46.5
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",122.4
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",109.9
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",37.2
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",56.8
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",69.2
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",69.7
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",42.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",69
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",447.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",108.02
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",40.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",33.2
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",33.54
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",58.51
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",79.01
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",72.59
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",65.42
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",51.8
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",54
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",11.1
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",21.69
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",71.81
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",42.4
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",103.11
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",52.61
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",53
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",85.51
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",60.01
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",87.71
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",29.33
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",59.28
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",67.03
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",47.43
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",78.21
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",74.1
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",18.42
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",52.11
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",32.51
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",42.11
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",110
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",24.5
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",36.9
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",59
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",50.33
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",57.91
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",80.51
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",54.9
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",69.6
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",99.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",52.2
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",69.61
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",20.03
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",30.02
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",46.4
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",69.01
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",35.52
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",51.02
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",102.51
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",63.31
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",30.1
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",119
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",148.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",30
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",184.5
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",71
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",45.2
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",111.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",114
-98.131944,20.174722,HGO,LREHD,"Los Reyes, Hgo.",129.9
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",22.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",161.7
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",48.8
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",73.76
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",14
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",16
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",21
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",64.61
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",501.5
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",91.7
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",177.5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",77.6
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",91.3
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",117.5
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",34.5
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",134.3
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",124.91
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",239.52
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",111.1
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",74.81
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",205.2
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",246.2
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",108.71
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",195.5
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",744.02
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",73.3
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",80.41
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",382.01
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",322.64
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",66.6
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",76.52
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",214.8
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",118.3
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",91.4
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",225.61
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",69.2
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",84.5
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",54.52
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",93.4
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",85.4
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",96.4
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",116
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",101.5
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",127.12
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",94.6
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",105.6
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",91.8
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",119.41
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",18.3
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",58
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",57
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",241.6
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",508.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",59.1
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",114.2
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",86
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",310
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",101.5
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",133.92
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",96.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",104.3
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",107.3
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",107.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",50.6
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",476.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",87.3
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",59.3
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",200.8
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",88
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",74.4
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",274.1
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",190.3
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0.4
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",255
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",108.41
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",58.01
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",25.5
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",58.4
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",23.11
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",22.3
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",33.64
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",37.92
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",19.14
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",34.1
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",14.74
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",122.4
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",13.7
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",32.5
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",27.8
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",28.08
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",132.5
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",50.51
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",33
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",51.13
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",63.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",24.61
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",32
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",79.2
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",32.5
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",128.27
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",21.4
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",14.8
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",16.02
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",20.3
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",78.1
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",61.02
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",27.52
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",33.2
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",33.4
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",42.74
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",44.16
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",39
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",28.3
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",16.83
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",11.41
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",36
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",31.4
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",45.11
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",11.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",54.04
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",29.6
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",50.81
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",9.8
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",18.03
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",158.44
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",45.4
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",23.4
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",38.3
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",78.62
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",54.43
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",49.1
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",11.7
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",54
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",100.8
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",16.1
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",29.4
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",54.81
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",119.1
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",101.2
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",245
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",104
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",133.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",42.52
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",67.6
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",62.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",52.5
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",64.6
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",73.3
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",104
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",216.8
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",59.21
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",110.2
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",244.4
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",108.31
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",56
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",202.51
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",72.21
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",131
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",110.3
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",2.5
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",36.51
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",41.01
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",55
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",46
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",30.31
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",55.3
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",99.5
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",163.9
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",45
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",40.3
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",88
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",97.6
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",117.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",120
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",239
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",116
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",13.6
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",55.01
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",69.8
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",530.22
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",72.9
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",92.3
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",93.6
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",56.61
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",281
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",19.91
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",72.81
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",56
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",38.5
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",82.71
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",41.04
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",79.12
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",57.03
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",24.5
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",76
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",44.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",76.13
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",139.42
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",25.71
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",44.41
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",13.37
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",37.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",48.9
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",93.7
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",55.02
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",57.82
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",38
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",82.53
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",52.41
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",81
