Lon,Lat,Clave,Edo,Est,Tmin,,
-112.03,31,CUCHUJAQUI,SON,Cuchujaqui Son. REMAS*,18.6,,
-110.6,31.19,SANTACRUZS,SON,Santa Cruz Son. REMAS*,13.1,,
-109.56,31.24,AGUAPRIETA,SON,km 9 Ejido Agua Prieta Son. REMAS*,13.0,,
-110.91,31.3,NOGALES,SON,Nogales Son. SMN*,20.1,,
-113.54,31.3,PTOPENASCOob,SON,Observatorio de Puerto PeÒasco Son. SMN*,25.3,,
-113.3,31.68,PINACATE,SON,El Pinacate Son. SMN*,23.1,,
-112.67,31.77,SONOYTAS,SON,Sonoyta Son. REMAS*,18.2,,
-112.85,31.87,SONOYTA,SON,Sonoyta Son. SMN*,22.2,,
-114.92,32.17,COLONIA,SON,Colonia Medano Son. REMAS*,19.5,,
-115.01,32.25,VALENZUELA,SON,Rancho Valenzuela Son. REMAS*,20.6,,
-114.96,32.31,QUIROZ,SON,Rancho Quiroz Son. REMAS*,21.2,,
-114.87,32.33,PIVOTE,SON,Rancho El Pivote Son. REMAS*,22.2,,
-114.93,32.41,MOCTEZUMA,SON,Moctezuma Son. INIFAP*,19.8,,
-114.85,32.44,MONUMENTOS,SON,Monumentos Son. REMAS*,21.5,,
-109.6,26.82,HUATABAMPO,SON,Huatabampo Son. REMAS*,25.5,,
-109.58,27.05,CHUCARIT,SON,Chucarit Son. REMAS*,25.4,,
-109.75,27.11,BLOCK2328,SON,Block 2328 Son. INIFAP*,25.6,,
-109.4,27.13,TESIA,SON,Tesia Son.  INIFAP*,24.4,,
-109.71,27.21,BLOCK1730,SON,Block 1730 Son. INIFAP*,24.8,,
-109.84,27.28,BLOCK1418,SON,Block 1418 Son. INIFAP*,25.2,,
-110.29,27.4,BLOCK727,SON,Block 727 Son. INIFAP*,25.4,,
-110.1,27.41,BLOCK609,SON,Block 609 Son. INIFAP*,24.7,,
-109.94,27.5,COBSO,SON,Observatorio de Ciudad ObregÛn Son.,25.6,,
-110.12,27.51,BLOCK111,SON,Block 111 Son. INIFAP*,24.7,,
-110.8,27.95,EPLSO,SON,Observatorio de Empalme Son.,26.7,,
-111.56,28.61,PERICOI,SON,Perico 1 Son. INIFAP*,23.4,,
-109.37,28.98,PELIASCALLES,SON,Presa Plutarco ElÌas Calles Son.,24.5,,
-110.71,29.23,ORGSO,SON,El OrÈgano Son.,25.7,,
-109.08,29.43,PDNSO,SON,Paso N·cori Son.,21.6,,
-112.26,30.65,EJFRONTERAS,SON,Ejido Fronteras Son. REMAS*,24.2,,
-111.83,30.71,ALTARob,SON,Observatorio de Altar Son. SMN*,22.3,,
-111.73,30.72,ALTSO,SON,Observatorio de Altar Son.,22.1,,
-112.46,30.77,CABORCAEX,SON,Caborca Exportadora Son. REMAS*,21.3,,
-113.55,31.35,PT2SO,SON,Observatorio de Puerto PeÒasco Son.,25.2,,
-114.8,32.42,RCOLORADO,SON,San Luis RÌo Colorado Son. SMN*,24.1,,
-92.75,17.38,OXOTB,TAB,Oxolot·n Tab.,24.9,,
-91.48,17.43,BDCTB,TAB,Boca del Cerro Tab.,23.4,,
-92.97,17.57,TEATB,TAB,Teapa Tab.,23.3,,
-92.94,17.57,PUYTB,TAB,Puyacatengo Tab.,23.4,,
-92.6,17.77,MACTB,TAB,Macuspana Tab.,24.0,,
-93.38,18,CARTB,TAB,C·rdenas Tab.,23.6,,
-92.88,17.85,PNVTB,TAB,Pueblo Nuevo Tab.,23.3,,
-93,17.98,GONTB,TAB,Gonz·lez Tab.,23.9,,
-93.28,18,SAMTB,TAB,Samaria Tab.,23.8,,
-92.92,17.98,EMUTB,TAB,Villahermosa Muelle Tab.,25.1,,
-92.81,18.04,EPOTB,TAB,El Porvenir Tab.,23.7,,
-92.74,17.4,OXOLOTANCFE,TAB,Oxolot·n Tab. CFE*,23.6,,
-91.49,17.43,BOCADELCERRO,TAB,Boca del Cerro Tab. SGT*,23.8,,
-92.93,17.55,PUYACATENGO,TAB,Puyacatengo Tab. SGT*,23.9,,
-92.95,17.56,TEAPA,TAB,Teapa Tab. SGT*,23.6,,
-93.28,18,SAMARIA,TAB,Samaria Tab. SGT*,23.3,,
-92.65,18.41,PCENTLA,TAB,Pantanos de Centla Tab. SMN*,24.7,,
-93.33,18.42,PARAISO,TAB,ParaÌso Tab. SMN*,24.7,,
-93.83,17.97,ZAMAPA2ASECC,TAB,Zamapa 2a. SecciÛn Tab. ProtecciÛn Civil*,25.3,,
-92.78,17.46,TAPTB,TAB,Tapijulapa Tab.,23.2,,
-91.16,17.79,SPTTB,TAB,San Pedro Tab.,23.1,,
-92.96,17.96,LUISGPEREZ,TAB,Luis Gil PÈrez Tab. SGT*,25.0,,
-93.62,18.18,POBLADOC11,TAB,Poblado C11 Tab. SGT*,24.6,,
-92.65,18.51,FRONTERA,TAB,Frontera Tres Brazos Tab. SGT*,25.1,,
-98.63,22.49,NVAAPOLONIA,TAMPS,Nueva Apolonia Tamps. SGT*,23.2,,
-99.15,22.99,AHUALULCOTP,TAMPS,Ahualulco Tamps. SGT*,22.6,,
-98.37,24.05,ABASOLO,TAMPS,Abasolo Tamps. SGT*,22.5,,
-99.22,24.1,BARRETALI,TAMPS,Barretal Uno Tamps. SGT*,21.6,,
-97.84,22.28,MDRTP,TAMPS,Madero Tamps.,23.7,,
-97.93,22.39,BALTP,TAMPS,Bombas Altamira Tamps.,23.6,,
-98.42,22.42,TMSTP,TAMPS,TamesÌ Tamps.,22.1,,
-98.69,22.6,ERCTP,TAMPS,Estudiante Ramiro Caballero Dorantes Tamps.,21.1,,
-98.87,22.78,SDATP,TAMPS,Saca de Agua Tamps.,22.0,,
-98.71,22.8,MGSTP,TAMPS,MagiscatzÌn Dos Tamps.,22.8,,
-99.12,22.85,LSRTP,TAMPS,La Servilleta Tamps.,21.6,,
-99.03,22.84,RFRTP,TAMPS,RÌo FrÌo Tamps.,22.1,,
-98.79,22.94,SLZTP,TAMPS,Lic. Emilio Portes Gil Tamps.,19.4,,
-99.09,23.03,SBNTP,TAMPS,Sabinas Tamps.,21.1,,
-97.77,23.05,BTORDO,TAMPS,Barra del Tordo Tamps. SMN*,24.0,,
-98.79,23.08,SGBTP,TAMPS,San Gabriel Tamps.,21.6,,
-97.99,23.26,RSPTP,TAMPS,Rep˙blica EspaÒola Tamps.,23.1,,
-99.08,23.38,ENNTP,TAMPS,La Encantada Tamps.,19.9,,
-99.17,23.72,CVCTP,TAMPS,Observatorio de Ciudad Victoria Tamps.,21.0,,
-98.75,23.73,PDMTP,TAMPS,Paso de Molina Tamps.,21.4,,
-98.9,24.05,PADTP,TAMPS,Padilla Tamps.,21.6,,
-98.39,24.07,ABSTP,TAMPS,Abasolo Tamps.,22.1,,
-99.12,24.08,BR1TP,TAMPS,El Barretal Uno Tamps.,21.2,,
-99.22,24.1,BRRTP,TAMPS,El Barretal Tamps.,20.8,,
-99.02,24.21,PILTP,TAMPS,PilÛn Tamps.,21.6,,
-99.58,24.18,PVLTP,TAMPS,Puerto de Valles Tamps.,19.1,,
-99.56,24.25,PJMTP,TAMPS,Pedro JosÈ MÈndez Tamps.,21.1,,
-99.43,24.25,MHGTP,TAMPS,Miguel Hidalgo Tamps.,20.0,,
-99.55,24.57,MAGTP,TAMPS,Magueyes Tamps.,19.6,,
-97.82,25.97,CONTP,TAMPS,Control Tamps.,22.9,,
-97.8,25.7,VHMTP,TAMPS,Valle Hermoso Tamps.,23.1,,
-97.8,25.8,PANTP,TAMPS,Pueblo An·huac Tamps.,21.9,,
-97.52,25.83,MATTP,TAMPS,Matamoros Tamps.,23.2,,
-97.8,25.91,VCATP,TAMPS,Villa C·rdenas Tamps.,22.0,,
-98.29,26.08,RYATP,TAMPS,S-J-3-42 Reynosa Tamps.,21.0,,
-98.88,26.17,RYNTP,TAMPS,S-J-2-9 Reynosa Tamps.,21.3,,
-98.6,26.24,CDOTP,TAMPS,S-J-2-18 Ciudad DÌaz Ordaz Tamps.,22.3,,
-99.19,23.73,CVTTP,TAMPS,Ciudad Victoria Tamps.,21.6,,
-99.21,24.1,BARRETALII,TAMPS,Barretal Dos Tamps. SGT*,21.1,,
-98.69,25.12,CANDIDOAG,TAMPS,C·ndido Aguilar Tamps. SGT*,21.8,,
-99.15,22.99,AHLTP,TAMPS,Ahualulco Tamps.,22.2,,
-98.41,22.8,GONZALEZTP,TAMPS,Gonz·lez Tamps. SGT*,23.4,,
-99.08,23.39,LAENCANTADA,TAMPS,La Encantada Tamps. SGT*,22.2,,
-99.38,23.41,JAUMAVE,TAMPS,Jaumave Tamps. SMN*,19.5,,
-99.13,23.73,CVICTORIAob,TAMPS,Observatorio de Ciudad Victoria Tamps.SMN*,21.0,,
-97.77,23.79,LAPESCAMAR,TAMPS,La Pesca Tamps. SEMAR*,23.7,,
-98.94,23.94,CORTP,TAMPS,Corona Tamps.,21.6,,
-98.9,24.04,PADILLA,TAMPS,Padilla Tamps. SGT*,22.1,,
-99.6,24.18,PTODEVALLES,TAMPS,Puerto de Valles Tamps. SGT*,19.5,,
-98.16,24.84,FD2TP,TAMPS,San Fernando Tamps. SMN*,22.3,,
-98.6,25.1,MENDEZ,TAMPS,MÈndez Tamps. SGT*,22.3,,
-97.52,25.88,MA2TP,TAMPS,Matamoros Tamps. SMN*,23.7,,
-99.53,27.44,NUEVOLAREDO,TAMPS,Nuevo Laredo Tamps. SGT*,22.2,,
-99.92,22.58,CIUDADMANTE,TAMPS,Ciudad Mante Tamps. SMN*,23.0,,
-99.15,23.05,GOMEZFARIAS,TAMPS,GÛmez FarÌas Tamps. SGT*,21.9,,
-97.95,23.17,LAETP,TAMPS,La Esperanza Tamps.,21.4,,
-98.21,23.76,SLMTP,TAMPS,Observatorio de Soto la Marina Tamps.,22.1,,
-98.21,23.76,SOTOLAMARINAob,TAMPS,Observatorio de Soto La Marina Tamps. SMN*,22.4,,
-98.87,24.12,PILON,TAMPS,PilÛn Tamps. SGT*,22.1,,
-99.55,24.57,VSMTP,TAMPS,Victoria San Marcos Tamps.,22.2,,
-98.81,25.03,CNDTP,TAMPS,C·ndido Aguilar Tamps.,22.9,,
-98.59,25.12,MENTP,TAMPS,Mendez Tamps.,22.3,,
-98.93,26.2,MRGTP,TAMPS,Marte Rodolfo GÛmez Tamps.,20.7,,
-97.91,19.2,ZITTL,TLAX,Zitlaltepec Tlax.,9.8,,
-98.24,19.22,ZACTL,TLAX,Zacatelco Tlax.,11.6,,
-97.77,19.3,CUATL,TLAX,Cuapiaxtla Tlax.,9.5,,
-98.23,19.32,TLAXCALAob,TLAX,Observatorio de Tlaxcala Tlax. SMN*,12.1,,
-97.65,19.32,ECTTL,TLAX,El Carmen Tequexquitla Tlax.,11.1,,
-98.25,19.32,OBSTL,TLAX,Observatorio de Tlaxcala Tlax.,12.3,,
-98.2,19.56,SJATL,TLAX,San JosÈ Atlanga Tlax.,8.5,,
-98.56,19.59,CPPTL,TLAX,Calpulalpan Tlax.,8.4,,
-98.03,19.14,MALINCHEII,TLAX,La Malinche 2 Tlax. SMN*,8.7,,
-98.04,19.3,MALINCHEI,TLAX,La Malinche 1 Tlax. SMN*,7.7,,
-97.91,19.32,HMTTL,TLAX,Huamantla Tlax.,10.5,,
-98.13,19.43,APITL,TLAX,Apizaco Tlax.,9.7,,
-97.95,19.31,HUATL,TLAX,Huamantla Tlax. SMN*,9.3,,
-95.03,18.52,SONVC,VER,Sontecomapan Ver.,19.8,,
-96.97,19.45,TAPVC,VER,Tapachapan Ver.,16.8,,
-96.41,19.26,LOFVC,VER,Loma Fina Ver.,22.7,,
-96.95,19.23,TOTVC,VER,Totutla Ver.,15.1,,
-96.97,19.55,OTIVC,VER,Otilpan Ver.,15.5,,
-94.92,17.42,LPEVC,VER,Las Perlas Ver.,22.2,,
-95.03,17.43,JCRVC,VER,Jes˙s Carranza Ver.,21.6,,
-94.09,17.87,JDCVC,VER,San JosÈ del Carmen Ver.,21.2,,
-95.13,17.88,SJEVC,VER,San Juan Evangelista Ver.,23.1,,
-94.77,18.14,MNZVC,VER,Minzapan Ver.,22.6,,
-95.35,18.25,LAUVC,VER,Lauchapan Ver.,20.4,,
-95.56,18.27,GARVC,VER,Garro Ver.,24.1,,
-95.44,18.58,ARCVC,VER,¡ngel Rosario Cabada Ver.,22.8,,
-95.63,18.72,RALVC,VER,Radar Alvarado Ver.,22.7,,
-97.23,18.92,LGRVC,VER,Loma Grande Ver.,5.6,,
-96.61,19.02,VTEVC,VER,Villa Tejeda Ver.,19.8,,
-96.49,19.34,TAMVC,VER,Tamarindo Ver.,25.6,,
-96.37,19.36,CRDVC,VER,Cardel Ver.,22.4,,
-96.55,19.4,IDOVC,VER,Õdolos Ver.,23.5,,
-97.39,19.41,ZALVC,VER,Zalayeta Ver.,8.1,,
-96.94,19.45,COAVC,VER,Coatepec Ver.,15.7,,
-96.93,19.48,BRIVC,VER,Briones Ver.,15.3,,
-96.59,19.5,ACTVC,VER,Actopan Ver.,23.0,,
-96.92,19.53,XOBVC,VER,Observatorio de Xalapa Ver.,16.3,,
-96.85,19.55,XCFVC,VER,Xalapa CFE Ver.,16.7,,
-97.02,19.6,JOYVC,VER,La Joya Ver.,10.2,,
-96.87,19.65,NAOVC,VER,Naolinco Ver.,15.0,,
-96.84,19.7,ACAVC,VER,Acatl·n Ver.,11.7,,
-97.23,19.76,ALTVC,VER,Altotonga Ver.,11.1,,
-96.98,20.05,LIBVC,VER,Libertad Ver.,22.9,,
-98.48,20.53,HUYVC,VER,Huayacocotla Ver.,10.2,,
-97.48,20.54,PRCVC,VER,Poza Rica Ver.,23.7,,
-97.81,20.89,SBTVC,VER,Sombrerete Ver.,21.5,,
-97.68,20.93,ALAVC,VER,¡lamo Temapache Ver.,22.3,,
-98.36,21.3,PSNVC,VER,PlatÛn S·nchez Ver.,20.3,,
-98.41,21.5,TMPVC,VER,Tempoal Ver.,22.0,,
-98.16,21.74,CHYVC,VER,Paso de Piedras Ver.,20.6,,
-98.46,21.77,HGOVC,VER,El Higo Ver.,23.1,,
-98.51,21.84,OLVVC,VER,El Olivo Ver.,22.1,,
-98.18,22.06,PNCVC,VER,P·nuco Ver.,21.0,,
-98.29,21.19,HLSVC,VER,Los Hules Ver.,22.0,,
-96.9,19.51,XALAPAob,VER,Observatorio de Xalapa Ver. SMN*,18.0,,
-94.16,17.57,TMOVC,VER,Tierra Morada Ver.,21.5,,
-96.7,19.43,CEGVC,VER,Cerro Gordo Ver.,18.5,,
-95.7,18.08,VAZVC,VER,Villa Azueta Ver.,23.3,,
-94.33,18.11,LACVC,VER,La Cangrejera Ver. SMN*,23.7,,
-96.7,18.82,PTEAUTOPISTA,VER,Puente de la Autopista Ver. SGT*,22.0,,
-97.1,18.85,ORIZABAob,VER,Observatorio de Orizaba Ver. SMN*,16.3,,
-96.92,18.89,CORDOBASGT,VER,CÛrdoba Ver. SGT*,19.9,,
-95.97,19.04,ELSALADOMAR,VER,El Salado Ver. SEMAR*,25.4,,
-96.66,19.04,PTE4CAMINOS,VER,Puente Cuatro Caminos Ver. SGT*,21.2,,
-97.04,19.07,COSCOMATEPEC,VER,Coscomatepec CBT99 Ver. SMN*,15.2,,
-96.84,19.07,TEPATLAXCO,VER,Tepatlaxco Ver. SGT*,17.3,,
-96.13,19.09,SJNVC,VER,San JosÈ Novillero Ver.,23.3,,
-96.11,19.1,UGALVANESIME,VER,Ursulo Galv·n Ver. SMN*,22.6,,
-96.45,19.29,PASOOVEJAS,VER,Paso de Ovejas Ver. SGT*,22.9,,
-97.27,19.55,PEROTESMN,VER,Perote Ver. SMN*,9.9,,
-96.92,19.81,TNCVC,VER,Tenochtitl·n Ver.,17.8,,
-97.42,20.96,TUXPANob,VER,Observatorio de Tuxpan Ver. SMN*,23.4,,
-97.22,21.47,ISLALOBOSMAR,VER,Isla Lobos Ver. SEMAR*,25.9,,
-94.41,18.15,COATZACOALCOMAR,VER,Coatzacoalcos Ver. SEMAR*,24.0,,
-96.99,19.33,CDCVC,VER,Cosautl·n de Carvajal Ver.,16.9,,
-94.93,18.04,ACAYUCAN,VER,Acayucan Ver. SMN*,23.6,,
-94.4,18.1,COTVC,VER,Observatorio de Coatzacoalcos Ver.,23.1,,
-95.3,18.14,CTTVC,VER,Cuatotolapan Ver.,22.3,,
-96.1,18.19,CDALEMAN,VER,Ciudad Alem·n Ver.*,23.8,,
-95.42,18.47,TZAVC,VER,Tres Zapotes Ver.,23.6,,
-95.07,18.58,TUXTLASI,VER,Los Tuxtlas 1 Ver. SMN*,14.3,,
-95.63,18.72,ALVVC,VER,Alvarado Ver. SMN*,24.4,,
-95.76,18.79,ALVARADO2OB,VER,Alvarado 2 Ver. SMN*,24.4,,
-97.1,18.85,ORZVC,VER,Observatorio de Orizaba Ver.,17.8,,
-96.11,19.15,VERVC,VER,Observatorio de Veracruz Ver.,23.9,,
-96.95,19.18,HTSVC,VER,Huatusco Ver.,12.9,,
-97.4,20.96,TXPVC,VER,Observatorio de Tuxpan Ver.,23.0,,
-88.93,20.13,PETYC,YUC,Peto Yuc.,22.3,,
-89.39,20.29,OXKYC,YUC,Oxkutzcab Yuc.,22.3,,
-89.56,20.4,TICYC,YUC,Ticul Yuc.,24.3,,
-89.08,20.46,CANYC,YUC,Cantamayec Yuc.,22.9,,
-89.71,20.49,MUNYC,YUC,Muna Yuc.,23.8,,
-89.83,20.75,CHOYC,YUC,Chochol· Yuc.,24.3,,
-89.64,20.94,FAEYC,YUC,Fuerza AÈrea Yuc.,24.4,,
-89.65,20.95,MEOYC,YUC,Observatorio de MÈrida Yuc.,24.6,,
-89.66,20.98,GARYC,YUC,Organismo de Cuenca PenÌnsula de Yucat·n Yuc.,23.5,,
-89.64,21.03,CICYC,YUC,Centro de InvestigaciÛn CientÌfica Yuc.,24.7,,
-87.99,21.16,TIZIMIN,YUC,TizimÌn Yuc. SMN*,22.9,,
-87.68,21.51,CYOYC,YUC,El Cuyo Yuc.,25.4,,
-88.16,21.57,RLAYC,YUC,RÌo Lagartos Yuc.,24.0,,
-88.17,21.16,TIZYC,YUC,TizimÌn Yuc.,23.4,,
-89.05,20.03,TANYC,YUC,TantaquÌn Yuc.,18.5,,
-89.22,19.88,BECYC,YUC,BecanchÈn Yuc.,23.7,,
-89.68,20.65,ABAYC,YUC,Abal· Yuc.,19.1,,
-90.38,20.86,CELYC,YUC,Celest˙n Yuc. SMN*,25.4,,
-89.44,21.11,MOCYC,YUC,Mococh· Yuc.,20.8,,
-89.5,21.08,CONYC,YUC,Conkal Yuc.,20.8,,
-89.05,20.03,TNTYC,YUC,TantaquÌn Yuc. SMN*,22.8,,
-89.29,21.09,MTOYC,YUC,Motul Yuc.,20.7,,
-89.65,21.3,PROGRESOob,YUC,Observatorio de Progreso Yuc. SMN*,24.9,,
-88.16,21.57,RILYC,YUC,RÌo Lagartos Yuc. SMN*,23.7,,
-88.2,20.69,VALYC,YUC,Observatorio de Valladolid Yuc.,23.9,,
-89.65,21.28,PROYC,YUC,Observatorio de Progreso Yuc.,24.9,,
-103.51,24.29,SGOZC,ZAC,Santiago Zac.,11.6,,
-103.36,21.21,MORZC,ZAC,Mezquital del Oro Zac.,16.4,,
-102.85,21.36,NCTZC,ZAC,Nochistl·n Zac.,12.8,,
-103.34,21.59,VILZC,ZAC,JosÈ MarÌa Morelos Zac.,18.2,,
-103.35,21.65,EXCZC,ZAC,Miguel Alem·n Zac.,13.6,,
-103.31,21.77,TLLZC,ZAC,Tlaltenango Zac.,16.9,,
-103.46,21.81,ATGZC,ZAC,Atolinga Zac.,11.9,,
-102.9,22,CHIZC,ZAC,El Chique Zac.,16.9,,
-101.4,22.12,PINZC,ZAC,Pino Su·rez Zac.,10.1,,
-102.86,22.12,TAYZC,ZAC,Ing. Juli·n Adame Alatorre Zac.,12.7,,
-103.56,22.31,MRSZC,ZAC,Monte Escobedo Zac.,11.5,,
-101.72,22.35,VHGZC,ZAC,Villa Hidalgo Zac.,11.1,,
-102.8,22.35,PALZC,ZAC,Palomas Zac.,13.2,,
-101.92,22.52,VGOZC,ZAC,Villa Gonz·lez Ortega Zac.,12.5,,
-103,22.64,JERZC,ZAC,Jerez Zac.,13.7,,
-102.04,22.67,ELSZC,ZAC,El Saladillo Zac.,10.8,,
-103.6,22.69,LFLZC,ZAC,La Florida Zac.,11.9,,
-102.51,22.75,GPEZC,ZAC,Guadalupe Zac.,12.3,,
-102.51,22.75,ZA2ZC,ZAC,Zacatecas Zac. SMN*,12.1,,
-102.58,22.76,ZACZC,ZAC,Zacatecas Zac.,12.0,,
-102.95,22.82,BTEZC,ZAC,RamÛn LÛpez Velarde Zac.,12.4,,
-103.38,22.85,LOBZC,ZAC,Manuel Felgueres Zac.,11.2,,
-103.11,22.92,STRZC,ZAC,Santa Rosa Zac.,11.7,,
-102.66,23,LLBZC,ZAC,Llano Blanco Zac.,10.6,,
-102.89,23.17,FREZC,ZAC,Fresnillo Zac.,12.5,,
-103.22,23.18,LREZC,ZAC,Gobernador Leobardo Reynoso Zac.,11.7,,
-103.1,23.69,ELCZC,ZAC,El Cazadero Zac.,11.9,,
-103.03,23.82,RGRZC,ZAC,RÌo Grande Zac.,10.7,,
-102.88,24.32,SFOZC,ZAC,San Francisco Zac.,13.4,,
-103.88,23.47,TCHZC,ZAC,Chalchihuites Zac.,12.1,,
-103.4,24.28,JALZC,ZAC,Juan Aldama Zac.,13.6,,
-103.46,21.47,TGOZC,ZAC,Te˙l de Gonz·lez Ortega Zac.,14.1,,
-102.79,21.56,TLAZC,ZAC,Tlalchichila Zac.,12.3,,
-103.09,22.93,GJAZC,ZAC,General JoaquÌn Amaro Zac.,10.5,,
-102.25,22.44,LMOZC,ZAC,Luis Moya Zac.,12.3,,
-102.46,22.49,GRCZC,ZAC,Genaro Codina Zac.,11.3,,
-102.57,22.78,ZACATECASob,ZAC,Observatorio de Zacatecas Zac. SMN*,12.4,,
-102.9,21.71,PMOZC,ZAC,Los MoraleÒos Zac.,16.5,,
-101.99,22.26,LORZC,ZAC,Loreto Zac.,12.8,,
-103.5,22.33,STEZC,ZAC,Independencia Nacional Zac.,13.3,,
-102.57,22.78,LBUZC,ZAC,Observatorio de Zacatecas Zac.,11.4,,
-103.64,23.64,SOMZC,ZAC,Observatorio de Sombrerete Zac.,12.0,,
-103.44,24.29,MGAZC,ZAC,Miguel Auza Zac.,12.9,,
-101.39,24.62,CORZC,ZAC,ConcepciÛn del Oro Zac.,13.7,,
-99.9,-99.9,,,,-99.9,,
