Lon,Lat,Clave,Edo,Est,Tmin,,
-97.65,18.25,SSFOX,OAX,San Sebasti·n Frontera Oax.,9.4,,
-97.82,19.62,IXTPB,PUE,Ixtacamaxtitl·n Pue.,3.8,,
-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,12.7,,
-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,12.0,,
-98.78,18.45,TELPB,PUE,Teotlalco Pue.,11.2,,
-97.4,18.48,TEHPB,PUE,Tehuac·n Pue.,12.7,,
-98.58,18.52,CHIPB,PUE,Chietla Pue.,14.3,,
-98.47,18.61,IZMPB,PUE,Iz˙car de Matamoros Pue.,17.1,,
-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,12.0,,
-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,7.2,,
-98.11,18.91,BDDPB,PUE,Manuel ¡vila Camacho Pue.,4.8,,
-98.42,18.92,ATXPB,PUE,Atlixco Pue.,10.7,,
-98.28,18.97,ECHPB,PUE,EcheverrÌa Pue.,7.1,,
-97.44,18.99,CDSPB,PUE,Ciudad Serd·n Pue.,5.6,,
-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,8.2,,
-98.2,19.02,CNAPB,PUE,Conagua Pue.,8.7,,
-98.17,19.05,PUOPB,PUE,Observatorio de Puebla Pue.,7.6,,
-97.93,19.06,ACJPB,PUE,Acajete Pue.,6.2,,
-98.32,19.07,CHLPB,PUE,Cholula Pue.,6.6,,
-98.06,19.09,CPLPB,PUE,Capulac Pue.,14.4,,
-98.46,19.1,HJTPB,PUE,Huejotzingo Pue.,7.7,,
-97.62,19.25,QUIPB,PUE,Quimixtl·n Pue.,9.7,,
-97.42,19.45,ACHPB,PUE,Alchichilca Pue.,3.0,,
-97.53,19.7,OYAPB,PUE,Oyameles Pue.,1.6,,
-98.05,19.74,CNGPB,PUE,Chignahuapan Pue.,3.6,,
-97.81,19.83,TEOPB,PUE,Tetela de Ocampo Pue.,7.2,,
-97.58,19.86,ZCPPB,PUE,Zacapoaxtla Pue.,8.7,,
-98.05,20.18,HUAPB,PUE,Huauchinango Pue.,10.2,,
-97.83,20.18,ZRGPB,PUE,Zaragoza Pue.,7.7,,
-98.16,18.61,COAPB,PUE,Coatzingo Pue.,12.0,,
-98.22,19.11,SCRPB,PUE,San CristÛbal Caleras Pue.,5.2,,
-97.85,20.73,MTLPB,PUE,Metlaltoyuca Pue.,13.3,,
-98.58,19.33,SRTPB,PUE,Santa Rita Tlahuapan Pue.,5.7,,
-97.39,19.89,TEZIUTLAN,PUE,Teziutl·n Pue. SMN*,6.8,,
-98.05,20.18,UDSPB,PUE,Universidad de la Sierra Pue.,9.7,,
-98.14,18.94,AFRPB,PUE,¡fricam Pue.,9.4,,
-98.42,19.28,SMTPB,PUE,San MartÌn Texmelucan Pue.,5.3,,
-97.21,20.13,SJAPB,PUE,San JosÈ Acateno Pue.,15.3,,
-98.06,18.28,ADOPB,PUE,Acatl·n de Osorio Pue.,12.9,,
-98.38,19.16,MMPB,PUE,Aeropuerto Internacional de Puebla Pue.*,7.3,,
-97.62,18.31,TEHUACAN,PUE,Tehuac·n Pue. SMN*,10.6,,
-97.72,18.87,UTTPB,PUE,Universidad TecnolÛgica Tecamachalco Pue. SMN*,7.7,,
-97.95,20.24,XICOTEPEC,PUE,Xicotepec Pue. SMN*,7.1,,
-98.57,18.68,IZUPB,PUE,Iz˙car de Matamoros Pue. SMN*,11.4,,
-100.37,20.57,GHQQT,QRO,Gerencia Hidalgo Qro.,10.7,,
-99.96,20.2,IDFQT,QRO,San Ildefonso Qro.,7.5,,
-100,20.36,SJSQT,QRO,San JosÈ Qro.,9.4,,
-100.08,20.42,CNSQT,QRO,ConstituciÛn de 1917 Qro.,7.9,,
-100.41,20.5,BATQT,QRO,El Bat·n Qro.,7.3,,
-100.45,20.54,EPUQT,QRO,El Pueblito Qro.,9.4,,
-100.37,20.57,OBSQT,QRO,Observatorio de QuerÈtaro Qro.,10.9,,
-100.45,20.7,JRQQT,QRO,Juriquilla Qro.,8.8,,
-99.82,21.06,PMLQT,QRO,PeÒamiller Qro.,10.8,,
-99.48,21.23,JLPQT,QRO,Jalpan Qro.,10.1,,
-100.19,20.62,MMQT,QRO,Aeropuerto Intercontinental de QuerÈtaro Qro.*,6.7,,
-100.28,20.39,HUIQT,QRO,Huimilpan Qro. SMN*,7.5,,
-99.17,21.5,SGORDAI,QRO,Sierra Gorda 1 Qro. SMN*,8.1,,
-87.49,21.1,KANTUNILKIN,QROO,KantunilkÌn Q. Roo. SMN*,19.8,,
-86.95,20.51,COZQR,QROO,Cozumel Q. Roo.,21.9,,
-86.82,21.16,CANQR,QROO,Canc˙n Q. Roo.,22.8,,
-88.7,19.75,JMORELOS,QROO,JosÈ MarÌa Morelos Q. Roo. SMN*,20.2,,
-86.78,21.07,CNCQR,QROO,Canc˙n Radar Q. Roo. SMN*,22.7,,
-88.33,18.5,CHOQR,QROO,Observatorio de Chetumal Q. Roo.,22.3,,
-88.04,19.58,FCRQR,QROO,Observatorio de Felipe Carrillo Puerto Q. Roo.,18.5,,
-87.08,20.63,PDCQR,QROO,Playa del Carmen Q. Roo.,19.6,,
-88.32,18.51,MMCM,QROO,Aeropuerto Internacional de Chetumal Q. Roo.*,21.8,,
-86.93,20.51,MMCZ,QROO,Aeropuerto Internacional de Cozumel Q. Roo.*,21.8,,
-86.87,21.04,MMUN,QROO,Aeropuerto Internacional de Canc˙n Q. Roo.*,20.5,,
-88.3,18.52,CHTQR,QROO,Chetumal TecnolÛgico Q. Roo.,22.3,,
-88.46,18.57,INIQR,QROO,Instituto Nacional de InnovaciÛn Agraria Q. Roo.,19.4,,
-88.33,18.5,CHETUMALob,QROO,Observatorio de Chetumal Q. Roo. SMN*,21.4,,
-87.3,18.76,CHINCHORROMAR,QROO,Banco Chinchorro Q. Roo. SEMAR*,25.5,,
-107.06,24.75,VINSI,SIN,Vinoramas Sin.,10.0,,
-107.76,25.12,RAVSI,SIN,EstaciÛn Rancho Viejo Sin.,11.0,,
-105.85,23.09,TORSI,SIN,Las Tortugas Sin.,10.3,,
-105.85,22.98,RSRSI,SIN,Rosario Sin.,12.7,,
-106.25,23.35,SQRSI,SIN,Siqueros Sin.,13.2,,
-106.47,23.56,QLTSI,SIN,Quelite Sin.,11.1,,
-106.9,23.92,LCRSI,SIN,La Cruz Sin.,12.8,,
-106.6,23.96,IXPSI,SIN,Ixpalino Sin.,11.1,,
-106.81,24.57,JLPSI,SIN,JosÈ LÛpez Portillo Sin.,13.9,,
-107.44,24.63,OBSSI,SIN,Observatorio de Culiac·n Sin.,11.7,,
-107.1,24.45,SLRSI,SIN,San Lorenzo Sin.,10.5,,
-107.4,24.82,CLCSI,SIN,Culiac·n Sin.,12.8,,
-107.47,25.03,AWSSI,SIN,Andrew Weiss Sin.,10.1,,
-107.84,25.49,SJNSI,SIN,San Juan Sin.,9.0,,
-107.54,25.33,BDRSI,SIN,Badiraguato Sin.,6.7,,
-108.09,25.47,GMCSI,SIN,Guam˙chil Sin.,10.8,,
-108.47,25.72,GSVSI,SIN,Guasave Sin.,11.6,,
-108.36,25.74,ZOPSI,SIN,El Zopilote Sin.,9.1,,
-109,25.8,MCHSI,SIN,Los Mochis Sin.,12.7,,
-109.18,25.92,AHMSI,SIN,Ahome Sin.,10.4,,
-109.33,25.98,HDZSI,SIN,Higuera de Zaragoza Sin.,12.5,,
-108.78,26.07,SFRSI,SIN,Sufragio Sin.,10.4,,
-109.33,26.1,CRRSI,SIN,El Carrizo Sin.,7.5,,
-108.7,26.43,JORSI,SIN,Josefa Ortiz de DomÌnguez Sin.,9.2,,
-108.62,26.43,EFTSI,SIN,El Fuerte Sin.,8.2,,
-108.58,26.51,PMHSI,SIN,Miguel Hidalgo Sin.,7.7,,
-107.16,24.81,SN2SI,SIN,Sanalona hidromÈtrica Sin.,7.6,,
-108.32,26.08,GB2SI,SIN,El Sabinal hidromÈtrica Sin.,11.6,,
-108.35,26.9,LD2SI,SIN,Huites hidromÈtrica Sin.,7.5,,
-107.19,24.25,OBISPO,SIN,Obispo Sin. SMN*,12.1,,
-106.4,23.23,MZTSI,SIN,Observatorio de Mazatl·n Sin.,16.8,,
-106.7,24.12,SLTSI,SIN,Ing. Aurelio Benassini VizcaÌno Sin.,13.2,,
-108.33,26.74,CHXSI,SIN,Observatorio de Choix Sin.,10.6,,
-106.27,23.17,MMMZ,SIN,Aeropuerto Internacional de Mazatl·n Sin.*,14.0,,
-109.08,25.69,MMLM,SIN,Aeropuerto Internacional de Los Mochis Sin.*,10.8,,
-108.48,25.81,ENASI,SIN,EstaciÛn Naranjo Sin.,6.6,,
-107.47,24.76,MMCL,SIN,†Aeropuerto Internacional Federal de Culiac·n Sin.*,13.7,,
-107.84,25.49,SANJUAN,SIN,San Juan Sin. SMN*,10.4,,
-106.65,24.05,ACTSI,SIN,Acatit·n Sin.,7.3,,
-107.38,25.09,AL2SI,SIN,El Varejonal hidromÈtrica Sin.,10.5,,
-109.07,25.59,TOPOLOBAMPOMAR,SIN,Topolobampo Sin. SEMAR*,15.7,,
-108.7,25.7,ARCSI,SIN,Adolfo RuÌz CortÌnes Sin.,10.8,,
-107.91,25.86,GD2SI,SIN,Bacurato hidromÈtrica de Gustavo Diaz Ord·z Sin.,7.0,,
-98.76,21.24,TMTSL,SLP,Temamatla S.L.P.,15.1,,
-98.86,21.25,TBLSL,SLP,Tierra Blanca S.L.P.,14.9,,
-98.62,21.69,SVTSL,SLP,San Vicente S.L.P.,13.8,,
-98.96,21.75,BLMSL,SLP,Ballesmi S.L.P.,13.2,,
-98.94,21.85,PUJSL,SLP,El Pujal S.L.P.,14.7,,
-99.24,21.91,GANSL,SLP,Gallinas S.L.P.,11.8,,
-99.02,21.98,CDVSL,SLP,Ciudad Valles S.L.P.,13.9,,
-99.16,22.12,MICSL,SLP,Micos S.L.P.,12.4,,
-101,22.2,SGRSL,SLP,Soledad Graciano S.L.P.,8.6,,
-99.32,22.52,NRJSL,SLP,Naranjos S.L.P.,14.1,,
-100.64,23.66,MATSL,SLP,Matehuala S.L.P.,6.0,,
-99.83,21.65,PMYSL,SLP,Pedro Montoya S.L.P.,9.9,,
-98.56,21.97,AJTSL,SLP,Las Adjuntas S.L.P.,13.5,,
-99.03,21.98,CDVALLES,SLP,Ciudad Valles S.L.P. SMN*,13.7,,
-100.67,23.65,MA2SL,SLP,Matehuala S.L.P. SMN*,7.6,,
-98.8,21.33,MTPSL,SLP,Observatorio de Matlapa S.L.P.,14.0,,
-100,21.93,RVDSL,SLP,Observatorio de RÌo Verde S.L.P.,11.0,,
-101.02,22.15,SLPSL,SLP,Observatorio de San Luis PotosÌ S.L.P.,7.6,,
-100.93,22.26,MMSP,SLP,Aeropuerto Internacional de San Luis PotosÌ S.L.P.*,7.1,,
-99.06,22.02,STRSL,SLP,Santa Rosa S.L.P.,14.3,,
-100.94,21.81,GOGORRON,SLP,GogorrÛn S.L.P. SMN*,8.4,,
-100.02,21.94,CDFERNANDEZ,SLP,Ciudad Fern·ndez S.L.P. SMN*,11.6,,
-98.82,21.32,MATLAPAob,SLP,Observatorio de Matlapa S.L.P. SMN*,14.2,,
-100.98,22.18,SLPOTOSIob,SLP,Observatorio de San Luis Potosi S.L.P. SMN*,7.6,,
-110.29,30.98,CNNSO,SON,Cananea Son.,1.4,,
-108.76,26.6,CZNSO,SON,Cazanate Son.,5.6,,
-109.44,27.07,NVJSO,SON,Navojoa Son.,7.7,,
-108.88,27.41,SBNSO,SON,San Bernardo Son.,8.0,,
-109.62,27.42,CCRSO,SON,Cocoraque Son.,5.3,,
-109.21,27.66,TSOSO,SON,Tesocoma Son.,-0.6,,
-109.89,27.82,AOBSO,SON,¡lvaro ObregÛn Son.,10.3,,
-110.85,27.95,GYMSO,SON,Guaymas Son.,11.7,,
-108.92,28.37,YC2SO,SON,YÈcora Son. SMN*,-3.3,,
-108.93,28.37,YCRSO,SON,YÈcora Son.,-6.2,,
-110.31,28.47,PTASO,SON,Punta de Agua 2 Son.,1.7,,
-110.92,29.07,HM2SO,SON,Observatorio de Hermosillo Son.,7.6,,
-110.93,29.07,HMNSO,SON,Hermosillo Son.,10.2,,
-109.23,29.2,ECBSO,SON,El Cubil Son.,2.6,,
-110.73,29.21,PMOSO,SON,Ing. Rodolfo FÈlix ValdÈs Son.,6.1,,
-110.74,29.47,CJNSO,SON,El CajÛn Son.,5.7,,
-110.23,29.82,ACNSO,SON,Aconchi Son.,2.1,,
-111.02,30.05,QRBSO,SON,Querobabi Son.,1.4,,
-109.09,30.07,ARISO,SON,Aribabi Son.,-0.1,,
-108.96,30.21,HSHSO,SON,Huachinera Son.,1.4,,
-110.17,30.34,ARZSO,SON,Arizpe Son.,-2.6,,
-108.93,30.36,BCRSO,SON,Bacerac Son.,0.2,,
-111.45,30.39,SRSSO,SON,Santa Rosa 2 Son.,4.8,,
-109.38,30.44,LCDSO,SON,L·zaro C·rdenas Son.,7.1,,
-112.12,30.7,PTQSO,SON,Pitiquito Son.,7.3,,
-110.89,30.76,IMRSO,SON,Imuris Son.,-0.2,,
-111.52,30.87,CHTSO,SON,CuauhtÈmoc Son.,2.2,,
-110.95,31.32,NGLSO,SON,Nogales Son.,3.1,,
-112.85,31.87,NYNSO,SON,Sonoyta Son.,2.6,,
-114.97,32.06,ENCINAS,SON,Encinas Johnson Son. REMAS*,4.6,,
-109.14,26.46,TOTOLIBOQUI,SON,Totoliboqui Son. REMAS*,9.4,,
-109.05,26.5,EJIDO21MARZO,SON,Ejido 21 de Marzo Son. REMAS*,6.6,,
-109.68,26.84,NAVOBAXIA,SON,Navobaxia Son. REMAS*,6.5,,
-109.75,26.9,SAHUARALO,SON,Sahuaral de Otero Son. REMAS*,6.5,,
-109.83,27,BLOCK2918,SON,Block 2918 Son. REMAS*,5.8,,
-109.5,27.01,SEMAY,SON,Semay Son. REMAS*,6.9,,
-109.42,27.07,CIASO,SON,Ciano Huatabampo Son.,5.7,,
-109.48,27.11,CHIHUAHUITASO,SON,Chihuahuita Son. REMAS*,5.6,,
-109.9,27.14,BLOCK2010,SON,Block 2010 Son. REMAS*,6.1,,
-109.8,27.17,BLOCK1922,SON,Block 1922 Son. REMAS*,6.7,,
-109.66,27.18,BLOCK1936,SON,Block 1936 Son. REMAS*,7.0,,
-109.58,27.21,PUEBLO,SON,Pueblo Mayo Son. REMAS*,7.2,,
-110.04,27.23,BLOCK1703,SON,Block 1703 Son. REMAS*,6.9,,
-108.91,27.32,CASA,SON,Casa Colorada Son. REMAS*,6.1,,
-110.02,27.32,BLOCK1101,SON,Block 1101 Son. REMAS*,6.3,,
-109.81,27.39,BLOCK720,SON,Block 720 Son. REMAS*,7.3,,
-110.34,27.4,BLOCK731,SON,Block 731 Son. REMAS*,6.9,,
-110.22,27.46,BLOCK419,SON,Block 419 Son. REMAS*,7.2,,
-109.13,27.47,ALGODONES,SON,Los Algodones Son. REMAS*,9.0,,
-109.93,27.62,CORRAL,SON,EstaciÛn Corral  Son. REMAS*,5.3,,
-110.29,27.64,VCMSO,SON,VÌcam Son.,4.0,,
-109.4,27.85,ROSARIO,SON,Rosario Tesopaco Son. REMAS*,1.9,,
-110.55,28,CAMPO,SON,Campo Selza Son. REMAS*,6.9,,
-110.93,28,BUENOS,SON,Buenos Aires Gym Son. REMAS*,7.1,,
-110.66,28.12,SANTAMARIA,SON,Santa MarÌa Son. REMAS*,7.6,,
-110.66,28.3,ORTIZ,SON,OrtÌz Son. REMAS*,5.6,,
-110.51,28.37,TREINTA,SON,Las Treinta Son. REMAS*,5.8,,
-109.89,28.42,SUAQUI,SON,Suaqui Grande Son. REMAS*,3.5,,
-111.32,28.68,PEANA,SON,PeaÒa Son. REMAS*,5.9,,
-111.65,28.69,KINO,SON,Kino Son. REMAS*,4.8,,
-111.47,28.74,FATIMA,SON,El Milagro de F·tima Son. REMAS*,5.3,,
-111.56,28.84,SANTAELENAS,SON,Santa Elena Son. REMAS*,5.8,,
-111.23,28.9,ABEJAS,SON,Abejas Son. REMAS*,6.1,,
-110.18,28.94,MAZATAN,SON,Mazat·n Son. REMAS*,1.6,,
-111.13,28.96,BACHATA,SON,La Bachata Son. REMAS*,3.8,,
-109.22,29.05,SAHUARIPA,SON,Sahuaripa Son. REMAS*,2.4,,
-111.56,29.09,GREEN,SON,Green Stripe Son. REMAS*,6.1,,
-109.99,29.12,MATAPE,SON,M·tape Son. REMAS*,4.6,,
-110.93,29.39,TRACALITA,SON,Tracalita Son. REMAS*,5.8,,
-110.31,29.44,URES,SON,Ures Son. REMAS*,1.5,,
-110.93,29.55,SELVA,SON,Selva Son. REMAS*,3.8,,
-108.97,29.69,NACORI,SON,N·cori Chico Son. REMAS*,-0.7,,
-110.21,29.97,BANAMICHI,SON,Ban·michi Son. REMAS*,-0.7,,
-109.79,30.19,CUMPAS,SON,Cumpas Son. REMAS*,2.8,,
-111.56,30.47,CORRALES,SON,Los Corrales Son. REMAS*,3.5,,
-108.96,30.51,BAVISPE,SON,Bavispe Son. REMAS*,0.1,,
-111.21,30.79,ALMAS,SON,Las Palmas Son. REMAS*,0.7,,
-112.78,30.83,LOLEYTA,SON,Loleyta Son. REMAS*,6.8,,
-112.91,30.85,RIVERA,SON,La Rivera Son. REMAS*,6.1,,
-112.03,31,CUCHUJAQUI,SON,Cuchujaqui Son. REMAS*,2.2,,
-110.6,31.19,SANTACRUZS,SON,Santa Cruz Son. REMAS*,-1.8,,
-109.56,31.24,AGUAPRIETA,SON,km 9 Ejido Agua Prieta Son. REMAS*,-1.8,,
-110.91,31.3,NOGALES,SON,Nogales Son. SMN*,4.2,,
-113.3,31.68,PINACATE,SON,El Pinacate Son. SMN*,7.2,,
-112.67,31.77,SONOYTAS,SON,Sonoyta Son. REMAS*,2.5,,
-112.85,31.87,SONOYTA,SON,Sonoyta Son. SMN*,5.4,,
-114.92,32.17,COLONIA,SON,Colonia Medano Son. REMAS*,5.5,,
-115.01,32.25,VALENZUELA,SON,Rancho Valenzuela Son. REMAS*,5.2,,
-114.87,32.33,PIVOTE,SON,Rancho El Pivote Son. REMAS*,6.3,,
-114.85,32.44,MONUMENTOS,SON,Monumentos Son. REMAS*,5.8,,
-109.6,26.82,HUATABAMPO,SON,Huatabampo Son. REMAS*,7.2,,
-109.58,27.05,CHUCARIT,SON,Chucarit Son. REMAS*,6.2,,
-109.94,27.5,COBSO,SON,Observatorio de Ciudad ObregÛn Son.,7.8,,
-110.8,27.95,EPLSO,SON,Observatorio de Empalme Son.,9.3,,
-109.08,29.43,PDNSO,SON,Paso N·cori Son.,3.2,,
-111.73,30.72,ALTSO,SON,Observatorio de Altar Son.,3.5,,
-113.55,31.35,PT2SO,SON,Observatorio de Puerto PeÒasco Son.,9.9,,
-114.8,32.42,RCOLORADO,SON,San Luis RÌo Colorado Son. SMN*,7.7,,
-111.83,28.75,BAHIAKINO,SON,BahÌa de Kino Son. SMN*,6.9,,
-111.36,28.56,CUICHI,SON,Cuichi Son. REMAS*,4.8,,
-109.5,26.91,TRESCARLOS,SON,Tres Carlos Son. REMAS*,5.7,,
-109.71,27.21,BLOCK1730,SON,Block 1730 Son. REMAS*,5.4,,
-109.84,27.28,BLOCK1418,SON,Block 1418 Son. REMAS*,5.9,,
-110.1,27.41,BLOCK609,SON,Block 609 Son. REMAS*,5.9,,
-110.12,27.51,BLOCK111,SON,Block 111 Son. REMAS*,6.2,,
-110.01,27.55,PELJAZMIN,SON,Predio El JazmÌn Son. REMAS*,6.3,,
-111.25,28.31,SAHUARALA,SON,Sahuaral Son. REMAS*,4.9,,
-111.56,28.61,PERICOI,SON,Perico 1 Son. REMAS*,4.5,,
-111.36,28.79,ELBERVANO,SON,El Bervano Son. REMAS*,5.8,,
-110.96,29.91,QUEROBABI,SON,Querobabi Son. REMAS*,3.3,,
-112.49,30.84,SANLUIS,SON,San Luis Son. REMAS*,7.4,,
-114.93,32.41,MOCTEZUMA,SON,Moctezuma Son. REMAS*,4.7,,
-109.01,28.33,YECORAS,SON,YÈcora Son. REMAS*,1.4,,
-109.83,27.4,MMCN,SON,Aeropuerto Internacional de Ciudad ObregÛn Son.*,6.6,,
-110.92,27.97,MMGM,SON,Aeropuerto Internacional de Guaymas Son.*,12.5,,
-111.05,29.09,MMHO,SON,Aeropuerto Internacional de Hermosillo Son.*,8.6,,
-110.24,30.6,BCNSO,SON,Bacanuchi Son.,-2.5,,
-112.16,30.6,CHAPARRAL,SON,Chaparral Son. REMAS*,5.3,,
-109.69,27.03,BUAYSIACOBE,SON,Buaysiacobe Son. REMAS*,5.6,,
-112.44,30.77,CABORCA,SON,Caborca Son. SMN*,6.7,,
-109.4,27.13,TESIA,SON,Tesia Son. REMAS*,6.0,,
-111.72,29.06,DOLORES,SON,Dolores Jam Son. REMAS*,5.1,,
-109.04,26.43,EZAPATAS,SON,Ejido Emiliano Zapata Sur Son. REMAS*,7.6,,
-109.07,26.47,EZAPATAN,SON,Ejido Emiliano Zapata Norte Son. REMAS*,8.0,,
-111.26,28.98,SANTONINO,SON,Santo NiÒo Son. REMAS*,6.7,,
-111.59,28.98,ELROSARIO2SO,SON,El Rosario 2 Son. REMAS*,5.7,,
-110.16,27.32,BLOCK1213,SON,Block 1213 Son. REMAS*,6.4,,
-109.7,26.77,JULIANTABAMPO,SON,Juliantabampo Son. REMAS*,7.6,,
-108.94,27.02,ALASO,SON,¡lamos Son. SMN*,8.9,,
-112.87,30.74,COSTERO,SON,El Costero Son. REMAS*,6.3,,
-109.89,27.75,AGCSO,SON,Agua Caliente Son.,7.4,,
-109.64,28.98,PECSO,SON,Plutarco ElÌas Calles Son.,6.7,,
-109.75,27.12,BLOCK228,SON,Block 228 Son.  REMAS*,6.3,,
-109.11,27.23,ARCSO,SON,Adolfo RuÌz CortÌnes Son.,10.2,,
-110.8,27.95,EMPALMEob,SON,Observatorio de Empalme Son. SMN*,9.5,,
-109.93,27.37,OBOSO,SON,Observatorio Cd. ObregÛn Son. SMN*,7.6,,
-110.24,28.71,SJPSO,SON,San JosÈ de Pimas Son.,4.0,,
-108.94,27.02,ALMSO,SON,¡lamos Son.,8.3,,
-110.55,27.58,GUAYMASMAR,SON,Guaymas Son. SEMAR*,23.5,,
-110.14,29.67,BAVIACORA,SON,Bavi·cora Son. REMAS*,1.2,,
-111.4,30.61,LOMA,SON,La Loma Son. REMAS*,2.4,,
-92.75,17.38,OXOTB,TAB,Oxolot·n Tab.,21.7,,
-91.48,17.43,BDCTB,TAB,Boca del Cerro Tab.,20.6,,
-92.97,17.57,TEATB,TAB,Teapa Tab.,20.5,,
-92.94,17.57,PUYTB,TAB,Puyacatengo Tab.,20.1,,
-92.6,17.77,MACTB,TAB,Macuspana Tab.,20.8,,
-93.38,18,CARTB,TAB,C·rdenas Tab.,20.4,,
-92.88,17.85,PNVTB,TAB,Pueblo Nuevo Tab.,20.5,,
-93,17.98,GONTB,TAB,Gonz·lez Tab.,20.4,,
-93.28,18,SAMTB,TAB,Samaria Tab.,20.3,,
-92.92,17.98,EMUTB,TAB,Villahermosa Muelle Tab.,22.1,,
-92.81,18.04,EPOTB,TAB,El Porvenir Tab.,20.6,,
-93.33,18.42,PARAISO,TAB,ParaÌso Tab. SMN*,22.6,,
-92.78,17.46,TAPTB,TAB,Tapijulapa Tab.,19.4,,
-91.16,17.79,SPTTB,TAB,San Pedro Tab.,21.8,,
-92.82,18,MMVA,TAB,Aeropuerto Internacional de Villahermosa Tab.*,19.7,,
-91.23,17.29,CUSUMACINTA,TAB,CaÒÛn Usumacinta Tab. SMN*,19.9,,
-93.62,18.18,POBLADOC11,TAB,Poblado C11 Tab. SGT*,21.1,,
-92.65,18.41,PCENTLA,TAB,Pantanos de Centla Tab. SMN*,21.5,,
-99.27,24.02,STETP,TAMP,Santa Engracia Tamps.,9.2,,
-97.88,22.24,TMPTP,TAMP,Tampico Tamps.,16.2,,
-97.84,22.28,MDRTP,TAMP,Madero Tamps.,15.6,,
-97.93,22.39,BALTP,TAMP,Bombas Altamira Tamps.,15.6,,
-98.42,22.42,TMSTP,TAMP,TamesÌ Tamps.,12.2,,
-98.69,22.6,ERCTP,TAMP,Estudiante Ramiro Caballero Dorantes Tamps.,13.4,,
-98.87,22.78,SDATP,TAMP,Saca de Agua Tamps.,13.5,,
-98.71,22.8,MGSTP,TAMP,MagiscatzÌn Dos Tamps.,13.2,,
-99.12,22.85,LSRTP,TAMP,La Servilleta Tamps.,12.1,,
-99.03,22.84,RFRTP,TAMP,RÌo FrÌo Tamps.,13.1,,
-98.79,22.94,SLZTP,TAMP,Lic. Emilio Portes Gil Tamps.,12.3,,
-99.09,23.03,SBNTP,TAMP,Sabinas Tamps.,10.3,,
-98.79,23.08,SGBTP,TAMP,San Gabriel Tamps.,12.3,,
-97.99,23.26,RSPTP,TAMP,Rep˙blica EspaÒola Tamps.,14.2,,
-99.08,23.38,ENNTP,TAMP,La Encantada Tamps.,10.8,,
-99.17,23.72,CVCTP,TAMP,Observatorio de Ciudad Victoria Tamps.,10.8,,
-98.75,23.73,PDMTP,TAMP,Paso de Molina Tamps.,11.4,,
-98.67,23.96,VGRTP,TAMP,Vicente Guerrero Tamps.,12.1,,
-98.9,24.05,PADTP,TAMP,Padilla Tamps.,11.0,,
-98.39,24.07,ABSTP,TAMP,Abasolo Tamps.,11.6,,
-99.12,24.08,BR1TP,TAMP,El Barretal Uno Tamps.,10.0,,
-99.22,24.1,BRRTP,TAMP,El Barretal Tamps.,10.0,,
-99.02,24.21,PILTP,TAMP,PilÛn Tamps.,11.1,,
-99.58,24.18,PVLTP,TAMP,Puerto de Valles Tamps.,6.4,,
-99.56,24.25,PJMTP,TAMP,Pedro JosÈ MÈndez Tamps.,9.2,,
-99.43,24.25,MHGTP,TAMP,Miguel Hidalgo Tamps.,8.1,,
-99.55,24.57,MAGTP,TAMP,Magueyes Tamps.,8.5,,
-97.82,25.97,CONTP,TAMP,Control Tamps.,8.9,,
-97.8,25.7,VHMTP,TAMP,Valle Hermoso Tamps.,9.5,,
-97.8,25.8,PANTP,TAMP,Pueblo An·huac Tamps.,8.9,,
-97.52,25.83,MATTP,TAMP,Matamoros Tamps.,10.3,,
-97.8,25.91,VCATP,TAMP,Villa C·rdenas Tamps.,8.9,,
-98.29,26.08,RYATP,TAMP,S-J-3-42 Reynosa Tamps.,8.4,,
-98.88,26.17,RYNTP,TAMP,S-J-2-9 Reynosa Tamps.,6.7,,
-98.6,26.24,CDOTP,TAMP,S-J-2-18 Ciudad DÌaz Ordaz Tamps.,8.4,,
-99.19,23.73,CVTTP,TAMP,Ciudad Victoria Tamps.,9.5,,
-99.15,22.99,AHLTP,TAMP,Ahualulco Tamps.,13.2,,
-98.94,23.94,CORTP,TAMP,Corona Tamps.,10.3,,
-97.52,25.88,MA2TP,TAMP,Matamoros Tamps. SMN*,10.7,,
-98.21,23.76,SLMTP,TAMP,Observatorio de Soto la Marina Tamps.,12.1,,
-99.55,24.57,VSMTP,TAMP,Victoria San Marcos Tamps.,11.0,,
-98.93,26.2,MRGTP,TAMP,Marte Rodolfo GÛmez Tamps.,8.0,,
-98.96,23.71,MMCV,TAMP,Aeropuerto Internacional de Ciudad Victoria Tamps.*,11.3,,
-97.53,25.77,MMMA,TAMP,Aeropuerto Internacional de Matamoros Tamps.*,12.5,,
-98.23,26.01,MMRX,TAMP,Aeropuerto Internacional de Reynosa Tamps.*,10.2,,
-99.57,27.45,MMNL,TAMP,Aeropuerto Internacional de Nuevo Laredo Tamps.*,7.2,,
-99.92,22.58,CIUDADMANTE,TAMP,Ciudad Mante Tamps. SMN*,14.5,,
-99.49,24.3,VILLAGRAN,TAMP,Villagr·n Tamps. SMN*,8.8,,
